URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,B738,DTW UA /OV DTW325010/TM 1820/FL130/TP B738/SK OVC020/TB NEG/IC NEG/RM DURC  IMC THROUGH 130,NEG,,13000.0,42.36653639927849,-83.45911534435618,2021-04-20 18:20:00+00:00,0.0,0,0,M,0.8
T,B767,MRB UUA /OV MRB/TM 1343/FL360/TP B767/TB SEV CONS,SEV CONS,,36000.0,39.4019,-77.98467,2021-04-30 13:43:00+00:00,5.0,1,0,H,1.0
F,B737,BIE UA /OV PWE/TM 1447/FL380/TP B737/TB CONS LGT CHOP,CONS LGT CHOP,,38000.0,40.2,-96.21,2021-04-15 14:47:00+00:00,1.0,0,0,M,0.8
F,B190,VDZ UA /OV VDZ /TM 2120 /FL050 /TP B190 /TB OCNL LGT BLO 050 /RM DEP VDZ ARM (AKFSS,OCNL LGT BLO 050,,5000.0,61.13,-146.24,2021-04-07 21:20:00+00:00,1.0,0,0,M,0.8
F,B737,DFW UA /OV FUZ286078 /TM 0036 /FL360 /TP B737 /WV 27459KT /TB OCNL LGT CHOP 360/RM AWC-WEB,OCNL LGT CHOP 360,,36000.0,33.248357587204694,-98.66829298186268,2021-04-07 00:36:00+00:00,1.0,0,0,M,0.8
F,B753,CTY UA /OV GNV270035 /TM 1326 /FL390 /TP B753 /TB CONS LGT CHOP,CONS LGT CHOP,,39000.0,29.6917,-82.94757333442209,2021-04-09 13:26:00+00:00,1.0,0,0,M,0.8
F,B738,DBQ UA /OV DBQ317040 /TM 1556 /FL360 /TP B738 /TB OCNL LGT CHOP/RM AWC-WEB:,OCNL LGT CHOP,,36000.0,42.88595862755216,-91.32487481193212,2021-04-28 15:56:00+00:00,1.0,0,0,M,0.8
F,CRJ2,CIU UA /OV DTW-CIU /TM 1550 /FL008 /TP CRJ2 /TB NEG /RM DURD,NEG,,800.0,44.24,-83.9,2021-04-15 15:50:00+00:00,0.0,0,0,M,0.8
F,B789,UUA /OV YQY 090045 /TM 2244 /FL390 /TP B789 /TB SEV,SEV,,39000.0,46.16139,-58.96486212149736,2021-04-25 22:44:00+00:00,5.0,1,0,U,0.6
F,E170,YNG UA /OV YNG360010/TM 2038/FL350/TP E170/TB CONS LGT CHOP,CONS LGT CHOP,,35000.0,41.42112016668017,-80.67389,2021-04-05 20:38:00+00:00,1.0,0,0,U,0.6
F,B737,LIT UA /OV LIT106058 /TM 1659 /FL340 /TP B737 /TB NEG/RM AWC-WEB:,NEG,,34000.0,34.460828973617026,-91.10502580954429,2021-04-23 16:59:00+00:00,0.0,0,0,M,0.8
F,XL2,BDL UA /OV GRAYM/TM 1722/FL065/TP XL2/TB SEV,SEV,,6500.0,35.22,-80.43,2021-04-24 17:22:00+00:00,5.0,1,0,U,0.6
T,P28A,PBF UUA /OV PBF090021 /TM 2100 /FL065 /TP P28A /TB SEV 050/NEG 065,SEV 050,,6500.0,34.175,-91.51163592490283,2021-04-11 21:00:00+00:00,5.0,1,0,L,0.6
T,AA5,BML UUA /OV KIZG020020 /TM 1850 /FL050 /TP AA5 /TB OCNL SEV 050 /RM mod ocnl sev sfc-050 mod 050-070 AWC-WEB,OCNL SEV 050,,5000.0,44.30439624532144,-70.7893928424768,2021-04-23 18:50:00+00:00,5.0,1,0,L,0.6
F,B190,CDB UA /OV CDB330010-CDB /TM 2040 /FL000 /TP B190 /SK OVC004 /TBNEG BLO 060 /IC NEG BLO 060 /RM RAGGED BASES (AKFSS),NEG BLO 060,,0.0,55.34434925865205,-162.866027864167,2021-04-18 20:40:00+00:00,0.0,0,0,M,0.8
T,BE20,ELP UUA /OV ELP270007/TM 0209/FL055/TP BE20/TB SEV/RM TURB DUE TO MTW -ZAB/FDCS,SEV,,5500.0,31.81111,-106.51312986046844,2021-04-16 02:09:00+00:00,5.0,1,0,M,0.8
F,C172,MWC UA /OV KMWC210003/TM 1558/FL022/TP C172/SK CLR/WX 10/TA 05/WV 02010G15/TB SEV 022,SEV 022,,2200.0,43.06708522240439,-88.06866754968189,2021-04-25 15:58:00+00:00,5.0,1,0,L,0.6
F,C172,STS UA /OV KSTS /TM 0243 /FL055 /TP C172 /TB NEG /RM DURC,NEG,,5500.0,38.50373343,-122.81097563,2021-04-01 02:43:00+00:00,0.0,0,0,L,0.6
