URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,LJ40,WWD UUA /OV SIE360030/TM 1544/FL240/TP LJ40/TB SEV,SEV,,24000.0,39.6000405000405,-74.8,2021-02-07 15:44:00+00:00,5.0,1,0,M,0.8
F,C172,CRG UA /OV KCRG /TM 2057 /FL055 /TP C172 /TB NEG BLO 055 /RM DURC,NEG BLO 055,,5500.0,30.3361,-81.5147,2021-02-27 20:57:00+00:00,0.0,0,0,L,0.6
T,A321,BNA UUA /OV BNA225060/TM 1935/FL370/TP A321/TB SEV/RM WAVE ACTION NO INJURIES. ZME CWSU,SEV,,37000.0,35.4117259431069,-87.5645945120022,2021-02-11 19:35:00+00:00,5.0,1,0,M,0.8
T,C206,SDM UUA /OV KSDM/TM 2240/FL025/TP C206/SK CLR/WX 10SM/TA 21/WV 16007KT/TB SEV,SEV,,2500.0,32.57,-116.98,2021-02-28 22:40:00+00:00,5.0,1,0,L,0.6
T,PA28,IPL UUA /OV IPL260030/TM 2105/FL090/TP PA28/TB SEV/RM DOWN DRAFT LOSS 2000 FT,SEV,,9000.0,32.74738887840831,-116.16481308794351,2021-02-13 21:05:00+00:00,5.0,1,0,L,0.6
F,E170,IND UA /OV MIE180025/TM 1236/FL210/TP E170/TB LGT CONS 150-215,LGT CONS 150-215,,21000.0,39.82576958329958,-85.39575,2021-02-12 12:36:00+00:00,1.0,0,0,U,0.6
T,B737,TXK UUA /OV TXK080015 /TM 1816 /FL330 /TP B737 /TB EXTRM/RM AWC-WEB:,EXTRM,,33000.0,33.49713556079585,-93.69591718357628,2021-02-27 18:16:00+00:00,7.0,1,0,M,0.8
F,B77W,PASY UA /OV SYA326103/TM 0122/FL370/TP B77W/SK CLR/TB NEG/RM SMOOTH ZAN,NEG,,37000.0,54.13329644400923,172.52540599313562,2021-02-27 01:22:00+00:00,0.0,0,0,U,0.6
F,CL35,AFK UA /OV PWE/TM 2326/FL430/TP CL35/TB NEG/RM SMOOTH,NEG,,43000.0,40.2,-96.21,2021-02-06 23:26:00+00:00,0.0,0,0,U,0.6
F,B739,SPA UA /OV SPA360020/TM 1210/FL360/TP B739/TB NEG/RM ZTLFD,NEG,,36000.0,35.24908253336033,-81.9565,2021-02-22 12:10:00+00:00,0.0,0,0,M,0.8
T,A320,OKB UUA /OV PDZ010200 /TM 0436 /FL360 /TP A320 /TB SEV /RM ZLAWC AWC-WEB:,SEV,,36000.0,37.20295840839991,-116.832407923767,2021-02-28 04:36:00+00:00,5.0,1,0,M,0.8
F,A330,ADQ UA /OV ODK125030/TM 2254/FL380/TP A330/TB OCNL LGT/RM ZAN,OCNL LGT,,38000.0,57.463188551955575,-151.7323874527052,2021-02-26 22:54:00+00:00,1.0,0,0,L,0.6
F,C172,BGM UA /OV BGM340010/TM 2055/FL045/TP C172/SK SKC/TB SEV TURB 045 AND BELOW,SEV TURB 045 AND BELOW,,4500.0,42.36518812266072,-76.05668455882116,2021-02-24 20:55:00+00:00,5.0,1,0,L,0.6
T,C172,SGU UUA /OV SGU090007 /TM 2228 /FL070 /TP C172 /TB SEV /RM MOMENTARY LOSS OF CONTROL/ -10KT +/-200FT,SEV,,7000.0,37.0363889,-113.36414129207456,2021-02-14 22:28:00+00:00,5.0,1,0,L,0.6
T,C172,PHX UUA /OV DRK229062/TM 0830/FL065/TP C172/TB SEV CONS CAT 065-075/RM ZAB/FDCS,SEV CONS CAT 065-075,,6500.0,34.022017424514175,-113.42865339473532,2021-02-02 08:30:00+00:00,5.0,1,0,L,0.6
T,VELO,SDA UUA /OV OFF140020 /TM 2203 /FL045 /TP VELO /TB SEV 045-035,SEV 045-035,,4500.0,40.862961169073024,-95.62807510895404,2021-02-23 22:03:00+00:00,5.0,1,0,L,0.6
F,C172,KLS UA /OV CLS-KLS /TM 0044 /FL045 /TP C172 /TB LGT,LGT,,4500.0,46.3985146,-122.9413736,2021-02-25 00:44:00+00:00,1.0,0,0,L,0.6
F,B739,LAF UA /OV BVT264011/TM 2229/FL370/TP B739/TB NEG,NEG,,37000.0,40.5408348961517,-87.31001273513313,2021-02-18 22:29:00+00:00,0.0,0,0,M,0.8
T,A5,TRM UUA /OV PSP348030 /TM 1745 /FL085 /TP A5 /TB SEV/RM AWC-WEB:,SEV,,8500.0,34.318783415384345,-116.63184316074955,2021-02-20 17:45:00+00:00,5.0,1,0,U,0.6
F,PC12,STT UA /OV TIST /TM 2207 /FL165 /TP PC12 /SK FEW-SCT060 /TA 04 /TB NEG,NEG,,16500.0,18.3373056,-64.9733611,2021-02-06 22:07:00+00:00,0.0,0,0,L,0.6
F,C560,OUN UA /OV HDC-OUN /TM 0032 /FL430 /TP C560 /SK SKC /TA 52 /WV 27095KT /TB NEG /IC NEG,NEG,,43000.0,32.88176,-93.945385,2021-02-06 00:32:00+00:00,0.0,0,0,M,0.8
F,F2TH,UUA /OV CYYT /TM 1619 /FL030 /TP F2TH /TB SEV 030-015 /RM DESCENTRWY 29  WIND FLUCTUATING +/- 45KT  FL015 BLO TURB LGT NO SPEEDFLUCTUATION,SEV 030-015,,3000.0,47.6222,-52.7428,2021-02-11 16:19:00+00:00,5.0,1,0,M,0.8
F,PC12,BNA UA /OV BNA260030/TM 0410/FL060/TP PC12/TB SEV 060/RM NO INJURIES,SEV 060,,6000.0,36.03205887840831,-87.29878432525794,2021-02-26 04:10:00+00:00,5.0,1,0,L,0.6
T,A320,BLM UUA /OV COL100035/TM 1821/FL290/TP A320/TB SEV/RM FL305-275,SEV,,29000.0,40.208697024809695,-73.40658890700273,2021-02-07 18:21:00+00:00,5.0,1,0,M,0.8
T,BE35,BJC UUA /OV BJC152010/TM 1752/FL100/TP BE35/TB SEV,SEV,,10000.0,39.76164014805242,-105.015175901882,2021-02-23 17:52:00+00:00,5.0,1,0,L,0.6
T,B737,KTN UUA /OV KTN /TM 0019 /FL050 /TP B737 /TB LGT BLO 050 /RM LLWS+/- 10 KTS /BA RWY 11 BA MEDIUM (AKFSS),LGT BLO 050,,5000.0,55.35,-131.71,2021-02-25 00:19:00+00:00,1.0,0,0,M,0.8
F,A320,HWY UA /OV HWY/TM 1338/FL230/TP A320/TB SEV,SEV,,23000.0,38.5862778,-77.7106389,2021-02-26 13:38:00+00:00,5.0,1,0,M,0.8
F,C172,SGJ UA /OV KSGJ /TM 1958 /FL045 /TP C172 /TB NEG,NEG,,4500.0,29.95925,-81.33972,2021-02-16 19:58:00+00:00,0.0,0,0,L,0.6
F,B763,BWI UA /OV BAL180023/TM 1805/FL050/TP B763/WV 240064/TB NEG/IC NEG,NEG,,5000.0,38.78663561663562,-76.66,2021-02-22 18:05:00+00:00,0.0,0,0,H,1.0
F,B737,LOZ UA /OV LVT250020/TM 1822/FL370/TP B737/TB CONS LGT,CONS LGT,,37000.0,36.465984051005,-85.56009499273596,2021-02-12 18:22:00+00:00,1.0,0,0,M,0.8
T,B77L,PHNL UUA /OV 3745N 16322W /TM 1550 /FL330 /TP B77L /TB SEV /RM F310 BETTER...ZOA CWSU AWC-WEB:,SEV,,33000.0,37.75,-163.3666,2021-02-06 15:50:00+00:00,5.0,1,0,U,0.6
T,CRJ9,AMG UUA /OV AMG030040/TM 0004/FL340/TP CRJ9/TB SEV,SEV,,34000.0,32.1134570346082,-82.11543484311652,2021-02-16 00:04:00+00:00,5.0,1,1,U,0.6
F,E55P,AZO UA /OV PMM280035/TM 2232/FL210/TP E55P/TA M12/TB OCNL LGT CHOP/IC LGT RIME,OCNL LGT CHOP,,21000.0,42.57130297519031,-86.88886875927275,2021-02-13 22:32:00+00:00,1.0,0,0,U,0.6
T,SW4,DEN UUA /OV DEN220040/TM 1552/FL140/TP SW4/TB SEV TURB DURD 140,SEV TURB DURD 140,,14000.0,39.32206233814605,-105.2155808975145,2021-02-11 15:52:00+00:00,5.0,1,0,M,0.8
T,GLF4,OXR UUA /OV FIM/TM 0128/FL090/TP GLF4/TB SEV 090-100,SEV 090-100,,9000.0,34.36,-118.88,2021-02-14 01:28:00+00:00,5.0,1,0,M,0.8
