URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,C560,LSE UUA /OV UKN/TM 1643/FL260/TP C560/TB SEV CAT,SEV CAT,,26000.0,43.28,-91.54,2021-12-28 16:43:00+00:00,5.0,1,0,M,0.8
F,PC12,HSI UA /OV HSI040020/TM 1518/FL140/TP PC12/SK SKW/TB NEG,NEG,,14000.0,40.860618830926974,-98.14565001446388,2021-12-16 15:18:00+00:00,0.0,0,0,L,0.6
F,E75L,MOD UA /OV LIN100055 /TM 1630 /FL350 /TP E75L /TB CONS LGT /RM ZOACWSU AWC-WEB:,CONS LGT,,35000.0,37.91080961041523,-119.85321766182255,2021-12-31 16:30:00+00:00,1.0,0,0,U,0.6
T,A319,DEN UUA /OV 308029/TM 1841/FL145/TP A319/TB SEV,SEV,,14500.0,39.8328,-104.6575,2021-12-05 18:41:00+00:00,5.0,1,0,M,0.8
F,C208,ENA UA /OV ENA026020/TM 1730/FL080/TP C208/TB OCNL LGT 080-100/RM DURC ZAN,OCNL LGT 080-100,,8000.0,60.86962228289657,-150.94258955671643,2021-12-23 17:30:00+00:00,1.0,0,1,L,0.6
F,B738,OMA UA /OV OMA/TM 1504/FL380/TP B738/TB CONS LGT CHOP,CONS LGT CHOP,,38000.0,41.31028,-95.89917,2021-12-15 15:04:00+00:00,1.0,0,0,M,0.8
T,B748,PASY UUA /OV SYA247542/TM 0014/FL330/TP B748/TB SEV /RM MOD TO SEV ZAN,SEV,,33000.0,49.18010957439428,160.38398395289428,2021-12-07 00:14:00+00:00,5.0,1,0,U,0.6
T,C56X,DFW UUA /OV FUZ180015 /TM 2225 /FL170 /TP C56X /TB SEV /RM ZFW AWC-WEB:,SEV,,17000.0,32.63997974997975,-97.18,2021-12-10 22:25:00+00:00,5.0,1,0,M,0.8
T,GLF5,OAK UUA /OV MOD335010/TM 1820/FL180/TP GLF5/TB SEV/RM FL180-160 DURD,SEV,,18000.0,37.7768835330068,-121.04336038303768,2021-12-23 18:20:00+00:00,5.0,1,0,M,0.8
F,C25A,OMA UA /OV OVR/TM 2137/FL410/TP C25A/TB OCNL LGT CHOP 390-410,OCNL LGT CHOP 390-410,,41000.0,41.17,-95.74,2021-12-17 21:37:00+00:00,1.0,0,0,L,0.6
T,C550,TUS UUA /OV TUS350035/TM 2149/FL250/TP C550/TB OCNL SEV-EXTRM /RM ZAB/FDCS,OCNL SEV-EXTRM,,25000.0,32.69478772146998,-111.05759143442802,2021-12-31 21:49:00+00:00,6.0,1,0,L,0.6
T,E75L,ALS UUA /OV ALS160025/TM 0215/FL340/TP E75L/TB SEV/RM +/-300FT / IMPROVED BELOW FL330 ZDV,SEV,,34000.0,37.04731969334821,-105.68189435055864,2021-12-07 02:15:00+00:00,5.0,1,0,U,0.6
F,DC6,FAI UA /OV FAI270006 /TM 2349 /FL065 /TP DC6 /SK OVC045-TOPUNKN / SKC /TA M19 /TB NEG /IC NEG /RM SKC N (AKFSS,NEG,,6500.0,64.81,-148.0849696437006,2021-12-08 23:49:00+00:00,0.0,0,0,L,0.6
F,CRJ2,BWI UA /OV BAL/TM 0000/FL100/TP CRJ2/TB SEV,SEV,,10000.0,39.17,-76.66,2021-12-07 00:00:00+00:00,5.0,1,0,M,0.8
F,B738,GSH UA /OV GSH100020/TM 2229/FL260/TP B738/TB CONS LGT CHOP,CONS LGT CHOP,,26000.0,41.469332585605535,-85.35369751572253,2021-12-29 22:29:00+00:00,1.0,0,0,M,0.8
F,B737,LVN UA /OV FGT/TM 2325/FL350/TP B737/TB NEG,NEG,,35000.0,44.63,-93.18,2021-12-30 23:25:00+00:00,0.0,0,0,M,0.8
F,C152,AKR UA /OV 1G3 /TM 1356 /FL045 /TP C152 /SK SKC /TB NEG BLO 045 /RM DURC,NEG BLO 045,,4500.0,41.15,-81.41,2021-12-17 13:56:00+00:00,0.0,0,0,L,0.6
F,DH8A,ANC UA /OV WEWWO/TM 0200/FL030/TP DH8A/WV 28018/TB OCNL LGT/RM A11,OCNL LGT,,3000.0,61.17,-149.99,2021-12-24 02:00:00+00:00,1.0,0,0,M,0.8
T,B737,RTN UUA /OV CIM/TM 1809/FL380/TP B737/WV SEV MTN WAVE +/-50KT +/-1000FT/TB SEV TURB/RM ZAB FDCS,SEV TURB,,38000.0,36.49,-104.87,2021-12-15 18:09:00+00:00,5.0,1,0,M,0.8
F,C402,UIN UA /OV UIN160045/TM 2010/FL060/TP C402/TB NEG/RM /ZKC FDC/CW,NEG,,6000.0,39.238023448026766,-90.85997607060752,2021-12-24 20:10:00+00:00,0.0,0,0,L,0.6
T,PC12,CNM UUA /OV CNM200001/TM 2002/FL100/TP PC12/TB SEV CAT TURB/RM ZAB FDCS,SEV CAT TURB,,10000.0,32.32180718773393,-104.27002720693253,2021-12-09 20:02:00+00:00,5.0,1,0,L,0.6
