URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,A319,CRW UA /OV HVQ/TM 0200/FL390/TP A319/TB NEG,NEG,,39000.0,38.35,-81.77,2023-07-16 02:00:00+00:00,0.0,0,0,M,0.8
T,E145,TXK UUA /OV TXK316047 /TM 0339 /FL350 /TP E145 /TB SEV CAT /RM NO INJURIES  NO DAMAGE AWC-WEB,SEV CAT,,35000.0,34.01724848575458,-94.64328059503418,2023-07-07 03:39:00+00:00,5.0,1,0,M,0.8
T,C172,JWY UUA /OV JWY180010 /TM 0430 /FL030 /TP C172 /TB SEV,SEV,,3000.0,32.28942983331984,-96.9125,2023-07-04 04:30:00+00:00,5.0,1,0,L,0.6
F,C750,MKG UA /OV MKG280040/TM 2221/FL450/TP C750/TB NEG/RM SMOOTH,NEG,,45000.0,43.28688482878892,-87.13695705184617,2023-07-08 22:21:00+00:00,0.0,0,0,M,0.8
T,A321,ILM UUA /OV ILM180080/TM 0006/FL310/TP A321/TB SEV CAT CHOP,SEV CAT CHOP,,31000.0,32.93655866655867,-77.9,2023-07-10 00:06:00+00:00,5.0,1,0,M,0.8
F,DH3T,PAE UA /OV PAE /TM 2141 /FL020 /TP DH3T /TB NEG,NEG,,2000.0,47.90699,-122.28157,2023-07-08 21:41:00+00:00,0.0,0,0,L,0.6
T,C172,ACT UUA /OV ACT270005/TM 1614/FL015/TP C172/TB SEV,SEV,,1500.0,31.61797,-97.32616724790198,2023-07-15 16:14:00+00:00,5.0,1,0,L,0.6
T,P46T,CEW UUA /OV CEW135080/TM 2035/FL270/TP P46T/TB SEV,SEV,,27000.0,29.8371145908092,-85.42252232906091,2023-07-22 20:35:00+00:00,5.0,1,0,L,0.6
T,A320,FLO UUA /OV FLO/TM 1740/FL330/TP A320/TB SEV,SEV,,33000.0,34.18536,-79.72389,2023-07-28 17:40:00+00:00,5.0,1,1,M,0.8
T,B739,ONL UUA /OV ONL/TM 0630/FL340/TP B739/TB SEV,SEV,,34000.0,42.46972,-98.68806,2023-07-24 06:30:00+00:00,5.0,1,0,M,0.8
F,A321,ALO UA /OV ALO/TM 1715/FL350/TP A321/TB NEG,NEG,,35000.0,42.554365,-92.401293,2023-07-17 17:15:00+00:00,0.0,0,0,M,0.8
T,P28T,DTA UUA /OV DTA/TM 2132/FL075/TP P28T/TB SEV 075 /ZLC,SEV 075,,7500.0,39.3806,-112.5077,2023-07-07 21:32:00+00:00,5.0,1,0,L,0.6
F,B738,MBPV UA /OV PVN183052/TM 2310/FL360/TP B738/TB NEG,NEG,,36000.0,20.90445096601593,-72.30884513022224,2023-07-09 23:10:00+00:00,0.0,0,0,M,0.8
T,A333,HNL UUA /OV 2654N16800W/TM 2345/FL360/TP A333/TB SEV/RM ZOACWSU,SEV,,36000.0,26.9,-168.0,2023-07-09 23:45:00+00:00,5.0,1,0,H,1.0
T,E55P,MIA UUA /OV DHP280050/TM 0157/FL160/TP E55P/TB SEV,SEV,,16000.0,25.944718535986155,-81.26161000766619,2023-07-26 01:57:00+00:00,5.0,1,1,U,0.6
F,B738,STL UA /OV STL/TM 1419/FL350/TP B738/TB LGT/RM ZKCFDC,LGT,,35000.0,38.75245,-90.3734,2023-07-07 14:19:00+00:00,1.0,0,0,M,0.8
F,E145,DEN UA /OV DEN145055/TM 0108/FL250/TP E145/TB SEV/RM DURD 270-250,SEV,,25000.0,39.08184980396831,-103.972763213842,2023-07-01 01:08:00+00:00,5.0,1,0,M,0.8
F,E55P,MEM UA /OV MEM/TM 2334/FL240/TP E55P/TB CONS LGT CHOP /RM ZME,CONS LGT CHOP,,24000.0,35.06111,-89.985,2023-07-16 23:34:00+00:00,1.0,0,0,U,0.6
F,B38M,CGI UA /OV KCGI270006 /TM 1201 /FL280 /TP B38M /WV 269040KT /TB NEG/RM AWC-WEB,NEG,,28000.0,37.22532,-89.69634687318984,2023-07-07 12:01:00+00:00,0.0,0,0,U,0.6
T,B739,PVU UUA /OV FFU125045/TM 0124/FL280/TP B739/TB SEV 280 /ZLC,SEV 280,,28000.0,39.83978282793336,-111.13474671846022,2023-07-20 01:24:00+00:00,5.0,1,1,M,0.8
T,BE35,PAH UUA /OV M25180025/TM 0300/FL040/TP BE35/TB EXTRM 030-040/RM ZME 8 MINUTES OF EXTRM TURB 030-040,EXTRM 030-040,,4000.0,36.35239958329959,-88.5847,2023-07-02 03:00:00+00:00,7.0,1,1,L,0.6
T,BE36,LOZ UUA /OV AZQ090030/TM 1212/FL110/TP BE36/TB SEV,SEV,,11000.0,37.39,-82.63063873450916,2023-07-29 12:12:00+00:00,5.0,1,0,L,0.6
T,C208,EAR UUA /OV EAR/TM 1257/FL050/TP C208/TB SEV 050-033/RM DURD,SEV 050-033,,5000.0,40.72703,-99.00678,2023-07-14 12:57:00+00:00,5.0,1,0,L,0.6
F,CRJ9,CVG UA /OV LUK/TM 1322/FL160/TP CRJ9/SK TOP 140-150/TB NEG,NEG,,16000.0,39.10333,-84.41861,2023-07-15 13:22:00+00:00,0.0,0,1,U,0.6
F,GLF5,AVP UA /OV LVZ330015/TM 1825/FL200/TP GLF5/TB NEG,NEG,,20000.0,41.48652388797807,-75.85632321343043,2023-07-31 18:25:00+00:00,0.0,0,0,M,0.8
F,A321,RPJ UA /OV PLL180015/TM 0140/FL350/TP A321/TB CONS LGT CHOP,CONS LGT CHOP,,35000.0,41.71997974997975,-89.52,2023-07-10 01:40:00+00:00,1.0,0,0,M,0.8
F,A20N,MBPV UA /OV PVN323188/TM 1713/FL350/TP A20N/TB LGT CHOP,LGT CHOP,,35000.0,24.272593958709997,-74.2906666603651,2023-07-27 17:13:00+00:00,1.0,0,0,U,0.6
F,B737,VRB UA /OV TRV120010/TM 1703/FL230/TP B737/TB LGT CHOP,LGT CHOP,,23000.0,27.59665991665992,-80.32699586927438,2023-07-30 17:03:00+00:00,1.0,0,0,M,0.8
