URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,B787,CGC UA /OV CGC165035/TM 0028/FL250/TP B787/TB CONS LGT CHOP 250-260,CONS LGT CHOP 250-260,,25000.0,28.303775427957117,-82.39889148394779,2023-11-19 00:28:00+00:00,1.0,0,0,U,0.6
F,B738,PIE UA /OV LAL150030/TM 1336/FL210/TP B738/TB LGT CHOP 230/RM DURD ZMAFD,LGT CHOP 230,,21000.0,27.555872224043853,-81.7354236604766,2023-11-27 13:36:00+00:00,1.0,0,0,M,0.8
F,A321,CMH UA /OV APE/TM 1057/FL320/TP A321/TB CONS LGT CHOP 320/RM DURC,CONS LGT CHOP 320,,32000.0,40.15,-82.59,2023-11-21 10:57:00+00:00,1.0,0,0,M,0.8
F,E75,GSH UA /OV GSH/TM 0048/FL230/TP E75/TA M23/TB CONS LGT CHOP FL230/ OCNL LGT CHOP FL220 AND BLO/IC TRACE RIME,CONS LGT CHOP FL230,,23000.0,41.52722,-85.79222,2023-11-06 00:48:00+00:00,1.0,0,0,U,0.6
F,A320,SAV UA /OV SAV/TM 1826/FL330/TP A320/TB CONS LGT CHOP,CONS LGT CHOP,,33000.0,32.13136751,-81.20230227,2023-11-26 18:26:00+00:00,1.0,0,0,M,0.8
F,ISPT,UUA /OV CYBW /TM 1822 /FL050 /TP ISPT /TB SEV BLW 050 /RM IN CYBW CZ,SEV BLW 050,,5000.0,51.10306,-114.37444,2023-11-11 18:22:00+00:00,5.0,1,0,U,0.6
F,E75L,BOI UA /OV REO/TM 2333/FL290/TP E75L/TB OCNL LGT CHOP DURD 290-200/ZLC,OCNL LGT CHOP DURD 290-200,,29000.0,42.59056,-117.86444,2023-11-14 23:33:00+00:00,1.0,0,0,U,0.6
T,A388,SEA UUA /OV 4240N13050W/TM 2131/FL320/TP A388/TB SEV/RM ZOACWSU,SEV,,32000.0,42.6666,-130.8333,2023-11-15 21:31:00+00:00,5.0,1,1,U,0.6
F,B737,FLL UA /OV BCT090010/TM 1308/FL060/TP B737/TB NEG,NEG,,6000.0,26.38,-79.92394539263417,2023-11-14 13:08:00+00:00,0.0,0,0,M,0.8
F,A320,ILM UA /OV ILM200200/TM 0812/FL320/TP A320/TB NEG,NEG,,32000.0,31.137437546785645,-79.27968152558728,2023-11-02 08:12:00+00:00,0.0,0,0,M,0.8
F,B737,SIT UA /OV BKA279046/TM 1223/FL370/TP B737/TB NEG/RM ZAN,NEG,,37000.0,56.97994280445417,-136.93523419458418,2023-11-27 12:23:00+00:00,0.0,0,0,M,0.8
T,A333,ORF UUA /OV 34N041W/TM 1717/FL380/TP A333/TB SEV,SEV,,38000.0,34.0,-41.0,2023-11-23 17:17:00+00:00,5.0,1,1,H,1.0
T,RV7,BLH UUA /OV PKE250015/TM 1945/FL085/TP RV7/WX DS/TB SEV/RM SANDSTORM/STRONG WINDS/LOW VIS CWSU ZLA,SEV,,8500.0,34.01448803825376,-114.96372592451031,2023-11-19 19:45:00+00:00,5.0,1,0,L,0.6
T,CRJ9,ELM UUA /OV ULW/TM 1117/FL340/TP CRJ9/TB SEV CAT,SEV CAT,,34000.0,42.09,-77.02,2023-11-30 11:17:00+00:00,5.0,1,0,U,0.6
T,BE20,MOB UUA /OV 15A/TM 1603/FL090/TP BE20/TB SEV,SEV,,9000.0,30.9,-87.99,2023-11-21 16:03:00+00:00,5.0,1,0,M,0.8
T,MD11,GCK UUA /OV GCK160030/TM 0052/FL260/TP MD11/TB SEV/RM /ZKC FDC/CW,SEV,,26000.0,37.45764563201784,-100.5076016126158,2023-11-17 00:52:00+00:00,5.0,1,0,H,1.0
F,E75L,FAI UA /OV FAI180015 /TM 0123 /FL090 /TP E75L /SK OVC037-TOP042/OVC080-TOP090 /TB NEG /IC NEG /RM DURD FAI ATCT (AKFSS,NEG,,9000.0,64.55997974997975,-147.85,2023-11-05 01:23:00+00:00,0.0,0,0,U,0.6
F,MD11,AEL UA /OV AEL090012/TM 1357/FL360/TP MD11/TB INTMT LGT CHOP,INTMT LGT CHOP,,36000.0,43.68153,-93.0906750348772,2023-11-15 13:57:00+00:00,1.0,0,0,H,1.0
F,B738,LGC UA /OV LGC090020/TM 1416/FL220/TP B738/TB NEG/RM SMOOTH CLIMB ZTLFD -09,NEG,,22000.0,33.00886,-84.67508345008777,2023-11-01 14:16:00+00:00,0.0,0,0,M,0.8
T,C510,ORF UUA /OV ORF100008/TM 1847/FL330/TP C510/TB SEV/RM LASTED 5-7 SEC; COULD HAVE BEEN WAKE TURBULENCE  PILOT NOT POSITIVE,SEV,,33000.0,36.88017503424221,-76.02800018435714,2023-11-13 18:47:00+00:00,5.0,1,0,U,0.6
F,CRJ9,CRW UA /OV HVQ030050/TM 1405/FL300/TP CRJ9/SK TOP 300  BASE 280/TB LGT,LGT,,30000.0,39.07174629326025,-81.23865377882149,2023-11-04 14:05:00+00:00,1.0,0,0,U,0.6
T,PC12,CDR UUA /OV TST/TM 1953/FL110/TP PC12/TB SEV/RM ZDV,SEV,,11000.0,42.83756,-103.09539,2023-11-05 19:53:00+00:00,5.0,1,0,L,0.6
T,CRJ9,ELM UUA /OV ULW/TM 1118/FL340/TP CRJ9/TB SEV TURB/RM NO DAM/NO INJ,SEV TURB,,34000.0,42.09,-77.02,2023-11-30 11:18:00+00:00,5.0,1,0,U,0.6
F,FA7X,MKG UA /OV MKG120015/TM 1826/FL280/TP FA7X/TB NEG/IC NEG,NEG,,28000.0,43.04609987498987,-85.9397828200356,2023-11-12 18:26:00+00:00,0.0,0,0,U,0.6
