URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,A20N,SPS UUA /OV UKW080015 /TM 0655 /FL180 /TP A20N /TB SEV 180-165 /RM ZFW AWC-WEB,SEV 180-165,,18000.0,33.58341556079585,-97.52459292894136,2023-03-03 06:55:00+00:00,5.0,1,1,U,0.6
F,B739,ONL UA /OV ONL/TM 1129/FL360/TP B739/TB NEG,NEG,,36000.0,42.46972,-98.68806,2023-03-28 11:29:00+00:00,0.0,0,0,M,0.8
T,C25A,LAS UUA /OV LAS190024/TM 0154/FL065/TP C25A/TB SEV/RM DURD FM 100-060,SEV,,6500.0,35.67794499099201,-115.24934175859748,2023-03-11 01:54:00+00:00,5.0,1,1,L,0.6
T,C68A,MLU UUA /OV MLU360015 /TM 1253 /FL290 /TP C68A /TB SEV CAT /RM ZFW AWC-WEB:,SEV CAT,,29000.0,32.76088025002025,-92.03769,2023-03-12 12:53:00+00:00,5.0,1,1,U,0.6
F,A319,PNC UA /OV PER/TM 1731/FL300/TP A319/TB LGT CONS CHOP/RM /ZKC/FDC/XJ,LGT CONS CHOP,,30000.0,36.75,-97.16,2023-03-05 17:31:00+00:00,1.0,0,0,M,0.8
F,B738,RNO UA /OV FMG110015 /TM 1822 /FL110 /TP B738 /TA M01 /TB LGT CHOP 110-095 /IC LGT RIME 110-095 /RM ZOA CWSU AWC-WEB:,LGT CHOP 110-095,,11000.0,39.44448803825376,-119.35539116408296,2023-03-12 18:22:00+00:00,1.0,0,0,M,0.8
T,A320,JAN UUA /OV MHZ225068/TM 2345/FL370/TP A320/TB SEV 370/RM IMPV AT FL350 ZME,SEV 370,,37000.0,31.62854740218782,-91.04953522609854,2023-03-20 23:45:00+00:00,5.0,1,0,M,0.8
T,TBM9,HDN UUA /OV CHE066018/TM 1635/FL310/TP TBM9/TB SEV/RM MOSTLY SMOOTH WITH POCKETS OF SEV BUMPS......ZDV,SEV,,31000.0,40.64203087663305,-106.94944576546216,2023-03-22 16:35:00+00:00,5.0,1,0,U,0.6
T,P28A,BJC UUA /OV BJC030008/TM 1920/FL075/TP P28A/TB SEV,SEV,,7500.0,40.02428940692164,-105.03027176579415,2023-03-26 19:20:00+00:00,5.0,1,0,L,0.6
F,B763,LUM UA /OV LUM190015/TM 2010/FL225/TP B763/TB NEG 340-240/RM DURD,NEG 340-240,,22500.0,44.646124519370005,-91.92906323633952,2023-03-10 20:10:00+00:00,0.0,0,0,H,1.0
F,A321,BTL UA /OV VIO337010/TM 2228/FL330/TP A321/TB INTMT LGT CHOP 330/RM CONS LGT CHOP OVER LAKE MICHIGAN,INTMT LGT CHOP 330,,33000.0,42.30728,-85.25148,2023-03-24 22:28:00+00:00,1.0,0,0,M,0.8
F,CL60,RNO UA /OV FMG360020/TM 2255/FL100/TP CL60/WV +/- 5KTS/TB LGT,LGT,,10000.0,39.86336033336033,-119.66,2023-03-07 22:55:00+00:00,1.0,0,0,M,0.8
F,E75S,PTW UA /OV MXE/TM 1159/FL200/TP E75S/TB NEG/RM SMOOTH,NEG,,20000.0,39.92,-75.67,2023-03-14 11:59:00+00:00,0.0,0,0,U,0.6
T,BE20,DFW UUA /OV 3 W DFW/TM 1830/FL060/TP BE20/TB SEV 060-071,SEV 060-071,,6000.0,32.89683,-97.09755345089096,2023-03-23 18:30:00+00:00,5.0,1,0,M,0.8
T,E170,AZO UUA /OV AZO/TM 0126/FL280/TP E170/TB SEV,SEV,,28000.0,42.23472,-85.55194,2023-03-23 01:26:00+00:00,5.0,1,0,U,0.6
F,B737,JNU UA /OV JNU /TM 1734 /FL004 /TP B737 /SK OVC004 /TB NEG /RM DURD RWY 8 (AKFSS,NEG,,400.0,58.35,-134.57,2023-03-21 17:34:00+00:00,0.0,0,0,M,0.8
F,B737,CHA UA /OV GQO270035/TM 2346/FL240/TP B737/TB LGT CHOP 240/RM ZTLFD,LGT CHOP 240,,24000.0,34.96,-85.86182839714957,2023-03-12 23:46:00+00:00,1.0,0,0,M,0.8
F,B737,LOZ UA /OV AZQ137020/TM 1306/FL300/TP B737/TB LGT,LGT,,30000.0,37.14619568622392,-82.9738510993656,2023-03-08 13:06:00+00:00,1.0,0,0,M,0.8
T,CRJ2,DEN UUA /OV DEN310060/TM 0140/FL240/TP CRJ2/TB SEV/RM ZDV,SEV,,24000.0,40.475639675534985,-105.65514237185668,2023-03-31 01:40:00+00:00,5.0,1,0,M,0.8
F,MD11,SDF UA /OV IIU270020/TM 2101/FL220/TP MD11/SK VMC/TB NEG,NEG,,22000.0,38.1,-86.0036186267698,2023-03-19 21:01:00+00:00,0.0,0,0,H,1.0
T,BE36,OJC UUA /OV BUM/TM 0706/FL080/TP BE36/TB SEV/RM /ZKCFDC,SEV,,8000.0,38.28,-94.34,2023-03-03 07:06:00+00:00,5.0,1,0,L,0.6
F,B737,CMI UA /OV CMI100015/TM 1402/FL300/TP B737/TB CONS LGT CHOP,CONS LGT CHOP,,30000.0,39.99541443920415,-87.95620720338388,2023-03-17 14:02:00+00:00,1.0,0,0,M,0.8
T,GLEX,SDB UUA /OV LHS191008 /TM 2020 /FL430 /TP GLEX /TB SEV/RM AWC-WEB:,SEV,,43000.0,34.54910577395613,-118.61093997174996,2023-03-19 20:20:00+00:00,5.0,1,0,M,0.8
F,B738,MYNN UA /OV ZQA146066/TM 1729/FL370/TP B738/TB OCNL LGT CHOP/RM ZMAFD,OCNL LGT CHOP,,37000.0,24.087984802867872,-76.77124381280366,2023-03-16 17:29:00+00:00,1.0,0,0,M,0.8
F,B748,SNP UA /OV SPY258187/TM 0820/FL350/TP B748/TA M55/WV 181073/TB NEG/RM SMOOTH. ZAN,NEG,,35000.0,56.52195607625915,-175.8435668456329,2023-03-05 08:20:00+00:00,0.0,0,0,U,0.6
F,A333,CRG UA /OV CRG/TM 1759/FL390/TP A333/TB NEG,NEG,,39000.0,30.3361,-81.5147,2023-03-02 17:59:00+00:00,0.0,0,0,H,1.0
F,CRJ9,DAY UA /OV ROD317029/TM 2024/FL200/TP CRJ9/TB NEG,NEG,,20000.0,40.64351625497532,-84.47218060322936,2023-03-17 20:24:00+00:00,0.0,0,0,U,0.6
F,B787,OXI UA /OV OXI190010/TM 1038/FL120/TP B787/SK TOP 150 BASE 140/TA N/A/TB LGT 130/IC NEG/RM DURD ORD,LGT 130,,12000.0,41.16604647958001,-86.70335012289787,2023-03-12 10:38:00+00:00,1.0,0,0,U,0.6
T,PA23,SAT UUA /OV SAT160030/TM 2042/FL045/TP PA23/TB SEV/RM MODERATE TO SEVERE CHOP 30 MILES SOUTHEAST OF KSAT AT 045.,SEV,,4500.0,29.063805632017846,-98.27321568931154,2023-03-24 20:42:00+00:00,5.0,1,0,L,0.6
F,B737,PWK UA /OV OBK/TM 1202/FL150/TP B737/TB LGT CHOP 130-150,LGT CHOP 130-150,,15000.0,42.22,-87.95,2023-03-18 12:02:00+00:00,1.0,0,0,M,0.8
F,B38M,SAF UA /OV SAF062018/TM 1718/FL360/TP B38M/TB NEG,NEG,,36000.0,35.75796287700615,-105.76355338460158,2023-03-19 17:18:00+00:00,0.0,0,0,U,0.6
F,A319,BMG UA /OV OOM175015/TM 0114/FL300/TP A319/TB OCNL LGT CHOP,OCNL LGT CHOP,,30000.0,38.890931152514256,-86.58190493272373,2023-03-29 01:14:00+00:00,1.0,0,0,M,0.8
T,C172,RDM UUA /OV DSD310011/TM 0400/FL080/TP C172/TB SEV/RM 50 DEGREE TURN 005 CHANGE IN ALT...ZSE,SEV,,8000.0,44.36785394051475,-121.49608051925466,2023-03-31 04:00:00+00:00,5.0,1,0,L,0.6
F,BE20,BRL UA /OV BRL/TM 2331/FL220/TP BE20/TB CONS LGT CHOP,CONS LGT CHOP,,22000.0,40.772929,-91.125494,2023-03-03 23:31:00+00:00,1.0,0,0,M,0.8
F,R44,MRI UA /OV MRI070003/TM 1720/FL006/TP R44/SK OVC006/WX 2SM -SN /TB NEG,NEG,,600.0,61.22710239234925,-149.74243279419437,2023-03-23 17:20:00+00:00,0.0,0,0,L,0.6
F,B752,MBPV UA /OV PVN040110/TM 1733/FL370/TP B752/TB NEG/RM ZMAFD,NEG,,37000.0,23.174528570098357,-70.99095229986166,2023-03-16 17:33:00+00:00,0.0,0,0,M,0.8
