URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,A359,GSO UUA /OV GSO300020/TM 0150/FL370/TP A359/TB SEV,SEV,,37000.0,36.26418016668016,-80.30090325062588,2023-09-08 01:50:00+00:00,5.0,1,0,U,0.6
T,SR22,DEN UUA /OV DEN270025/TM 2339/FL165/TP SR22/TB SEV,SEV,,16500.0,39.8328,-105.20013734348684,2023-09-22 23:39:00+00:00,5.0,1,0,L,0.6
F,B737,TLH UA /OV TLH/TM 1405/FL370/TP B737/TB NEG,NEG,,37000.0,30.39354,-84.35135,2023-09-20 14:05:00+00:00,0.0,0,0,M,0.8
F,E170,ASJ UA /OV GUILD/TM 0246/FL360/TP E170/TB CONS LGT,CONS LGT,,36000.0,36.3,-77.17,2023-09-13 02:46:00+00:00,1.0,0,1,U,0.6
F,C208,ORD UA /OV LOT/TM 2258/FL080/TP C208/SK SKC/TB NEG,NEG,,8000.0,41.60811,-88.09619,2023-09-20 22:58:00+00:00,0.0,0,0,L,0.6
F,B350,GRB UA /OV GRB/TM 1635/FL035/TP B350/TB SEV,SEV,,3500.0,44.4794,-88.1367,2023-09-02 16:35:00+00:00,5.0,1,0,M,0.8
F,B737,SBN UA /OV GIJ/TM 1758/FL350/TP B737/TB CONS LGT CHOP,CONS LGT CHOP,,35000.0,41.77,-86.32,2023-09-13 17:58:00+00:00,1.0,0,0,M,0.8
F,E170,IND UA /OV VHP/TM 1326/FL340/TP E170/TB CONS LGT CHOP,CONS LGT CHOP,,34000.0,39.81,-86.37,2023-09-11 13:26:00+00:00,1.0,0,0,U,0.6
F,BE20,FAI UA /OV PAFA180003 /TM 1720 /FL030 /TP BE20 /TB NEG /IC NEG /RM TOP FG LYR FL011  MULT SCT LYRS ABV DURC FAI ATCT (AKFSS,NEG,,3000.0,64.75388594999595,-147.87611,2023-09-18 17:20:00+00:00,0.0,0,0,M,0.8
F,C172,SUN UA /OV KMAN-ID36 /TM 1825 /FL095 /TP C172 /SK SKC /TB NEG /RM SMOOTH,NEG,,9500.0,43.67065,-114.93155,2023-09-08 18:25:00+00:00,0.0,0,0,L,0.6
F,A20N,HUF UA /OV TTH/TM 0129/FL350/TP A20N/TB CONS LGT CHOP,CONS LGT CHOP,,35000.0,39.49,-87.25,2023-09-18 01:29:00+00:00,1.0,0,0,U,0.6
T,B350,ASE UUA /OV HAREI270005/TM 1706/FL180/TP B350/TB SEV,SEV,,18000.0,39.22317,-106.86886,2023-09-21 17:06:00+00:00,5.0,1,0,M,0.8
F,A321,JFK UA /OV JFK150010/TM 1400/FL070/TP A321/SK BKN 013 TOPS 018 OVC 031-057/TB NEG/RM DURC 4L,NEG,,7000.0,40.49426074134795,-73.65239329552922,2023-09-28 14:00:00+00:00,0.0,0,1,M,0.8
F,P32R,PKB UA /OV JPU/TM 1214/FL080/TP P32R/SK TOP 030/TB NEG,NEG,,8000.0,39.44,-81.37,2023-09-18 12:14:00+00:00,0.0,0,0,L,0.6
T,B77W,PHNL UUA /OV 3924N 14803W /TM 1124 /FL330 /TP B77W /TB SEV/RM AWC-WEB,SEV,,33000.0,39.4,-148.5,2023-09-09 11:24:00+00:00,5.0,1,0,U,0.6
F,B190,SPS UA /OV SPS276040 /TM 2222 /FL160 /TP B190 /TB LGT /RM ZFW AWC-WEB,LGT,,16000.0,34.048291286721096,-99.29240349820444,2023-09-05 22:22:00+00:00,1.0,0,0,M,0.8
T,C208,AKW UUA /OV AKW/TM 0136/FL030/TP C208/TB EXTRM 030/ OCNL MOD BLO 020/RM EXTREME TURB COMING OVR MTN TOPS THEN LGT TO OCNL MOD BLO,EXTRM 030,,3000.0,55.57,-133.07,2023-09-17 01:36:00+00:00,7.0,1,0,L,0.6
T,PA44,DHT UUA /OV TBE100035/TM 0438/FL090/TP PA44/TB SEV MTN WAVE +/-400FT/RM UNABLE TO MAINTAIN ALTITUDE - ZAB/FDCS,SEV MTN WAVE +,,9000.0,37.168697024809696,-102.8780542099886,2023-09-21 04:38:00+00:00,5.0,1,0,L,0.6
T,GLF6,PHNL UUA /OV 3200N 17000W /TM 1415 /FL430 /TP GLF6 /TB EXTRM 430/RM AWC-WEB:,EXTRM 430,,43000.0,32.0,-170.0,2023-09-25 14:15:00+00:00,7.0,1,0,U,0.6
F,A320,PBI UA /OV PBI090025/TM 1310/FL190/TP A320/TB NEG,NEG,,19000.0,26.6847,-79.6330267988364,2023-09-13 13:10:00+00:00,0.0,0,0,M,0.8
F,A20N,ORD UA /OV MDW180005/TM 1626/FL040/TP A20N/WX -RA/TB NEG/RM IMC,NEG,,4000.0,41.70262991665992,-87.75242,2023-09-27 16:26:00+00:00,0.0,0,1,U,0.6
F,C172,LOZ UA /OV AZQ170030/TM 0021/FL080/TP C172/TB NEG,NEG,,8000.0,36.897556238740016,-83.15071256315336,2023-09-30 00:21:00+00:00,0.0,0,0,L,0.6
F,CRJ9,MKT UA /OV MKT180037/TM 2123/FL240/TP CRJ9/TB LGT CHOP,LGT CHOP,,24000.0,43.60328338328338,-93.92,2023-09-10 21:23:00+00:00,1.0,0,0,U,0.6
F,B737,TPA UA /OV TPA015100/TM 0319/FL360/TP B737/TB LGT,LGT,,36000.0,29.5719067772654,-82.0518818447894,2023-09-17 03:19:00+00:00,1.0,0,0,M,0.8
T,CL30,HVN UUA /OV MAD/TM 1525/FL130/TP CL30/TB SEV,SEV,,13000.0,41.31,-72.69,2023-09-10 15:25:00+00:00,5.0,1,1,U,0.6
F,P28A,GPI UA /OV 9S4/TM 2317/FL100/TP P28A/TB SEV/ZLC,SEV,,10000.0,47.16,-114.85,2023-09-18 23:17:00+00:00,5.0,1,0,L,0.6
T,A320,SSI UUA /OV SSI090020/TM 2110/FL340/TP A320/TB SEV/RM LOSS OF 800 FEET,SEV,,34000.0,31.15222,-81.00129750519177,2023-09-17 21:10:00+00:00,5.0,1,1,M,0.8
T,AA5,HTS UUA /OV YRK040002/TM 1840/FL100/TP AA5/TB BRIEF EXTRM 100/RM CONT MOD TURB IN DESCENT. NO INJURIES ON BOARD,BRIEF EXTRM 100,,10000.0,38.6655368830927,-82.95256637044618,2023-09-18 18:40:00+00:00,7.0,1,0,L,0.6
F,A359,HCO UA /OV HML/TM 1249/FL410/TP A359/TA UNKN/TB NEG/IC NEG,NEG,,41000.0,48.87,-97.12,2023-09-06 12:49:00+00:00,0.0,0,0,U,0.6
