URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,E75S,MCI UA /OV MCI/TM 1755/FL150/TP E75S/TB NEG/RM ZKCFD,NEG,,15000.0,39.29761,-94.71391,2018-11-08 17:55:00+00:00,0.0,0,0,U,0.6
F,B738,MWC UA /OV BAE180015/TM 2254/FL280/TP B738/TB CONS LGT CHOP,CONS LGT CHOP,,28000.0,42.86997974997975,-88.28,2018-11-24 22:54:00+00:00,1.0,0,0,M,0.8
T,B777,EVV UUA /OV PXV190030/TM 0026/FL310/TP B777/TB SEV/RM MOD TB FL290,SEV,,31000.0,37.437556238740015,-87.8700852784685,2018-11-06 00:26:00+00:00,5.0,1,0,H,1.0
F,C172,SSI UA /OV SSI090010 /TM 1607 /FL060 /TP C172 /SK BKN035 /TA 12 /TB NEG /RM SMOOTH,NEG,,6000.0,31.15222,-81.19606375259588,2018-11-08 16:07:00+00:00,0.0,0,0,L,0.6
F,E145,PHL UA /OV PHL36005/TM 1818/FL040/TP E145/TB LGT CHOP,LGT CHOP,,4000.0,39.86833,-75.23111,2018-11-22 18:18:00+00:00,1.0,0,0,M,0.8
F,B738,CVS UA /OV 3410N 10324W /TM 1220 /FL380 /TP B738 /WV 270108KT /TB INTMT LGT 380/RM AWC-WEB:,INTMT LGT 380,,38000.0,34.1666,-103.4,2018-11-03 12:20:00+00:00,1.0,0,0,M,0.8
T,C208,GRK UUA /OV LLO045020 /TM 0215 /FL090 /TP C208 /TB SEV /RM FM ZHU AWC-WEB,SEV,,9000.0,31.0357213522977,-98.51557350681912,2018-11-08 02:15:00+00:00,5.0,1,0,L,0.6
T,B737,IAH UUA /OV IAH360035 /TM 1235 /FL280 /TP B737 /TB SEV 270-280 /RM FM ZHU AWC-WEB,SEV 270-280,,28000.0,30.567810583380584,-95.34144,2018-11-27 12:35:00+00:00,5.0,1,0,M,0.8
T,B350,BVY UUA /OV BVY/TM 2040/FL040/TP B350/TB SEV,SEV,,4000.0,42.58414,-70.91614,2018-11-10 20:40:00+00:00,5.0,1,0,M,0.8
F,B712,IND UA /OV VHP270015/TM 2111/FL360/TP B712/TB INTMT LGT,INTMT LGT,,36000.0,39.81,-86.6954743961313,2018-11-13 21:11:00+00:00,1.0,0,0,M,0.8
F,CRJ9,UCA UA /OV UCA/TM 1232/FL340/TP CRJ9/TB CONS LGT,CONS LGT,,34000.0,43.14511,-75.38386,2018-11-05 12:32:00+00:00,1.0,0,0,U,0.6
F,B788,UUA /OV 5402N05700W /TM 0328 /FL430 /TP B788 /TB SEV /RM 40NM WESTJANJO,SEV,,43000.0,54.333,-57.0,2018-11-04 03:28:00+00:00,5.0,1,0,U,0.6
F,C182,PMD UA /OV VNY-L70 /TM 0016 /FL075 /TP C182 /TB NEG /RM DURC,NEG,,7500.0,34.35486,-118.399585,2018-11-10 00:16:00+00:00,0.0,0,0,L,0.6
T,C680,IND UUA /OV VHP270010/TM 2311/FL280/TP C680/TB SEV/RM DROP -1500FT BETWEEN 280-240,SEV,,28000.0,39.81,-86.5869829307542,2018-11-14 23:11:00+00:00,5.0,1,0,U,0.6
