URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,B737,MSP UA /OV MSP/TM 1240/FL290/TP B737/TA UNKN/TB NEG/IC NEG/RM DURC OUT OF MSP SOUTHBOUND,NEG,,29000.0,44.88537,-93.23131,2018-01-29 12:40:00+00:00,0.0,0,0,M,0.8
F,B738,EKO UA /OV BQU141010 /TM 1653 /FL300 /TP B738 /TA M03 /WV 295036KT /TB CONT LGT CHOP/RM AWC-WEB:,CONT LGT CHOP,,30000.0,40.63046518160953,-115.62151550202658,2018-01-29 16:53:00+00:00,1.0,0,0,M,0.8
T,BE9,FAT UUA /OV 3757N 11906W/TM 0315/FL160/TP BE9/TB SEV/RM POSSIBLE MTN WAVE...ZOA CWSU,SEV,,16000.0,37.95,-119.1,2018-01-19 03:15:00+00:00,5.0,1,0,L,0.6
F,B737,SBA UA /OV RZS360030 /TM 0100 /FL290 /TP B737 /TB NEG /RM SMOOTH AWC-WEB,NEG,,29000.0,35.010040500040496,-119.77,2018-01-11 01:00:00+00:00,0.0,0,0,M,0.8
F,PA31,MRI UA /OV TED140005/TM 0250/FL025/TP PA31/TB SEV,SEV,,2500.0,61.106157792268256,-149.87890794100264,2018-01-12 02:50:00+00:00,5.0,1,0,L,0.6
T,B737,ATL UUA /OV RMG090020/TM 1819/FL350/TP B737/TB SEV CHOP/RM MTW -10 KT/ZTLFD,SEV CHOP,,35000.0,34.34778,-84.75734425557097,2018-01-06 18:19:00+00:00,5.0,1,0,M,0.8
T,B788,CDB UUA /OV CDB034061/TM 0205/FL380/TP B788/TB SEV/RM 20 MILES ON BOTH SIDES OF 160W,SEV,,38000.0,56.04292313674333,-161.72377550671567,2018-01-30 02:05:00+00:00,5.0,1,0,U,0.6
F,B190,UUA /OV CYMX 080040 /TM 0105 /FL080 /TP B190 /TB SEV 080 /RM LCL CONDITIONS WITHIN 5 NM,SEV 080,,8000.0,45.79527482878892,-73.09889807565816,2018-01-13 01:05:00+00:00,5.0,1,0,M,0.8
F,SF34,PMP UA /OV FLL101080 /TM 1943 /FL170 /TP SF34 /SK SKC /WX FV99SM /TA M07 /WV 26753KT /TB NEG /IC NEG /RM NEG PCPN,NEG,,17000.0,25.8155673987725,-78.69279890001573,2018-01-04 19:43:00+00:00,0.0,0,0,M,0.8
F,CRJ7,BVO UA /OV BVO/TM 1416/FL370/TP CRJ7/TB LGT-MODC HOP/RM ZKC FDC,LGT-MODC HOP,,37000.0,36.76248,-96.01115,2018-01-28 14:16:00+00:00,1.0,0,0,M,0.8
