URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,EA50,SVH UUA /OV BZM220040/TM 1901/FL110/TP EA50/TB SEV/RM NO DAMAGE OR INJURIES REPORTED ZTLFD,SEV,,11000.0,35.35926233814605,-81.768858578171,2018-07-28 19:01:00+00:00,5.0,1,0,U,0.6
F,AEST,TIX UA /OV TIX360018/TM 1605/FL030/TP AEST/TB SEV/RM 500FT UPDRAFT,SEV,,3000.0,28.814824300024306,-80.79923,2018-07-23 16:05:00+00:00,5.0,1,0,L,0.6
T,B738,BIL UUA /OV BIL080045/TM 0236/FL360/TP B738/TB SEV/RM +/- 20 KTS MTW /ZLC,SEV,,36000.0,45.93714668238754,-107.482541203501,2018-07-29 02:36:00+00:00,5.0,1,1,M,0.8
T,PA31,HON UUA /OV HON340015/TM 0013/FL070/TP PA31/TB EXTRM 070-090/RM PILOT GOT MOVED UP TO 3000FT FROM TURB,EXTRM 070-090,,7000.0,44.62013218399108,-98.34821513483897,2018-07-03 00:13:00+00:00,7.0,1,0,L,0.6
F,CRJ7,CLT UA /OV CTF/TM 0030/FL160/TP CRJ7/TB LGT,LGT,,16000.0,34.65,-80.27,2018-07-30 00:30:00+00:00,1.0,0,1,M,0.8
F,M20P,COS UA /OV FINAL 35L/TM 2250/FL072/TP M20P/TB SEV/RM FINAL APPCH 35L SEV TB M20P DURD,SEV,,7200.0,29.4657,-81.2087,2018-07-26 22:50:00+00:00,5.0,1,1,L,0.6
F,CRJ7,OJC UA /OV BUM/TM 0021/FL340/TP CRJ7/SK TOP290-340/TB LGT CHOP/RM ZKC,LGT CHOP,,34000.0,38.28,-94.34,2018-07-21 00:21:00+00:00,1.0,0,0,M,0.8
F,DA40,LIH UA /OV LIH110005/TM 0531/FL040/TP DA40/SK SCT040/TB LGT CHOP/RM TOPS OF SCT CLOUDS 060,LGT CHOP,,4000.0,21.94149601275125,-159.2455534169136,2018-07-07 05:31:00+00:00,1.0,0,0,L,0.6
F,B737,PIA UA /OV PIA/TM 0114/FL360/TP B737/TB CONS LGT CHOP 360-370,CONS LGT CHOP 360-370,,36000.0,40.6675,-89.6839,2018-07-18 01:14:00+00:00,1.0,0,0,M,0.8
T,LJ55,ABI UUA /OV ABI260040/TM 2100/FL380/TP LJ55/TB SEV/RM +/- 300FT,SEV,,38000.0,32.29485368121108,-100.45982728521729,2018-07-29 21:00:00+00:00,5.0,1,0,M,0.8
F,A319,GSO UA /OV GSO310006/TM 2357/FL080/TP A319/SK FEW070/TB NONE,NONE,,8000.0,36.1617839675535,-80.03842333042074,2018-07-24 23:57:00+00:00,0.0,0,0,M,0.8
F,B737,DAB UA /OV OMN008016 /TM 1228 /FL380 /TP B737 /TB INT LGT CHOP/RM AWC-WEB,INT LGT CHOP,,38000.0,29.56465287480943,-81.07104911886964,2018-07-28 12:28:00+00:00,1.0,0,0,M,0.8
F,C182,OTM UA /OV OTM240030/TM 1348/FL035/TP C182/TB NEG/RM SKC / VIS 15-20,NEG,,3500.0,40.85077274997976,-93.0192656227086,2018-07-04 13:48:00+00:00,0.0,0,0,L,0.6
T,BE35,OXI UUA /OV OXI180020/TM 1827/FL080/TP BE35/TB SEV,SEV,,8000.0,40.99683406663967,-86.6648056,2018-07-26 18:27:00+00:00,5.0,1,0,L,0.6
F,C172,MRI UA /OV BGQ-MRI /TM 0440 /FL080 /TP C172 /TB NEG BLO 080,NEG BLO 080,,8000.0,61.370000000000005,-149.825,2018-07-31 04:40:00+00:00,0.0,0,0,L,0.6
F,BE9L,ORD UA /OV OBK/TM 1123/FL270/TP BE9L/TB LGT,LGT,,27000.0,42.22,-87.95,2018-07-31 11:23:00+00:00,1.0,0,0,L,0.6
F,B738,MLI UA /OV MZV360010/TM 2320/FL300/TP B738/TB CONS LGT,CONS LGT,,30000.0,41.486680166680166,-90.64,2018-07-01 23:20:00+00:00,1.0,0,0,M,0.8
T,E135,ACY UUA /OV RBV225020/TM 2111/FL130/TP E135/TB SEV,SEV,,13000.0,39.9642786477023,-74.80861819577548,2018-07-25 21:11:00+00:00,5.0,1,0,M,0.8
T,BE20,SDB UUA /OV LHS/TM 2135/FL130/TP BE20/TB SEV/RM COR SA-ID AND MSG TYPE AND LOCTN AND TURB. ZLA CWSU,SEV,,13000.0,34.68,-118.58,2018-07-06 21:35:00+00:00,5.0,1,0,M,0.8
F,B737,UUA /OV CYYC 090015 /TM 2204 /FL060 /TP B737 /TB SEV,SEV,,6000.0,51.11389,-113.62201549460536,2018-07-01 22:04:00+00:00,5.0,1,0,M,0.8
F,B739,OXI UA /OV OXI270015/TM 2228/FL250/TP B739/TB OCNL LGT CHOP,OCNL LGT CHOP,,25000.0,41.3301944,-86.99775919112669,2018-07-16 22:28:00+00:00,1.0,0,1,M,0.8
F,BE36,ENA UA /OV SXQ-HOM /TM 1726 /FL045 /TP BE36 /SK SKC /WX FV99SM /TA13 /TB NEG,NEG,,4500.0,60.055,-151.25,2018-07-06 17:26:00+00:00,0.0,0,0,L,0.6
T,B38M,HVR UUA /OV HVR100025/TM 2148/FL370/TP B38M/TB SEV /ZLC,SEV,,37000.0,48.47044073200692,-109.14346258709236,2018-07-10 21:48:00+00:00,5.0,1,0,U,0.6
T,C172,TIX UUA /OV TIX360010/TM 1655/FL016/TP C172/TB SEV,SEV,,1600.0,28.681480166680167,-80.79923,2018-07-18 16:55:00+00:00,5.0,1,0,L,0.6
F,BE20,UUA /OV CYEG 270004 /TM 2215 /FL040 /TP BE20 /TB SEV,SEV,,4000.0,53.30972,-113.69130708067154,2018-07-20 22:15:00+00:00,5.0,1,0,M,0.8
F,BE40,SJT UA /OV SJT270045 /TM 1625 /FL360 /TP BE40 /TB SEV /RM FM ZHU AWC-WEB,SEV,,36000.0,31.35167,-101.37330158733724,2018-07-31 16:25:00+00:00,5.0,1,0,M,0.8
F,SR22,SPF UA /OV RIL-SPF /TM 1756 /FL115 /TP SR22 /TB NEG,NEG,,11500.0,42.003316100000006,-105.75494915,2018-07-22 17:56:00+00:00,0.0,0,0,L,0.6
F,C172,APA UA /OV APA/TM 2322/FL075/TP C172/TB SEV/RM SEV TURB REPORTED 7 NE OF APA,SEV,,7500.0,39.57,-104.85,2018-07-17 23:22:00+00:00,5.0,1,1,L,0.6
T,B738,CEZ UUA /OV DVC200060/TM 2045/FL380/TP B738/TB SEV/RM 1000FT LOSS,SEV,,38000.0,36.870231264035695,-109.3629456373717,2018-07-13 20:45:00+00:00,5.0,1,0,M,0.8
F,A320,MKJ UA /OV GZG030015/TM 0936/FL330/TP A320/TB CONT LGT CHOP/RM ZTLFD,CONT LGT CHOP,,33000.0,37.04652388797807,-81.92381887285836,2018-07-08 09:36:00+00:00,1.0,0,0,M,0.8
T,C550,LCQ UUA /OV TAY280030/TM 1552/FL090/TP C550/TB SEV,SEV,,9000.0,30.586831121591693,-83.1215263408769,2018-07-20 15:52:00+00:00,5.0,1,0,L,0.6
F,C680,CVG UA /OV CVG330024/TM 1845/FL400/TP C680/TB OCNL LGT CHOP NEG 400/RM MOSTLY SMOOTH,OCNL LGT CHOP NEG 400,,40000.0,39.389498220764914,-84.92919955981306,2018-07-26 18:45:00+00:00,0.0,0,0,U,0.6
F,B738,CID UA /OV CID020015/TM 1603/FL240/TP B738/TB CONT LGT,CONT LGT,,24000.0,42.11784118399108,-91.60973142958366,2018-07-17 16:03:00+00:00,1.0,0,0,M,0.8
F,B739,DNV UA /OV DNV/TM 2213/FL320/TP B739/TB CONS LGT CHOP,CONS LGT CHOP,,32000.0,40.1997,-87.59552,2018-07-24 22:13:00+00:00,1.0,0,0,M,0.8
F,PC12,CDB UA /OV KFP-CDB /TM 2144 /FL150 /TP PC12 /SK BKN-TOP070 /WX FV99SM /WV 00000KT /TB NEG /RM DURC/ BKN TOP 050-070,NEG,,15000.0,55.02,-163.06,2018-07-13 21:44:00+00:00,0.0,0,0,L,0.6
F,B737,SLO UA /OV VLA112027 /TM 1535 /FL270 /TP B737 /TB NEG /RM better than fl290 AWC-WEB,NEG,,27000.0,38.82141337853886,-88.62315416680796,2018-07-22 15:35:00+00:00,0.0,0,0,M,0.8
F,B763,UUA /OV 4357N06604W /TM 0238 /FL350 /TP B763 /TB SEV /RM TB LASTEDFOR 3 MIN  AC CLMB F360,SEV,,35000.0,43.95,-66.666,2018-07-12 02:38:00+00:00,5.0,1,0,H,1.0
T,P28A,GCC UUA /OV GCC330040 /TM 2249 /FL105 /TP P28A /TB SEV,SEV,,10500.0,44.9263170346082,-106.00553553574886,2018-07-08 22:49:00+00:00,5.0,1,0,L,0.6
T,C208,GZH UUA /OV MVC020020/TM 1725/FL100/TP C208/TB SEV/RM LOSS 300 FEET GAIN 400 FEET NO DAMAGE NO INJURIES/ZTLFD,SEV,,10000.0,31.76325624532144,-87.21635035802551,2018-07-22 17:25:00+00:00,5.0,1,1,L,0.6
F,P28A,HVN UA /OV HVN045006 /TM 1514 /FL055 /TP P28A /SK SKC /TB NEG /RM SMOOTH,NEG,,5500.0,41.33446640568931,-72.79273238788521,2018-07-19 15:14:00+00:00,0.0,0,0,L,0.6
F,C750,AUS UA /OV 25 NE/TM 1545/FL100/TP C750/WX RA/TB LGT CHOP,LGT CHOP,,10000.0,30.1945278,-97.6698889,2018-07-07 15:45:00+00:00,1.0,0,0,M,0.8
T,SR22,BGM UUA /OV HNK/TM 1937/FL110/TP SR22/TB SEV,SEV,,11000.0,42.06,-75.32,2018-07-10 19:37:00+00:00,5.0,1,0,L,0.6
F,C152,EVB UA /OV X50180008 /TM 1806 /FL020 /TP C152 /SK SKC /TB NEG /RM SMOOTH,NEG,,2000.0,28.836655866655864,-80.92,2018-07-11 18:06:00+00:00,0.0,0,0,L,0.6
F,BE9L,DPA UA /OV KDPA/TM 2040/FL030/TP BE9L/WX -RA/TB LGT/MOD/RM 9 SOUTH,LGT,,3000.0,41.90778,-88.24861,2018-07-16 20:40:00+00:00,1.0,0,0,L,0.6
T,B38M,HVR UUA /OV HVR090020/TM 2145/FL370/TP B38M/TB SEV/RM COULD NOT MAINTAIN ALT /ZLC,SEV,,37000.0,48.5428,-109.25978047671292,2018-07-10 21:45:00+00:00,5.0,1,0,U,0.6
F,M20T,F17 UA /OV GGG130025 /TM 1514 /FL095 /TP M20T /WX FV08SM HZ /TA 12 /WV 13008KT /TB NEG /RM HZ 110 SMTH,NEG,,9500.0,32.11616013519376,-94.33349169329009,2018-07-01 15:14:00+00:00,0.0,0,0,L,0.6
F,BE99,TYQ UA /OV VHP360020 /TM 1622 /FL110 /TP BE99 /SK SKC /WX FV99SM /TA 08 /WV 30621KT /TB OCNL LGT CHOP /IC NEG /RM WDLY SCT CU BLO,OCNL LGT CHOP,,11000.0,40.143360333360334,-86.37,2018-07-10 16:22:00+00:00,1.0,0,0,L,0.6
