URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,M20P,INW UUA /OV INW200040/TM 0112/FL105/TP M20P/TB SEV/RM MICROBURST -2500FT ZAB/FDCS,SEV,,10500.0,34.39540750935713,-111.00098015885484,2020-08-01 01:12:00,5.0,1,L,0.6
T,M20P,TUS UUA /OV TUS240005/TM 0210/FL045/TP M20P/TB EXTRM TURB/RM ZAB/FDCS,EXTRM TURB,,4500.0,32.07859995832995,-111.02319873051388,2020-08-01 02:10:00,7.0,1,L,0.6
T,C56X,MYNN UUA /OV ZQA1600040/TM 1252/FL450/TP C56X/TB SEV,SEV,,45000.0,25.03896,-77.46623,2020-08-01 12:52:00,5.0,1,M,0.8
T,BE20,MBS UUA /OV MBS100020/TM 1405/FL160/TP BE20/TB SEV,SEV,,16000.0,43.47211258560554,-83.62718680084843,2020-08-02 14:05:00,5.0,1,M,0.8
T,BE20,IND UUA /OV SHB/TM 1941/FL130/TP BE20/TB SEV,SEV,,13000.0,39.63,-85.82,2020-08-02 19:41:00,5.0,1,M,0.8
F,BE36,TYS UA /OV VXV140024/TM 1955/FL100/TP BE36/TB SEV TURB 080-100 DURD,SEV TURB 080-100 DURD,,10000.0,35.59355740288763,-83.57256462708203,2020-08-02 19:55:00,5.0,1,L,0.6
T,C172,PEQ UUA /OV PEQ300030/TM 2047/FL075/TP C172/TB SEV/RM LOST 600FT -ZAB/FDCS,SEV,,7500.0,31.630020250020248,-104.0172405222659,2020-08-02 20:47:00,5.0,1,L,0.6
T,LJ35,LSB UUA /OV 33 W SSO/TM 0029/FL360/TP LJ35/TB SEV/RM ZAB/FDCS,SEV,,36000.0,32.27,-109.9105234192725,2020-08-03 00:29:00,5.0,1,M,0.8
F,CRJ7,VJI UA /OV GZG130010/TM 1350/FL302/TP CRJ7/TB SEV/RM POCKETS SEV TURB FL302-320 NO DAMAGE NO INJURIES ZTLFD,SEV,,30200.0,36.7228600540775,-81.92047775391079,2020-08-03 13:50:00,5.0,1,M,0.8
T,C172,WJF UUA /OV WJF318010/TM 1520/FL070/TP C172/TB SEV,SEV,,7000.0,34.86492750337807,-118.35436585258093,2020-08-03 15:20:00,5.0,1,L,0.6
