URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,PA28,INW UA /OV INW010030/TM 1909/FL105/TP PA28/TB CONS SEV/RM ZAB/FDCS,CONS SEV,,10500.0,35.514363761259986,-110.61650036198064,2020-06-08 19:09:00+00:00,5.0,1,0,L,0.6
T,E135,SDF UUA /OV SDF/TM 1952/FL025/TP E135/TB SEV/RM FINAL RWY 17R,SEV,,2500.0,38.17439,-85.736,2020-06-04 19:52:00+00:00,5.0,1,1,M,0.8
F,B788,FAR UA /OV FAR/TM 1739/FL410/TP B788/TB OCNL LGT CHOP 410,OCNL LGT CHOP 410,,41000.0,46.92528,-96.81111,2020-06-28 17:39:00+00:00,1.0,0,0,U,0.6
F,CRUZ,PCZ UA /OV KOSH315020 /TM 1141 /FL045 /TP CRUZ /WX HZ /WV 27017KT /TB NEG,NEG,,4500.0,44.2200713522977,-88.88464484078754,2020-06-04 11:41:00+00:00,0.0,0,0,U,0.6
F,B763,SUX UA /OV SUX/TM 0846/FL320/TP B763/TB NEG,NEG,,32000.0,42.391678,-96.379478,2020-06-14 08:46:00+00:00,0.0,0,0,H,1.0
F,SR20,SGU UA /OV UTI360005/TM 1600/FL115/TP SR20/SK SKC/WX FV20SM FU/TB NEG/IC NEG/RM COR SA-ID. ZLA CWSU,NEG,,11500.0,37.0363889,-113.5103056,2020-06-26 16:00:00+00:00,0.0,0,0,L,0.6
F,A321,SUE UA /OV SUE/TM 1224/FL360/TP A321/TB LGT CHOP,LGT CHOP,,36000.0,44.84367,-87.42156,2020-06-14 12:24:00+00:00,1.0,0,1,M,0.8
F,BE18,ELD UA /OV ELD330010 /TM 2017 /FL100 /TP BE18 /SK SCT/TOP090 /TA 08 /WV 04748KT /TB NEG,NEG,,10000.0,33.36531925865205,-92.91290190353878,2020-06-07 20:17:00+00:00,0.0,0,0,L,0.6
T,LJ60,GRB UUA /OV GRB060040/TM 1129/FL400/TP LJ60/TB SEV,SEV,,40000.0,44.81276033336033,-87.32745671028543,2020-06-05 11:29:00+00:00,5.0,1,0,M,0.8
T,C750,MEV UUA /OV FMG148052/TM 2152/FL140/TP C750/TB SEV/RM DURD,SEV,,14000.0,38.794965450295216,-119.06450451526015,2020-06-28 21:52:00+00:00,5.0,1,0,M,0.8
