URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,C177,DAL UUA /OV CVE35007/TM 1539/FL020/TP C177/TB EXTRM 020,EXTRM 020,,2000.0,32.89,-96.9,2020-05-01 15:39:00,7.0,1,L,0.6
T,C425,ELP UUA /OV EWM300040/TM 1905/FL120/TP C425/TB SEV CAT/RM ZAB/FDCS,SEV CAT,,12000.0,32.283360333360335,-106.95048330404694,2020-05-01 19:05:00,5.0,1,L,0.6
T,B789,BGR UUA /OV BGR135060/TM 0037/FL400/TP B789/TB SEV/RM LASTED 15 SECONDS +/- 20KTS LOSS OF 500FT,SEV,,40000.0,44.1002759431069,-67.83140320355223,2020-05-02 00:37:00,5.0,1,U,0.6
F,A332,UUA /OV 5402N05800W /TM 1432 /FL370 /TP A332 /TB MDT - SEV /RM TURBMDT FOR LAST 15 MIN WITH COUPLE JOLTS OF TURB SEV,MDT - SEV,,37000.0,54.333,-58.0,2020-05-02 14:32:00,5.0,1,H,1.0
T,C172,1F0 UUA /OV KSWI /TM 1506 /FL035 /TP C172 /TB SEV /RM ZFW AWC-WEB:,SEV,,3500.0,33.62,-96.58,2020-05-02 15:06:00,5.0,1,L,0.6
T,C172,1F0 UUA /OV KSWI /TM 1506 /FL035 /TP C172 /TB SEV /RM ZFW AWC-WEB,SEV,,3500.0,33.62,-96.58,2020-05-02 15:06:00,5.0,1,L,0.6
F,E75L,DEN UA /OV DEN256030/TM 1759/FL200/TP E75L/TB SEV/RM +30 KTS ZDV,SEV,,20000.0,39.7118292543536,-105.28932243436364,2020-05-02 17:59:00,5.0,1,U,0.6
T,BE9L,OTH UUA /OV OTH160040/TM 2100/FL100/TP BE9L/TB SEV/RM 100 B 095 * ..ZSE,SEV,,10000.0,42.79294950935713,-123.92979104068476,2020-05-02 21:00:00,5.0,1,L,0.6
F,A330,UUA /OV 5007N05836W /TM 2331 /FL370 /TP A330 /TB SEV,SEV,,37000.0,50.1166,-58.6,2020-05-02 23:31:00,5.0,1,L,0.6
F,C172,VGT UA /OV KVGT RWY 12L DEP END/TM 2057/FL028/TP C172/TB SEV TURB SFC-028 UPWIND LEG RUNWAY 12L,SEV TURB SFC-028 UPWIND LEG RUNWAY 12L,,2800.0,36.21069,-115.19444,2020-05-03 20:57:00,5.0,1,L,0.6
T,PC12,LNK UUA /OV LNK320020/TM 1440/FL070/TP PC12/TB SEV,SEV,,7000.0,41.103188830926975,-97.04801060807038,2020-05-04 14:40:00,5.0,1,L,0.6
T,TBM7,OJC UUA /OV OJC210003/TM 1531/FL025/TP TBM7/TB MDT-SEV/RM MDT-SEV TURB 025-040 DURC,MDT-SEV,,2500.0,38.80669522240439,-94.7712736448965,2020-05-04 15:31:00,5.0,1,L,0.6
T,BE99,SPS UUA /OV UKW315035 /TM 0142 /FL050 /TP BE99 /TB EXTRM /RM UP N QWN DRAFT +-1000FT AWC-WEB,EXTRM,,5000.0,33.95251236652097,-98.31491568197605,2020-05-05 01:42:00,7.0,1,L,0.6
T,BE99,SPS UUA /OV UKW315035 /TM 0142 /FL050 /TP BE99 /TB EXTRM /RM UP N QWN DRAFT +-1000FT AWC-WEB:,EXTRM,,5000.0,33.95251236652097,-98.31491568197605,2020-05-05 01:42:00,7.0,1,L,0.6
