URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,BE36,UUA /OV CEZ3 /TM 2114 /FL065 /TP BE36 /TB MDT-SEV /RM ENRT FM CYXH TO CEZ3,MDT-SEV,,6500.0,53.43,-113.12,2020-10-15 21:14:00+00:00,5.0,1,0,L,0.6
F,PA27,AJO UA /OV ELB060012 /TM 2059 /FL075 /TP PA27 /TB LGT CHOP,LGT CHOP,,7500.0,33.7800081000081,-117.52184091928792,2020-10-30 20:59:00+00:00,1.0,0,0,L,0.6
F,B738,ALO UA /OV ALO180020/TM 1409/FL380/TP B738/TB NEG,NEG,,38000.0,42.22100466663967,-92.401293,2020-10-09 14:09:00+00:00,0.0,0,0,M,0.8
T,FA7X,PBH UUA /OV PBH/TM 1905/FL140/TP FA7X/TB SEV/RM OUT OF IT AT 130,SEV,,14000.0,45.70894,-90.4025,2020-10-12 19:05:00+00:00,5.0,1,0,U,0.6
T,PC12,DEN UUA /OV 35 NW DEN/TM 0005/FL177/TP PC12/TB SEV TB,SEV TB,,17700.0,40.16741335605183,-105.27980348491472,2020-10-14 00:05:00+00:00,5.0,1,0,L,0.6
T,BE36,CGI UUA /OV CGI040025/TM 1746/FL065/TP BE36/TB SEV/RM NO DAMAGE..PILOT HIT HIS HEAD..NO INJURIES/ZME CWSU,SEV,,6500.0,37.54453103865872,-89.23436619207587,2020-10-16 17:46:00+00:00,5.0,1,0,L,0.6
T,C182,EUG UUA /OV EUG072047/TM 1913/FL075/TP C182/TB SEV/RM * ..ZSE,SEV,,7500.0,44.36666291940828,-122.17404037907032,2020-10-25 19:13:00+00:00,5.0,1,0,L,0.6
F,C56X,DBQ UA /OV DBQ270015/TM 0037/FL290/TP C56X/TB NEG,NEG,,29000.0,42.39835,-91.0477060274146,2020-10-01 00:37:00+00:00,0.0,0,0,M,0.8
F,B737,EAR UA /OV EAR120040/TM 2253/FL400/TP B737/TB CONS LGT CHOP,CONS LGT CHOP,,40000.0,40.39366966663967,-98.2448682088201,2020-10-19 22:53:00+00:00,1.0,0,0,M,0.8
F,DA40,OVE UA /OV MYV325020 /TM 0024 /FL055 /TP DA40 /SK SKC /WX FV99SM /TA 20 /WV 35007KT /TB NEG /IC NEG /RM FU SW,NEG,,5500.0,39.37509803855698,-121.81520839103372,2020-10-13 00:24:00+00:00,0.0,0,0,L,0.6
F,F2TH,BIV UA /OV PMM320025/TM 1653/FL270/TP F2TH/TB CONS LGT 290-270 DURD/RM BETTER BLO 270,CONS LGT 290-270 DURD,,27000.0,42.78921103865871,-86.47312176992423,2020-10-28 16:53:00+00:00,1.0,0,0,M,0.8
T,C182,ONT UUA /OV PDZ355020 /TM 1755 /FL035 /TP C182 /SK SKC /WX FV10SM /TB SEV 035-055 /RM +/-400FT +/-25KT,SEV 035-055,,3500.0,34.25209179664766,-117.5650128382318,2020-10-16 17:55:00+00:00,5.0,1,0,L,0.6
F,B739,ORD UA /OV PLL/TM 1440/FL300/TP B739/TB NEG,NEG,,30000.0,41.97,-89.52,2020-10-12 14:40:00+00:00,0.0,0,0,M,0.8
F,C172,SEE UA /OV HMT-SEE /TM 2314 /FL065 /TP C172 /TB NEG,NEG,,6500.0,33.28011,-116.99722,2020-10-21 23:14:00+00:00,0.0,0,0,L,0.6
T,B767,AJO UUA /OV PDZ/TM 1817/FL060/TP B767/TB SEV 060-100/RM COR SA-ID AND TURB. ZLA CWSU,SEV 060-100,,6000.0,33.92,-117.53,2020-10-26 18:17:00+00:00,5.0,1,0,H,1.0
F,A321,PIA UA /OV PIA/TM 2122/FL330/TP A321/TB CONS LGT CHOP,CONS LGT CHOP,,33000.0,40.6675,-89.6839,2020-10-19 21:22:00+00:00,1.0,0,0,M,0.8
T,P28A,AJO UUA /OV RAL180008/TM 1923/FL035/TP P28A/TB SEV BLO 020 / LGT-MOD 035/RM COR TURB. ZLA CWSU,SEV BLO 020,,3500.0,33.81854586665587,-117.44511,2020-10-27 19:23:00+00:00,5.0,1,0,L,0.6
F,B190,KTN UA /OV KTN /TM 0300 /FL050 /TP B190 /SK OVC050 /TA M08 /TB NEG /IC LGT RIME /RM DURD (AKFSS,NEG,,5000.0,55.35,-131.71,2020-10-31 03:00:00+00:00,0.0,0,0,M,0.8
T,SR22,CMH UUA /OV 10 E-SE/TM 2023/FL050/TP SR22/TB SEV TB,SEV TB,,5000.0,39.99139,-82.88083,2020-10-04 20:23:00+00:00,5.0,1,1,L,0.6
T,BE99,SEA UUA /OV SEA061028/TM 1805/FL130/TP BE99/TB SEV/RM DURC 130-140* ..ZSE,SEV,,13000.0,47.67095281527026,-121.71080952697662,2020-10-30 18:05:00+00:00,5.0,1,0,L,0.6
T,CRJ2,DEN UUA /OV DEN305055/TM 2221/FL190/TP CRJ2/TB SEV,SEV,,19000.0,40.35862098808145,-105.63540547629457,2020-10-14 22:21:00+00:00,5.0,1,0,M,0.8
F,B737,FMN UA /OV DRO296020 /TM 0244 /FL330 /TP B737 /TB NEG /RM FL410 LT MTN WV AWC-WEB:,NEG,,33000.0,37.29765555162916,-108.12968818435895,2020-10-14 02:44:00+00:00,0.0,0,0,M,0.8
F,B757,HUF UA /OV TTH360030/TM 2128/FL320/TP B757/TB CONS LGT CHOP,CONS LGT CHOP,,32000.0,39.9900405000405,-87.25,2020-10-19 21:28:00+00:00,1.0,0,0,M,0.8
F,B738,BIE UA /OV PWE/TM 2128/FL410/TP B738/TB NEG/RM SMOOTH,NEG,,41000.0,40.2,-96.21,2020-10-28 21:28:00+00:00,0.0,0,0,M,0.8
F,A320,ESC UA /OV ESC/TM 1923/FL340/TP A320/TB INTMT LGT CHOP,INTMT LGT CHOP,,34000.0,45.72267,-87.09372,2020-10-22 19:23:00+00:00,1.0,0,0,M,0.8
F,C208,OTM UA /OV OTM155035/TM 0008/FL060/TP C208/TB NEG,NEG,,6000.0,40.5720706344762,-92.11741280389862,2020-10-14 00:08:00+00:00,0.0,0,0,L,0.6
F,A320,ATL UA /OV HRS/TM 0212/FL350/TP A320/TB SEV/RM ZTLFD,SEV,,35000.0,34.94,-83.92,2020-10-17 02:12:00+00:00,5.0,1,0,M,0.8
F,A333,BGM UA /OV RKA110030/TM 0013/FL370/TP A333/TB CONS LGT CHOP,CONS LGT CHOP,,37000.0,42.29897607650751,-74.6029817827803,2020-10-29 00:13:00+00:00,1.0,0,0,H,1.0
F,E75,ELP UA /OV ELP/TM 0257/FL050/TP E75/TB SEV TURB/RM +40KT GAIN ON FINAL RWY 4,SEV TURB,,5000.0,31.81111,-106.37583,2020-10-27 02:57:00+00:00,5.0,1,0,U,0.6
F,B777,UUA /OV 4930N05126W /TM 0120 /FL390 /TP B777 /TB SEV,SEV,,39000.0,49.5,-51.4333,2020-10-06 01:20:00+00:00,5.0,1,0,H,1.0
T,C206,HOM UUA /OV 5930N 15129W /TM 2226 /FL025 /TP C206 /TB SEV /RM OVRMOUTH OF TUTKA BAY ISOL SEV TB OTRWS MOD TB BLO 030 KEB-HOM(AKFSS),SEV,,2500.0,59.5,-151.4833,2020-10-24 22:26:00+00:00,5.0,1,0,L,0.6
T,C172,LNK UUA /OV CEK270010 /TM 2342 /FL035 /TP C172 /TB EXTRM,EXTRM,,3500.0,40.61,-97.13955933998024,2020-10-17 23:42:00+00:00,7.0,1,0,L,0.6
F,MD11,UUA /OV 6318N06705W /TM 0000 /FL320 /TP MD11 /TB MDT-SEV,MDT-SEV,,32000.0,63.3,-67.833,2020-10-01 00:00:00+00:00,5.0,1,0,H,1.0
T,DHC6,DEN UUA /OV DEN325035/TM 1628/FL120/TP DHC6/TB SEV,SEV,,12000.0,40.31067739747471,-105.09324159119146,2020-10-24 16:28:00+00:00,5.0,1,0,L,0.6
F,P28A,ALX UA /OV KFFC-ALX /TM 1557 /FL045 /TP P28A /SK SKC /WX FV10SM /TB NEG,NEG,,4500.0,33.13501,-85.26495,2020-10-13 15:57:00+00:00,0.0,0,0,L,0.6
F,B737,FAI UA /OV FAI /TM 0035 /FL050 /TP B737 /WX -SN /TB NEG /IC NEG /RM DURD TO A015 TWY LGT IN SIGHT 6SM (AKFSS,NEG,,5000.0,64.81,-147.85,2020-10-15 00:35:00+00:00,0.0,0,0,M,0.8
T,BE9L,DEN UUA /OV DEN342056/TM 2312/FL090/TP BE9L/TB SEV,SEV,,9000.0,40.72052464848667,-105.0331125204606,2020-10-14 23:12:00+00:00,5.0,1,0,L,0.6
F,GLF5,INW UA /OV INW101025/TM 2110/FL450/TP GLF5/TB CONS LGT CHOP/RM ZAB/FDCS,CONS LGT CHOP,,45000.0,34.94240981211641,-110.2230450820405,2020-10-02 21:10:00+00:00,1.0,0,0,M,0.8
T,C560,CHA UUA /OV GQO100013/TM 0113/FL360/TP C560/TB SEV /RM NO DAMAGE OR INJ/ ZTLFD,SEV,,36000.0,34.9223731806436,-84.88962332524993,2020-10-17 01:13:00+00:00,5.0,1,0,M,0.8
F,P28A,TQE UA /OV TQE045010 /TM 1624 /FL065 /TP P28A /TA 02 /TB NEG /RM VFR/SMTH,NEG,,6500.0,41.88139067614885,-96.0199286598475,2020-10-27 16:24:00+00:00,0.0,0,0,L,0.6
F,B738,OJC UA /OV BUM320010/TM 0039/FL390/TP B738/TB OCNL LGT CHOP/RM ZKC/FD1/CJ,OCNL LGT CHOP,,39000.0,38.407684415463486,-94.47648528261058,2020-10-12 00:39:00+00:00,1.0,0,0,M,0.8
F,LJ45,GCK UA /OV KGCK/TM 1332/FL036/TP LJ45/SK OVC036-TOPUNKN/TB NEG/IC NEG/RM DURD RNAV 12,NEG,,3600.0,37.92753,-100.72442,2020-10-21 13:32:00+00:00,0.0,0,0,M,0.8
T,C25A,TRM UUA /OV TRM020020/TM 1930/FL170/TP C25A/TB SEV CAT 170-200/RM COR TURB. ZLA CWSU,SEV CAT 170-200,,17000.0,33.93992624532143,-116.02274080707848,2020-10-25 19:30:00+00:00,5.0,1,0,L,0.6
T,A332,PASY UUA /OV 4405N 17000E /TM 1643 /FL370 /TP A332 /TB SEV 370 /RM ZOA CWSU AWC-WEB:,SEV 370,,37000.0,44.833,170.0,2020-10-23 16:43:00+00:00,5.0,1,1,H,1.0
T,PC12,DEN UUA /OV DEN220030/TM 1520/FL115/TP PC12/TB SEV/RM DURC ZDV,SEV,,11500.0,39.44974675360954,-105.07606067313588,2020-10-19 15:20:00+00:00,5.0,1,0,L,0.6
F,CRJ9,ORD UA /OV DLL030020/TM 1317/FL340/TP CRJ9/TB INTMT LGT,INTMT LGT,,34000.0,43.8106985173041,-89.54113120111744,2020-10-04 13:17:00+00:00,1.0,0,0,U,0.6
T,P208,MRJ UUA /OV 7C3-MRJ315009 /TM 1750 /FL047 /TP P208 /TB SEV BLO 040 /RM DURC,SEV BLO 040,,4700.0,42.88684,-90.23624,2020-10-09 17:50:00+00:00,5.0,1,0,U,0.6
