URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
F,M20,UUA /OV CYSB /TM 0333 /FL040 /TP M20 /TB MDT-SEV /RM TURB NIL @ A060 WIND A060 200060,MDT-SEV,,4000.0,46.62611,-80.80158,2020-11-01 03:33:00,5.0,1,L,0.6
T,BE36,HFD UUA /OV 6E KHFD/TM 1746/FL020/TP BE36/TB EXTRM / 020,EXTRM,,2000.0,41.73672,-72.51541891595505,2020-11-01 17:46:00,7.0,1,L,0.6
T,BE36,BDL UUA /OV HFD090005/TM 1749/FL017/TP BE36/TB EXTRM,EXTRM,,1700.0,41.73672,-72.53775576329588,2020-11-01 17:49:00,7.0,1,L,0.6
T,B737,KTN UUA /OV ANN/TM 0211/FL060/TP B737/TB SEV/RM DURD/ZAN,SEV,,6000.0,55.04,-131.57,2020-11-02 02:11:00,5.0,1,M,0.8
F,C56X,CHO UA /OV 5 NW CHO/TM 1515/FL050/TP C56X/TB SEV/RM ON THE CLMB OFF CHO,SEV,,5000.0,38.18644190800741,-78.53965793393878,2020-11-02 15:15:00,5.0,1,M,0.8
T,PC12,HWY UUA /OV CSN360010 /TM 1928 /FL050 /TP PC12 /TB SEV,SEV,,5000.0,38.80668016668017,-77.87,2020-11-02 19:28:00,5.0,1,L,0.6
F,B744,UUA /OV 5224N05550W /TM 1325 /FL350 /TP B744 /TB MDT - SEV,MDT - SEV,,35000.0,52.4,-55.8333,2020-11-03 13:25:00,5.0,1,H,1.0
F,C172,ROA UA /OV KUJUM/TM 1349/FL030/TP C172/TB SEV,SEV,,3000.0,37.31724016,-79.97367916,2020-11-03 13:49:00,5.0,1,L,0.6
T,B77W,PHNL UUA /OV 3500N 16500W /TM 1300 /FL360 /TP B77W /TB SEV /RM ZOA CWSU AWC-WEB,SEV,,36000.0,35.0,-165.0,2020-11-05 13:00:00,5.0,1,U,0.6
T,B77W,PHNL UUA /OV 3500N 16500W /TM 1300 /FL360 /TP B77W /TB SEV /RM ZOA CWSU AWC-WEB:,SEV,,36000.0,35.0,-165.0,2020-11-05 13:00:00,5.0,1,U,0.6
T,PC12,MSO UUA /OV 20 W MSO/TM 1310/FL100/TP PC12/TB SEV/RM DURD INTO MSO - AIRCRAFT ON VISUAL APCH /ZLC,SEV,,10000.0,46.9208,-114.58057629154956,2020-11-05 13:10:00,5.0,1,L,0.6
F,UNKN,UUA /OV CYYC 220095 /TM 1500 /FL200 /TP UNKN /TB SEV /RM MULTIPLE ACFT,SEV,,20000.0,49.90088805309687,-115.64161009982216,2020-11-05 15:00:00,5.0,1,U,0.6
F,B767,UUA /OV CYYC 359020 /TM 1614 /FL170 /TP B767 /TB MDT-SEV 170-210,MDT-SEV 170-210,,17000.0,51.447199560966894,-114.02954756535692,2020-11-05 16:14:00,5.0,1,H,1.0
T,C182,BUF UUA /OV DKK/TM 1745/FL030/TP C182/TB SEV /RM MOD TO SEV TURB 030 AND BELOW,SEV,,3000.0,42.49334,-79.27204,2020-11-05 17:45:00,5.0,1,L,0.6
T,PC12,RIW UUA /OV RIW180035/TM 1953/FL125/TP PC12/TB SEV/RM ZLC,SEV,,12500.0,42.48084941661942,-108.45984,2020-11-05 19:53:00,5.0,1,L,0.6
T,B747,MKE UUA /OV BAE310035/TM 0324/FL380/TP B747/TB SEV/RM +/-40 KTS UNABLE TO MAINTAIN ALTITUDE,SEV,,38000.0,43.49498981072874,-88.8922495256154,2020-11-06 03:24:00,5.0,1,H,1.0
F,B789,UUA /OV YQB 075055 /TM 1920 /FL380 /TP B789 /TB MDT-SEV /RM TURB RPTD BTN 55 AND 75 DME E OF YQB,MDT-SEV,,38000.0,47.03727000867729,-70.08643857840191,2020-11-06 19:20:00,5.0,1,U,0.6
T,BE33,DLS UUA /OV LTJ121048/TM 2200/FL240/TP BE33/TB SEV/RM ..ZSE,SEV,,24000.0,45.29793616557133,-120.11790226309084,2020-11-06 22:00:00,5.0,1,L,0.6
F,B763,ANC UA /OV FINAL RWY 7R/TM 0712/FL020/TP B763/TB SEV TURB  +/- 20 KTS,SEV TURB  +,,2000.0,61.17,-149.99,2020-11-08 07:12:00,5.0,1,H,1.0
T,H,PUB UUA /OV PUB169029/TM 0750/FL370/TP H/B762/TB SEV TURB SEV MTN WAVE/RM FL370-380,SEV TURB SEV MTN WAVE,,37000.0,37.81550843059097,-104.38081995314664,2020-11-08 07:50:00,5.0,1,L,0.6
T,B748,PANC UUA /OV TED250007/TM 1305/FL015/TP B748/TB SEV 030-015/RM ILS RWY 7R,SEV 030-015,,1500.0,61.13009441785175,-150.2173680156438,2020-11-08 13:05:00,5.0,1,U,0.6
