label,issue,expire,fl_low,fl_high,polygon
GOLF 2,2021-12-01 01:00:00+00:00,2021-12-01 05:00:00+00:00,0.0,47000.0,"POLYGON ((-52.3 32.45, -50.45 29.45, -58.45 26.3, -58.15 29.15, -52.3 32.45))"
GOLF 3,2021-12-01 03:00:00+00:00,2021-12-01 07:00:00+00:00,0.0,51000.0,"POLYGON ((-48.45 38.3, -47.15 37.3, -50.3 29, -59.15 28, -58.3 29.3, -53.45 31.3, -48.45 38.3))"
GOLF 4,2021-12-01 07:00:00+00:00,2021-12-01 11:00:00+00:00,0.0,48000.0,"POLYGON ((-49 37, -47.45 35.3, -50.3 29, -57.45 26.45, -58.3 30.45, -49 37))"
GOLF 5,2021-12-01 10:25:00+00:00,2021-12-01 14:25:00+00:00,0.0,46000.0,"POLYGON ((-49 37, -46.45 35.15, -51 28, -57.3 26.45, -56.3 31.45, -49 37))"
1C,2021-12-01 13:55:00+00:00,2021-12-01 15:55:00+00:00,0.0,30000.0,"POLYGON ((-90.48 38.426287181737315, -89.57976962401973 38.17935619437982, -90.56697921936681 37.558870531112156, -91.32581597028161 37.664930849451345, -90.48 38.426287181737315))"
GOLF 6,2021-12-01 14:25:00+00:00,2021-12-01 18:25:00+00:00,0.0,47000.0,"POLYGON ((-47.15 38.45, -45.3 38.45, -45.45 33.3, -51.45 27.15, -57 27.15, -56 31.3, -47.15 38.45))"
DELTA 1,2021-12-01 14:35:00+00:00,2021-12-01 18:35:00+00:00,35000.0,43000.0,"POLYGON ((166.3 46.45, 170.3 39.15, 169.15 35.3, 165 35.15, 165 43, 163 45.45, 166.3 46.45))"
3C,2021-12-01 14:59:00+00:00,2021-12-01 16:55:00+00:00,0.0,28000.0,"POLYGON ((-88.68551513679876 39.253440215253526, -88.32187877316238 39.253440215253526, -88.32187877316238 38.88980385161717, -88.68551513679876 38.88980385161717, -88.68551513679876 39.253440215253526))"
2C,2021-12-01 14:59:00+00:00,2021-12-01 16:55:00+00:00,,,"POLYGON ((-90.05907283667574 37.92831868766652, -90.04608517626214 37.62818880091843, -90.42512429194721 37.38792748198689, -89.90095147052276 37.80585386183513, -90.02056201594107 37.651417820960106, -90.53219933745805 37.55685034790163, -90.15316022177298 37.79711166683317, -90.17868338209405 37.77388264679149, -90.05907283667574 37.92831868766652))"
ECHO 1,2021-12-01 15:00:00+00:00,2021-12-01 19:00:00+00:00,27000.0,37000.0,"POLYGON ((-173.15 38.15, 177 35, 179 31.45, -171.15 35.45, -173.15 38.15))"
4C,2021-12-01 15:55:00+00:00,2021-12-01 17:55:00+00:00,,,"POLYGON ((-88.23625210098753 38.17706687123111, -89.92143154753728 37.874784983018145, -89.98785335341603 37.83049417065373, -90.92803652441502 36.370371442762206, -89.88611980967718 37.67792696014557, -88.20094036312743 37.98020884835854, -90.75988117479743 36.26209504461846, -89.81969800379844 37.722217772509985, -88.23625210098753 38.17706687123111))"
5C,2021-12-01 15:55:00+00:00,2021-12-01 17:55:00+00:00,0.0,28000.0,"POLYGON ((-88.08930999041169 39.15882440035459, -87.72567362677532 39.15882440035459, -87.72567362677532 38.79518803671823, -88.08930999041169 38.79518803671823, -88.08930999041169 39.15882440035459))"
