label,issue,expire,fl_low,fl_high,polygon
1E,2024-02-01 00:55:00+00:00,2024-02-01 02:55:00+00:00,0.0,24000.0,"POLYGON ((-76.52533568609658 31.575903377538353, -76.62242876451066 29.02683697822481, -78.32667223480911 29.545399506512194, -77.84462178688962 30.988500832891024, -76.52533568609658 31.575903377538353))"
KILO 3,2024-02-01 01:45:00+00:00,2024-02-01 05:45:00+00:00,0.0,39000.0,"POLYGON ((-68.45 37.3, -64.45 32.45, -71 27.45, -77 28.3, -77 32.15, -68.45 37.3))"
KILO 4,2024-02-01 03:55:00+00:00,2024-02-01 07:55:00+00:00,0.0,37000.0,"POLYGON ((-68.15 37.45, -64.45 32.45, -68.45 27.45, -76 29.15, -68.15 37.45))"
LIMA 1,2024-02-01 12:05:00+00:00,2024-02-01 16:05:00+00:00,0.0,38000.0,"POLYGON ((-61.15 31.45, -62.45 27.3, -65.45 26.45, -63.45 31.45, -61.15 31.45))"
LIMA 2,2024-02-01 13:50:00+00:00,2024-02-01 17:50:00+00:00,0.0,36000.0,"POLYGON ((-59.45 33, -61.45 28.15, -67 28.3, -68 32.15, -59.45 33))"
LIMA 3,2024-02-01 15:20:00+00:00,2024-02-01 19:20:00+00:00,0.0,35000.0,"POLYGON ((-59.15 33.15, -61.3 26, -66.15 27.3, -67.45 32, -59.15 33.15))"
1W,2024-02-01 15:55:00+00:00,2024-02-01 17:55:00+00:00,0.0,26000.0,"POLYGON ((-123.65818640106207 40.66858956787472, -123.4130222991434 39.31704509278921, -124.20076582112291 39.046301068905834, -124.0846967130245 40.40277646451305, -123.65818640106207 40.66858956787472))"
LIMA 4,2024-02-01 17:10:00+00:00,2024-02-01 21:10:00+00:00,0.0,34000.0,"POLYGON ((-56.3 32.45, -59.15 25, -64.3 27.45, -66.3 32, -56.3 32.45))"
CHARLIE 1,2024-02-01 17:50:00+00:00,2024-02-01 21:50:00+00:00,,,"POLYGON ((-180 50, 175 48.3, -178.45 43.15, 179.3 30, -176.3 30, -174.15 45.45, -180 50))"
LIMA 5,2024-02-01 18:55:00+00:00,2024-02-01 22:55:00+00:00,0.0,33000.0,"POLYGON ((-56.3 33.3, -56.3 24.3, -59.3 24.3, -65 32.15, -56.3 33.3))"
CHARLIE 2,2024-02-01 20:35:00+00:00,2024-02-02 00:35:00+00:00,,,"POLYGON ((170.15 50.3, -175.3 50.15, -170 45, -172.3 30, -177.45 30, -176 43.3, 170.15 50.3))"
LIMA 6,2024-02-01 20:40:00+00:00,2024-02-02 00:40:00+00:00,0.0,34000.0,"POLYGON ((-55 33.45, -54 24, -58.3 24.3, -64 32.15, -55 33.45))"
MIKE 1,2024-02-01 20:40:00+00:00,2024-02-02 00:40:00+00:00,0.0,41000.0,"POLYGON ((-40 37.3, -40 34.15, -45.45 28, -47 29.15, -40 37.3))"
3W,2024-02-01 20:55:00+00:00,2024-02-01 22:55:00+00:00,0.0,26000.0,"POLYGON ((-112.80522629697411 37.52294653047689, -112.3 37.256287181737314, -113.05791264900142 36.554006825868555, -113.47532654453146 37.29687985476026, -112.80522629697411 37.52294653047689))"
