URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,C550,PIE UA /OV PIE010040/TM 1834/FL180/TP C550/TB NEG/IC NEG/RM TOP FL200,NEG,,18000.0,28.56659168167998,-82.55640615831997,2019-10-08 18:34:00+00:00,0.0,0,0,L,0.6
F,M20T,HKY UA /OV BZM/TM 2052/FL070/TP M20T/SK SKC/TB NEG/IC NEG/RM ZTLFD,NEG,,7000.0,35.87,-81.24,2019-10-27 20:52:00+00:00,0.0,0,0,L,0.6
F,PC12,BWD UA /OV BWD340010 /TM 0126 /FL210 /TP PC12 /TB SEV /RM ZFW AWC-WEB:,SEV,,21000.0,31.95023812266072,-99.02357203571538,2019-10-25 01:26:00+00:00,5.0,1,0,L,0.6
T,E135,HVN UUA /OV MAD/TM 2126/FL110/TP E135/TB SEV/RM AT LEVEL OFF WENT FROM MOD TO SEV,SEV,,11000.0,41.31,-72.69,2019-10-16 21:26:00+00:00,5.0,1,0,M,0.8
F,B737,LSB UA /OV SSO345017/TM 1715/FL380/TP B737/TB NEG/RM ZAB/FDCS,NEG,,38000.0,32.54370115213512,-109.3467349531297,2019-10-04 17:15:00+00:00,0.0,0,0,M,0.8
T,C25B,RTN UUA /OV CIM25000/TM 1517/FL380/TP C25B/TB SEV/RM ZAB/FDCS,SEV,,38000.0,36.49,-104.87,2019-10-21 15:17:00+00:00,5.0,1,0,U,0.6
F,COL3,BHM UA /OV 10E ANB/TM 1620/FL040/TP COL3/TB SEV/RM LOST 005FT,SEV,,4000.0,33.58817,-85.65802228456799,2019-10-31 16:20:00+00:00,5.0,1,0,L,0.6
F,C210,GLY UA /OV BUM100039 /TM 1759 /FL100 /TP C210 /SK BKN-TOP050/ SKC /TA M04 /WV 25556KT /TB OCNL LGT CHOP,OCNL LGT CHOP,,10000.0,38.1671195419308,-93.5244804199714,2019-10-21 17:59:00+00:00,1.0,0,0,L,0.6
T,H25B,SMQ UUA /OV SBJ270007 /TM 1745 /FL040 /TP H25B /TB SEV /RM COR,SEV,,4000.0,40.58,-74.89362259218643,2019-10-17 17:45:00+00:00,5.0,1,0,M,0.8
F,B737,ANC UA /OV YAK150040/TM 2200/FL380/TP B737/TB CONT LGT 380,CONT LGT 380,,38000.0,58.9226029653918,-139.00318199827163,2019-10-25 22:00:00+00:00,1.0,0,0,M,0.8
