URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
F,B747,UUA /OV 5800N12643W /TM 0930 /FL350 /TP B747 /TB MDT-SEV /RM SMOOTH AT F370,MDT-SEV,,35000.0,58.0,-126.7166,2019-01-01 09:30:00,5.0,1,H,1.0
T,B738,ANC UUA /OV TED 228011/TM 1300/FL045/TP B738/TB SEV/RM DURD WITTI4,SEV,,4500.0,61.04731611890144,-150.27256063529092,2019-01-01 13:00:00,5.0,1,M,0.8
T,B737,ANC UUA /OV TED180005/TM 1310/FL030/TP B737/TB SEV 045-030/RM WS +30 -20  DURD,SEV 045-030,,3000.0,61.08665991665992,-149.99,2019-01-01 13:10:00,5.0,1,M,0.8
T,A321,TRM UUA /OV TRM060040 /TM 1436 /FL270 /TP A321 /TB SEV 270 /RM ZLATMUWC AWC-WEB,SEV 270,,27000.0,33.96003033336033,-115.46623622480374,2019-01-01 14:36:00,5.0,1,M,0.8
F,E75R,LAX UA /OV ONT/TM 1605/FL150/TP E75R/TB SEV/RM DURGD 150-100 MOD -SEVERE TURBULANCE,SEV,,15000.0,34.056,-117.60119,2019-01-01 16:05:00,5.0,1,U,0.6
T,E45X,CDW UUA /OV SAX029022/TM 1605/FL070/TP E45X/TB SEV CAT/RM SEV AT 070,SEV CAT,,7000.0,41.390719868849054,-74.30419132496468,2019-01-01 16:05:00,5.0,1,M,0.8
F,PRM1,BUR UA /OV POM 10W/TM 1820/FL080/TP PRM1/TB SEV,SEV,,8000.0,34.08,-117.79,2019-01-01 18:20:00,5.0,1,L,0.6
T,R44,CNO UUA /OV CNO/TM 1945/FL010/TP R44/TB SEV/RM LLWS TURNING FINAL +/- NOT RECALLED,SEV,,1000.0,33.97528,-117.63611,2019-01-01 19:45:00,5.0,1,L,0.6
T,PA46,WHP UUA /OV VNY045006/TM 2245/FL090/TP PA46/TB SEV/RM COR SA-ID AND LOCTN. ZLA CWSU,SEV,,9000.0,34.28043640568931,-118.4036589109554,2019-01-01 22:45:00,5.0,1,L,0.6
T,A321,EMT UUA /OV LAX070030/TM 2310/FL102/TP A321/TB SEV 102 / MOD 100-050/RM DURD LAX. COR SA-ID AND MSG TYPE AND LOCTN AND TURB. ZLA CWSU,SEV 102,,10200.0,34.109183923492495,-117.8201590324761,2019-01-01 23:10:00,5.0,1,M,0.8
F,MU2,F70 UA /OV F70/TM 0045/FL060/TP MU2/TB SEV/RM COR SA-ID. ZLA CWSU,SEV,,6000.0,33.5742,-117.1285,2019-01-02 00:45:00,5.0,1,L,0.6
T,E75L,POC UUA /OV POM/TM 0245/FL080/TP E75L/TB SEV/RM COR SA-ID. ZLA CWSU,SEV,,8000.0,34.08,-117.79,2019-01-02 02:45:00,5.0,1,U,0.6
F,B777,UUA /OV 5830N12230W /TM 0400 /FL300 /TP B777 /TB MDT-SEV CAT /RM LASTED 5-10 MINUTES. ACFT CLIMBED TO AVOID FRTHR CAT,MDT-SEV CAT,,30000.0,58.5,-122.5,2019-01-02 04:00:00,5.0,1,H,1.0
T,F2TH,OJC UUA /OV BUM/TM 1727/FL400/TP F2TH/TB SEV - POCKET OF SEVERE TB LAST ABOUT 15 SECONDS /RM ZKCFDC/OH,SEV - POCKET OF SEVERE TB LAST ABOUT 15 SECONDS,,40000.0,38.28,-94.34,2019-01-02 17:27:00,5.0,1,M,0.8
T,C25B,BHM UUA /OV BHM315020/TM 1801/FL450/TP C25B/TB OCNL SEV/RM ZME,OCNL SEV,,45000.0,33.801181352297704,-87.02777231848216,2019-01-02 18:01:00,5.0,1,U,0.6
T,B737,DFW UUA /OV MQP350020 /TM 1838 /FL160 /TP B737 /TB SEV CHOP 160 /RM SMOOTHER ABOVE 180 AWC-WEB,SEV CHOP 160,,16000.0,33.05829584083999,-98.06881300709622,2019-01-02 18:38:00,5.0,1,M,0.8
T,C560,CLL UUA /OV IDU225004 /TM 2125 /FL230 /TP C560 /TB SEV /RM FM ZHU AWC-WEB,SEV,,23000.0,29.91285572954046,-96.614415594639,2019-01-02 21:25:00,5.0,1,M,0.8
F,C206,IAH UA /OV IAH225042 /TM 2249 /FL030 /TP C206 /TB SEV /RM FM ZHU AWC-WEB:,SEV,,3000.0,29.48941516017483,-95.91294425776871,2019-01-02 22:49:00,5.0,1,L,0.6
T,C206,IAH UUA /OV IAH225042 /TM 2249 /FL030 /TP C206 /TB SEV /RM FM ZHU AWC-WEB,SEV,,3000.0,29.48941516017483,-95.91294425776871,2019-01-02 22:49:00,5.0,1,L,0.6
F,C206,IAH UA /OV IAH225042 /TM 2249 /FL030 /TP C206 /TB SEV /RM FM ZHU AWC-WEB,SEV,,3000.0,29.48941516017483,-95.91294425776871,2019-01-02 22:49:00,5.0,1,L,0.6
F,A321,UUA /OV YOW 180060 /TM 2347 /FL280 /TP A321 /TB MDT-SEV 280-300,MDT-SEV 280-300,,28000.0,44.319918999919,-75.67,2019-01-02 23:47:00,5.0,1,M,0.8
T,B737,BMG UUA /OV OOM/TM 1321/FL240/TP B737/TB SEV,SEV,,24000.0,39.14,-86.61,2019-01-03 13:21:00,5.0,1,M,0.8
T,CRJ7,CMH UUA /OV SGH200020/TM 1623/FL230/TP CRJ7/TB SEV,SEV,,23000.0,39.527034054678566,-83.98865061535481,2019-01-03 16:23:00,5.0,1,M,0.8
T,GLF4,LEX UUA /OV FLM080015/TM 1700/FL260/TP GLF4/TB SEV CAT,SEV CAT,,26000.0,38.69341556079585,-83.99472531362326,2019-01-03 17:00:00,5.0,1,M,0.8
T,E75S,HLG UUA /OV AIR/TM 1723/FL300/TP E75S/TB SEV/RM NO DAMAGE/ NO INJ,SEV,,30000.0,40.02,-80.82,2019-01-03 17:23:00,5.0,1,U,0.6
T,TBM7,SEA UUA /OV SEA090022/TM 1730/FL060/TP TBM7/TB SEV,SEV,,6000.0,47.44469,-121.77216167554091,2019-01-03 17:30:00,5.0,1,L,0.6
T,B350,MGW UUA /OV MGW100020/TM 1826/FL170/TP B350/TB SEV TURB/RM NO DAMAGE/ NO INJURIES,SEV TURB,,17000.0,39.585022585605536,-79.48997150221447,2019-01-03 18:26:00,5.0,1,M,0.8
F,PA34,UUA /OV CYBW 180010 /TM 1852 /FL060 /TP PA34 /TB SEV,SEV,,6000.0,50.93637983331983,-114.37444,2019-01-03 18:52:00,5.0,1,L,0.6
T,C414,BLI UUA /OV HUH180010 /TM 1930 /FL030 /TP C414 /TB SEV BLO 030 /RM DIFFICULTY MAINTAINING CONTROL AND ALT,SEV BLO 030,,3000.0,48.78331983331984,-122.58,2019-01-03 19:30:00,5.0,1,L,0.6
T,E175,JFK UUA /OV JFK/TM 2052/FL330/TP E175/TB SEV/RM FL330-335 DURC,SEV,,33000.0,40.63861,-73.76222,2019-01-03 20:52:00,5.0,1,U,0.6
T,E170,JFK UUA /OV JFK/TM 2053/FL330/TP E170/TB SEV SEV,SEV SEV,,33000.0,40.63861,-73.76222,2019-01-03 20:53:00,5.0,1,U,0.6
T,B739,MGW UUA /OV MGW-IHD/TM 2057/FL250/TP B739/TB SEV CAT 250-270/RM ALSO TYP FA50 FL250-280 SEV TURB,SEV CAT 250-270,,25000.0,39.806455,-79.638155,2019-01-03 20:57:00,5.0,1,M,0.8
T,GALX,DMW UUA /OV EMI350030/TM 2128/FL260/TP GALX/TB SEV/RM 260 THRU 320,SEV,,26000.0,39.99244376125999,-77.09253026855427,2019-01-03 21:28:00,5.0,1,M,0.8
T,B737,PTW UUA /OV PTW246020/TM 2145/FL240/TP B737/TB SEV,SEV,,24000.0,40.10274013707439,-75.95616440369987,2019-01-03 21:45:00,5.0,1,M,0.8
T,A320,TTN UUA /OV RBV/TM 2253/FL290/TP A320/TB SEV,SEV,,29000.0,40.2,-74.5,2019-01-03 22:53:00,5.0,1,M,0.8
T,C56X,RSW UUA /OV RSW090050/TM 2253/FL100/TP C56X/TB SEV/RM LOSS OF 600FT,SEV,,10000.0,26.53806,-80.82517885847426,2019-01-03 22:53:00,5.0,1,M,0.8
