URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,DHC6,UA /OV CYYR 140010 /TM 0605 /FL025 /TP DHC6 /TB SEV CHOP,SEV CHOP,,2500.0,53.19148558453652,-60.24647331413853,2019-03-11 06:05:00+00:00,5.0,1,0,L,0.6
F,B737,FWA UA /OV FWA015025/TM 0516/FL390/TP B737/TB LGT,LGT,,39000.0,41.38055169431635,-85.0442749070671,2019-03-04 05:16:00+00:00,1.0,0,0,M,0.8
F,B737,OAK UA /OV MOD280015/TM 1510/FL155/TP B737/TB LGT CHOP 155-120/RM DURD,LGT CHOP 155-120,,15500.0,37.66923556079584,-121.26530048021375,2019-03-25 15:10:00+00:00,1.0,0,0,M,0.8
T,E75L,DAG UUA /OV DAG /TM 0248 /FL290 /TP E75L /TB SEV /RM ZLAWC AWC-WEB,SEV,,29000.0,34.85361,-116.78583,2019-03-12 02:48:00+00:00,5.0,1,0,U,0.6
F,B752,LWM UA /OV LWM/TM 0209/FL175/TP B752/TB NEG,NEG,,17500.0,42.71719,-71.12342,2019-03-10 02:09:00+00:00,0.0,0,0,M,0.8
F,A320,VLD UA /OV VLD321035/TM 1650/FL340/TP A320/TB NEG,NEG,,34000.0,31.23587186436663,-83.70400832149241,2019-03-06 16:50:00+00:00,0.0,0,0,M,0.8
F,C172,AMA UA /OV AMA/TM 1515/FL470/TP C172/TB SEV/RM TEST,SEV,,47000.0,35.21936,-101.70592,2019-03-25 15:15:00+00:00,5.0,1,0,L,0.6
T,B777,ANC UUA /OV TED070050/TM 0901/FL260/TP B777/TB SEV 260-290/RM DURC ZAN,SEV 260-290,,26000.0,61.45503987248749,-148.36594274540155,2019-03-10 09:01:00+00:00,5.0,1,0,H,1.0
T,B737,CGZ UUA /OV CGZ/TM 1931/FL130/TP B737/TB SEV/RM REPORTED TO PHX TRACON ZAB/FDCS,SEV,,13000.0,32.95489,-111.76683,2019-03-12 19:31:00+00:00,5.0,1,0,M,0.8
F,B77W,OME UA /OV OME227086/TM 2357/FL320/TP B77W/TB NEG,NEG,,32000.0,63.53238983715497,-167.87604014962398,2019-03-04 23:57:00+00:00,0.0,0,0,U,0.6
F,MD11,UUA /OV 49N040W /TM 1452 /FL350 /TP MD11 /TB SEV /RM MDT-SEV,SEV,,35000.0,49.0,-40.0,2019-03-03 14:52:00+00:00,5.0,1,0,H,1.0
T,C182,MRB UUA /OV MRB280015 /TM 2136 /FL055 /TP C182 /TB SEV /RM COR,SEV,,5500.0,39.44531556079585,-78.30331616243119,2019-03-10 21:36:00+00:00,5.0,1,0,L,0.6
F,C208,FAI UA /OV FAI /TM 2035 /FL023 /TP C208 /SK BKN008-TOP012 /TB NEG /IC NEG /RM DURD FIS RWY20L 023 5SM,NEG,,2300.0,64.81,-147.85,2019-03-25 20:35:00+00:00,0.0,0,0,L,0.6
F,B737,ELP UA /OV ELP /TM 0026 /FL340 /TP B737 /TB NEG/RM AWC-WEB:,NEG,,34000.0,31.81111,-106.37583,2019-03-07 00:26:00+00:00,0.0,0,0,M,0.8
F,A320,GNV UA /OV GNV190035/TM 1138/FL360/TP A320/TB CONT LGT CHOP,CONT LGT CHOP,,36000.0,29.117182278530017,-82.39263401272855,2019-03-17 11:38:00+00:00,1.0,0,0,M,0.8
F,B763,PHX UA /OV 20 S PXR/TM 1035/FL370/TP B763/TB NEG TURB/RM ZAB FDCS,NEG TURB,,37000.0,33.09663966663967,-111.97,2019-03-05 10:35:00+00:00,0.0,0,0,H,1.0
F,C208,ILI UA /OV SQA/TM 2048/FL130/TP C208/TA M24/TB NEG/IC NEG,NEG,,13000.0,61.1,-155.63,2019-03-13 20:48:00+00:00,0.0,0,0,L,0.6
F,C650,LAS UA /OV LAS300018/TM 2308/FL110/TP C650/TB MDT-SEV,MDT-SEV,,11000.0,36.23007215001216,-115.47374258796695,2019-03-06 23:08:00+00:00,5.0,1,0,M,0.8
T,B744,ORF UUA /OV 38N37W/TM 1732/FL340/TP B744/TB SEV,SEV,,34000.0,38.0,-37.0,2019-03-17 17:32:00+00:00,5.0,1,0,H,1.0
F,SR22,ZPH UA /OV LAL016014 /TM 1538 /FL070 /TP SR22 /SK FEWUNKN/TOP035 /TB NEG /RM AEROVIE : SMTH FEW SCT BLO TOPS EST FL035 FV99NM,NEG,,7000.0,28.21323256358316,-81.9457199115022,2019-03-26 15:38:00+00:00,0.0,0,0,L,0.6
F,C172,PBI UA /OV PHK180005 /TM 1358 /FL018 /TP C172 /TB LGT,LGT,,1800.0,26.69665991665992,-80.69,2019-03-21 13:58:00+00:00,1.0,0,0,L,0.6
T,PA32,LFT UUA /OV LFT360020/TM 2035/FL100/TP PA32/TB SEV,SEV,,10000.0,30.544860333360333,-91.981,2019-03-29 20:35:00+00:00,5.0,1,0,L,0.6
T,E75L,ALS UUA /OV ALS310030/TM 2155/FL310/TP E75L/TB SEV/RM FL310-290.....ZDV,SEV,,31000.0,37.76030983776749,-106.3438234969803,2019-03-12 21:55:00+00:00,5.0,1,0,U,0.6
F,C182,BRD UA /OV BRD/TM 1608/FL060/TP C182/SK SKC/TA UNKN/TB NEG/IC NEG,NEG,,6000.0,46.40472,-94.13083,2019-03-18 16:08:00+00:00,0.0,0,0,L,0.6
F,B737,FAT UA /OV CZQ350040/TM 2322/FL380/TP B737/TB NEG/RM ZOA CWSU,NEG,,38000.0,37.53659168167999,-119.96473767827506,2019-03-29 23:22:00+00:00,0.0,0,0,M,0.8
F,C150,RDG UA /OV 7NW/TM 1923/FL020/TP C150/TB SEV TB 015-020,SEV TB 015-020,,2000.0,40.3785,-75.96525,2019-03-17 19:23:00+00:00,5.0,1,0,L,0.6
F,B737,AHN UA /OV AHN170035/TM 2129/FL230/TP B737/TB LGT CONT CHOP/RM ZTLFD,LGT CONT CHOP,,23000.0,33.37408227853002,-83.2042303786527,2019-03-10 21:29:00+00:00,1.0,0,0,M,0.8
F,E75,GAG UA /OV MMB180020/TM 1844/FL340/TP E75/TB SEV/RM ZKCFDC/OH,SEV,,34000.0,36.00663966663967,-99.88,2019-03-12 18:44:00+00:00,5.0,1,0,U,0.6
T,CRJ7,AGS UUA /OV AGS010015/TM 2234/FL050/TP CRJ7/TB SEV TRB/RM DURC,SEV TRB,,5000.0,33.61616188063,-81.91251381822961,2019-03-11 22:34:00+00:00,5.0,1,0,M,0.8
F,XA320,SUS UA /OV FTZ270010/TM 2313/FL340/TP XA320/TB LGT CHOP/RM ZKCFDC/OH,LGT CHOP,,34000.0,38.69,-91.18354481383858,2019-03-11 23:13:00+00:00,1.0,0,0,U,0.6
T,BE10,PUB UUA /OV PUB250020/TM 1940/FL160/TP BE10/TB SEV MTN WAVE/RM ZAB/FDCS,SEV MTN WAVE,,16000.0,38.175984051005,-104.89744124907884,2019-03-24 19:40:00+00:00,5.0,1,0,L,0.6
