URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,PA31,UUA /OV CYRJ 180010 /TM 2200 /FL100 /TP PA31 /TB SEV,SEV,,10000.0,48.35331983331984,-72.26556,2019-07-30 22:00:00+00:00,5.0,1,0,L,0.6
T,PC12,ROC UUA /OV ROC095014/TM 1806/FL170/TP PC12/WX IMC/TB SEV/IC NEG/RM EXTREME RAIN,SEV,,17000.0,43.09636201278036,-77.3582397103483,2019-07-06 18:06:00+00:00,5.0,1,1,L,0.6
F,A321,DFW UA /OV BYP070030 /TM 0654 /FL330 /TP A321 /TB LGT CHOP /RM ZFW AWC-WEB,LGT CHOP,,33000.0,33.71102392349249,-95.66625170709167,2019-07-05 06:54:00+00:00,1.0,0,0,M,0.8
F,B737,HTS UA /OV HNN/TM 1137/FL340/TP B737/TB LGT,LGT,,34000.0,38.75,-82.03,2019-07-11 11:37:00+00:00,1.0,0,1,M,0.8
F,B77W,SNP UA /OV SPY256201/TM 1539/FL330/TP B77W/TB SEV/RM OVR PINTT ZAN,SEV,,33000.0,56.359496004169095,-176.21606092826164,2019-07-02 15:39:00+00:00,5.0,1,0,U,0.6
F,UNKN,UA /OV CYDQ 130041 /TM 1850 /FL035 /TP UNKN /SK 090OVC /TA 12 /WV 320014 /TB LGT,LGT,,3500.0,55.30294622171776,-119.25307218219643,2019-07-27 18:50:00+00:00,1.0,0,0,U,0.6
T,AEST,PKB UUA /OV PKB/TM 0108/FL080/TP AEST/TB SEV-EXTRM,SEV-EXTRM,,8000.0,39.3451,-81.4392,2019-07-03 01:08:00+00:00,6.0,1,1,L,0.6
F,E145,FSD UA /OV FSD200010/TM 1303/FL055 /TP E145/WX LGT RA/TB LGT CHOP,LGT CHOP,,5500.0,43.42031187733928,-96.8323014558312,2019-07-25 13:03:00+00:00,1.0,0,1,M,0.8
T,PA31,BTR UUA /OV LSU130015 /TM 1720 /FL110 /TP PA31 /TB SEV /RM NO DMG OR INJ FM KZHU AWC-WEB:,SEV,,11000.0,30.31929008111625,-91.07776139561604,2019-07-29 17:20:00+00:00,5.0,1,0,L,0.6
F,A333,ERY UA /OV ERY/TM 1917/FL400/TP A333/TB NEG,NEG,,40000.0,46.31111,-85.45722,2019-07-04 19:17:00+00:00,0.0,0,0,H,1.0
