label,issue,expire,fl_low,fl_high,polygon
7C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,,,"POLYGON ((-103.4121945249326 44.38701164785651, -102.911564556048 44.17522231065612, -102.9848952329978 44.17703282477934, -105.7029013148949 43.18228045361367, -105.6311335550315 43.18111560004652, -103.2985465930432 42.24050351689251, -102.9894876704223 43.99102679429865, -103.490117639307 44.20281613149903, -105.6341630753695 42.99446390900977, -102.9161569934725 43.98921628017543, -103.3733438732446 42.0550166794229, -105.7059308352329 42.99562876257691, -103.4121945249326 44.38701164785651))"
1E,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-81.78 27.10828375768358, -80.57698565895464 25.91034808500411, -81.92194666532825 24.857083098290975, -82.23541695504453 26.12036921315133, -81.78 27.10828375768358))"
2C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,40000.0,"POLYGON ((-90.99495595070606 29.910829684319697, -90.96742661492196 29.712733405527576, -93.4139693207413 29.37273865111167, -93.4414986565254 29.570834929903793, -90.99495595070606 29.910829684319697))"
8C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,43000.0,"POLYGON ((-106.57400449497074 47.95799066096097, -106.0285499495162 47.95799066096097, -106.0285499495162 47.41253611550642, -106.57400449497074 47.41253611550642, -106.57400449497074 47.95799066096097))"
9C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,44000.0,"POLYGON ((-108.26501883440353 35.13248234834667, -106.29028030982182 35.03884888509084, -106.41693021117257 33.99261345877502, -107.68077272334106 34.080755212366526, -108.26501883440353 35.13248234834667))"
1C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-99.49637630766459 31.267430369596138, -97.29349802486512 30.175332847568093, -99.42 28.491996575946263, -101.12294279106492 29.666216683326294, -99.49637630766459 31.267430369596138))"
2W,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-106.35383532240532 42.72372860198707, -106.20616467759469 42.58884576148757, -109.00334642389119 39.526472292790906, -109.15101706870182 39.66135513329041, -106.35383532240532 42.72372860198707))"
4C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-102.37854449406035 39.902565092134374, -103.09942124279428 38.96781701377206, -104.43 38.955475822945566, -104.26055827927468 39.681981261567635, -102.37854449406035 39.902565092134374))"
3C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-102.02464050299476 42.326516151160604, -102.98 40.767262088527225, -104.66000000000001 40.475475822945576, -104.42825988699146 41.824317088729245, -102.02464050299476 42.326516151160604))"
5C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-104.82234905052519 38.41668047809444, -105.43043674626598 35.89493292597631, -106.82 35.70547582294557, -107.63697001408345 37.97791842380286, -104.82234905052519 38.41668047809444))"
6C,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-104.45162492327809 47.55847440476696, -103.47683665516482 45.575944741783054, -105.11059076486171 44.93349747805575, -105.95 46.38, -104.45162492327809 47.55847440476696))"
3W,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-110.91009192140568 33.80706227448634, -109.9602061274071 32.856273723351336, -110.46353344587895 31.176986631247676, -111.87345129065088 31.272864625180766, -110.91009192140568 33.80706227448634))"
1W,2020-06-01 00:55:00+00:00,2020-06-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-107.88966166543065 39.75406456151414, -107.7850094298476 37.859429187678685, -108.66684691242469 36.929609345296576, -110.10327381471052 37.94792005148522, -109.24679654479503 39.4120331025896, -107.88966166543065 39.75406456151414))"
