label,issue,expire,fl_low,fl_high,polygon
1E,2020-02-01 00:55:00+00:00,2020-02-01 02:55:00+00:00,0.0,44000.0,"POLYGON ((-83.11217033812774 27.398873183371546, -79.57480338772348 26.488071277098406, -83.14679317876859 24.07469221014595, -84.2713189869526 26.752784623665224, -83.11217033812774 27.398873183371546))"
2E,2020-02-01 01:55:00+00:00,2020-02-01 03:55:00+00:00,0.0,44000.0,"POLYGON ((-83.11217033812774 27.398873183371546, -79.05441703746935 27.05824119087265, -83.14679317876859 24.07469221014595, -84.2713189869526 26.752784623665224, -83.11217033812774 27.398873183371546))"
3E,2020-02-01 02:55:00+00:00,2020-02-01 04:55:00+00:00,0.0,44000.0,"POLYGON ((-83.11217033812774 27.398873183371546, -79.05441703746935 27.05824119087265, -81.28443378291769 24.11856181931795, -83.14679317876859 24.07469221014595, -84.2713189869526 26.752784623665224, -83.11217033812774 27.398873183371546))"
4E,2020-02-01 04:02:00+00:00,2020-02-01 05:55:00+00:00,0.0,45000.0,"POLYGON ((-79.34523527425056 26.678058003974225, -80.28562647000876 24.009448607330512, -82.07870782025289 23.9749247783217, -81.22215560483446 26.528914736607334, -79.34523527425056 26.678058003974225))"
5E,2020-02-01 04:55:00+00:00,2020-02-01 06:55:00+00:00,0.0,45000.0,"POLYGON ((-78.97286876565066 26.675630616850057, -79.444141645063 23.953169938557586, -81.15613847231714 24.00043193986088, -81.0362111198932 26.52807065944123, -78.97286876565066 26.675630616850057))"
6E,2020-02-01 05:55:00+00:00,2020-02-01 07:55:00+00:00,0.0,45000.0,"POLYGON ((-78.78669224824179 26.674052879508793, -79.37559051258955 23.79906199044408, -80.51930286779827 24.58458406935596, -80.64857631903219 26.678907617793083, -78.78669224824179 26.674052879508793))"
FOXTROT 1,2020-02-01 06:45:00+00:00,2020-02-01 10:45:00+00:00,0.0,42000.0,"POLYGON ((-77.45 28.3, -76 27.15, -77.3 24, -80.3 24.3, -79.3 27.3, -77.45 28.3))"
7E,2020-02-01 06:55:00+00:00,2020-02-01 08:55:00+00:00,0.0,45000.0,"POLYGON ((-78.60052127797117 26.672232476280982, -78.41311100046974 25.087780101563755, -79.65078528567945 24.415309580049954, -80.09 26.34726208852722, -78.60052127797117 26.672232476280982))"
8E,2020-02-01 08:55:00+00:00,2020-02-01 10:55:00+00:00,0.0,34000.0,"POLYGON ((-76.3760877890149 34.00143926122657, -75.83063324356037 34.00143926122657, -75.83063324356037 33.455984715772026, -76.3760877890149 33.455984715772026, -76.3760877890149 34.00143926122657))"
9E,2020-02-01 09:55:00+00:00,2020-02-01 11:55:00+00:00,0.0,32000.0,"POLYGON ((-76.04172109787152 34.604780419060575, -75.49626655241698 34.604780419060575, -75.49626655241698 34.05932587360603, -76.04172109787152 34.05932587360603, -76.04172109787152 34.604780419060575))"
YANKEE 1,2020-02-01 09:59:00+00:00,2020-02-01 14:00:00+00:00,0.0,55000.0,"POLYGON ((-160.4 6, -150 5.5, -159.1 2.5, -160.4 6))"
