label,issue,expire,fl_low,fl_high,polygon
1E,2020-11-01 00:55:00+00:00,2020-11-01 02:55:00+00:00,0.0,31000.0,"POLYGON ((-80.43230681436751 26.372908844020746, -80.16635644772359 25.902182913024042, -80.28 25.51085812115821, -80.46373276400192 25.399186339543263, -80.87452603568174 26.02008999815083, -80.43230681436751 26.372908844020746))"
2E,2020-11-01 00:55:00+00:00,2020-11-01 02:55:00+00:00,0.0,35000.0,"POLYGON ((-82.34877046593833 26.017738104960138, -81.02004213063793 25.521504637156102, -82.24007899110359 24.423386294777707, -82.9709564113118 24.14288289400962, -82.68366577917753 24.91936699856372, -82.34877046593833 26.017738104960138))"
3E,2020-11-01 00:55:00+00:00,2020-11-01 02:55:00+00:00,0.0,29000.0,"POLYGON ((-80.60554656827073 27.782179153729416, -80.09 27.113712818262687, -80.95003679069937 27.270332519335916, -80.60554656827073 27.782179153729416))"
CHARLIE 8,2020-11-01 01:55:00+00:00,2020-11-01 05:55:00+00:00,34000.0,40000.0,"POLYGON ((-168 52, -161.3 47.15, -160.15 39, -163.45 38.3, -173 50.45, -168 52))"
4E,2020-11-01 01:55:00+00:00,2020-11-01 03:55:00+00:00,0.0,27000.0,"POLYGON ((-80.09 26.535429060579105, -80.40317918454708 26.06708033017096, -80.0352948498954 25.265531115424707, -80.61975967462241 25.49292443151951, -80.68676727173423 26.45745430806274, -80.09 26.535429060579105))"
6E,2020-11-01 01:55:00+00:00,2020-11-01 03:55:00+00:00,0.0,34000.0,"POLYGON ((-80.79646375076263 27.59463017337389, -80.43282738712625 27.59463017337389, -80.43282738712625 27.230993809737523, -80.79646375076263 27.230993809737523, -80.79646375076263 27.59463017337389))"
5E,2020-11-01 01:55:00+00:00,2020-11-01 03:55:00+00:00,0.0,27000.0,"POLYGON ((-82.34877046593833 26.017738104960138, -81.02004213063793 25.521504637156102, -82.24007899110359 24.423386294777707, -82.9709564113118 24.14288289400962, -82.68366577917753 24.91936699856372, -82.34877046593833 26.017738104960138))"
CHARLIE 9,2020-11-01 05:45:00+00:00,2020-11-01 09:45:00+00:00,34000.0,40000.0,"POLYGON ((-163.15 50, -157.15 50, -155.45 38.45, -159.15 38.45, -163.15 50))"
7E,2020-11-01 11:55:00+00:00,2020-11-01 13:55:00+00:00,0.0,45000.0,"POLYGON ((-84.30704289387279 28.60928584955391, -84.12094515455973 28.536021728576653, -84.3864245629251 27.861679129880947, -84.57252230223816 27.934943250858204, -84.30704289387279 28.60928584955391))"
8E,2020-11-01 12:55:00+00:00,2020-11-01 14:55:00+00:00,0.0,44000.0,"POLYGON ((-84.631942538442 29.01762300345135, -83.98945761020958 28.77320915271947, -83.71993687404334 27.524099066475177, -84.93895341632934 27.89157954242784, -84.631942538442 29.01762300345135))"
9E,2020-11-01 13:55:00+00:00,2020-11-01 15:55:00+00:00,0.0,44000.0,"POLYGON ((-84.35 29.38800342405374, -82.92307773004234 29.33280736605039, -83.28335153448181 27.6873868602384, -84.0154830170113 27.3923425453098, -84.64303505615332 27.896089663070832, -84.35 29.38800342405374))"
10E,2020-11-01 14:55:00+00:00,2020-11-01 16:55:00+00:00,0.0,43000.0,"POLYGON ((-84.35 29.401786265581645, -82.69689651040159 29.47219943584568, -83.02746356631084 27.782231011939242, -84.2713189869526 26.752784623665224, -84.5625264528548 27.89720728744805, -84.35 29.401786265581645))"
ROMEO 1,2020-11-01 15:01:00+00:00,2020-11-01 19:00:00+00:00,0.0,55000.0,"POLYGON ((-160 11, -157.3 13, -153.15 13, -153.15 10.45, -155 7.15, -159 6.15, -160 11))"
