label,issue,expire,fl_low,fl_high,polygon
2E,2019-04-01 00:55:00+00:00,2019-04-01 02:55:00+00:00,0.0,32000.0,"POLYGON ((-72.66534482445729 36.83763616825466, -72.42995685017227 34.927774552075284, -73.20923797536753 33.752412249581845, -74.95457283026558 33.79440484970139, -72.66534482445729 36.83763616825466))"
3E,2019-04-01 00:55:00+00:00,2019-04-01 02:55:00+00:00,0.0,28000.0,"POLYGON ((-80.47722462794232 30.806394170182433, -80.3675383388944 30.63915506591881, -80.9526211492742 30.255419679755065, -81.06230743832211 30.422658784018687, -80.47722462794232 30.806394170182433))"
1E,2019-04-01 00:55:00+00:00,2019-04-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-68.95822095551789 39.27145524952164, -70.03 38.38858121158212, -71.57889432966589 38.00417881575755, -70.03 39.25600684810749, -68.95822095551789 39.27145524952164))"
1C,2019-04-01 00:55:00+00:00,2019-04-01 02:55:00+00:00,0.0,30000.0,"POLYGON ((-96.38585150632612 27.508718252792345, -95.6252841777307 27.289050188125575, -96.33704559049202 26.303537479575766, -97.1948294397586 26.320580598400667, -96.38585150632612 27.508718252792345))"
4E,2019-04-01 01:55:00+00:00,2019-04-01 03:55:00+00:00,0.0,36000.0,"POLYGON ((-74.12037640882284 34.59064493873427, -74.02232622305118 34.4163286713633, -78.09655092096811 32.124640726622886, -78.19460110673977 32.298956993993855, -74.12037640882284 34.59064493873427))"
5E,2019-04-01 02:55:00+00:00,2019-04-01 04:55:00+00:00,,,"POLYGON ((-74.90795971253172 35.88139695461098, -77.31557787949632 33.91275174318165, -77.32918391494314 33.89925410436236, -80.86922409443439 29.63983113494342, -77.18897748508968 33.75792170689643, -74.78135931812508 35.72656691832576, -80.7154116291341 29.51199637629678, -77.17537144964285 33.77141934571572, -74.90795971253172 35.88139695461098))"
WHISKEY 1,2019-04-01 03:06:00+00:00,2019-04-01 07:05:00+00:00,0.0,50000.0,"POLYGON ((-160.5 4.2, -158.1 4.1, -161.1 0.4, -160.5 4.2))"
XRAY 1,2019-04-01 03:15:00+00:00,2019-04-01 07:15:00+00:00,0.0,56000.0,"POLYGON ((160 5.3, 169.5 5.1, 159.4 3.3, 160 5.3))"
6E,2019-04-01 03:55:00+00:00,2019-04-01 05:55:00+00:00,,,"POLYGON ((-74.84926570757342 35.85539832998981, -77.13151802469247 33.74986100379417, -77.13778416928547 33.74354123644417, -80.82086735316908 29.6824473875035, -76.99590225017656 33.60286317489031, -74.71364993305751 35.70840050108595, -80.67271928946717 29.54808909329963, -76.98963610558356 33.60918294224031, -74.84926570757342 35.85539832998981))"
HOTEL 1,2019-04-01 04:15:00+00:00,2019-04-01 08:15:00+00:00,0.0,37000.0,"POLYGON ((-72 34.45, -68 34.45, -77 30, -77 32.15, -72 34.45))"
7E,2019-04-01 04:55:00+00:00,2019-04-01 06:55:00+00:00,,,"POLYGON ((-77.48543051387142 33.57584756090226, -78.93935314602709 32.50067750168955, -80.08754998576725 28.03464775829971, -80.51741067199542 29.51230185707708, -77.48543051387142 33.57584756090226))"
INDIA 1,2019-04-01 05:40:00+00:00,2019-04-01 09:40:00+00:00,0.0,35000.0,"POLYGON ((-63.3 40.45, -66 36.45, -69.15 36.45, -66.45 40.3, -63.3 40.45))"
JULIETT 1,2019-04-01 05:45:00+00:00,2019-04-01 09:45:00+00:00,0.0,41000.0,"POLYGON ((-53.15 32, -53.15 27, -54.45 26.45, -56.3 29.3, -53.15 32))"
8E,2019-04-01 05:55:00+00:00,2019-04-01 07:55:00+00:00,0.0,34000.0,"POLYGON ((-77.7103738594001 30.868429992317218, -78.43961397804969 29.273439933692682, -79.55298265182502 28.500327787280437, -79.15791280685917 29.986136100543057, -77.7103738594001 30.868429992317218))"
9E,2019-04-01 06:55:00+00:00,2019-04-01 08:55:00+00:00,0.0,31000.0,"POLYGON ((-77.57646203349829 30.748220972592204, -77.30963848233473 30.50739239400086, -79.27005623616982 28.120319361713236, -79.41794339793215 28.61699225679675, -77.57646203349829 30.748220972592204))"
JULIETT 2,2019-04-01 09:45:00+00:00,2019-04-01 13:45:00+00:00,0.0,39000.0,"POLYGON ((-54.15 32.3, -52.15 31.3, -55 26.45, -57 27.3, -54.15 32.3))"
JULIETT 3,2019-04-01 13:25:00+00:00,2019-04-01 17:25:00+00:00,0.0,42000.0,"POLYGON ((-53.15 33.45, -48.15 33.45, -51.3 27, -58 25.15, -53.15 33.45))"
BRAVO 1,2019-04-01 14:30:00+00:00,2019-04-01 18:30:00+00:00,0.0,54000.0,"POLYGON ((-137 5.3, -121.45 4.45, -120 3.3, -139.45 3.45, -137 5.3))"
YANKEE 1,2019-04-01 14:59:00+00:00,2019-04-01 19:00:00+00:00,0.0,58000.0,"POLYGON ((150.2 8.5, 158.4 4.1, 148.3 6.1, 150.2 8.5))"
JULIETT 4,2019-04-01 17:05:00+00:00,2019-04-01 21:05:00+00:00,0.0,41000.0,"POLYGON ((-52 32.45, -50.3 31.45, -51 26.15, -54.45 25, -55.3 28.15, -52 32.45))"
10E,2019-04-01 17:55:00+00:00,2019-04-01 19:55:00+00:00,0.0,27000.0,"POLYGON ((-79.7174551077208 30.964444740028352, -79.01170039983428 29.283601544713342, -80.12795919197538 28.44805318334086, -80.97466831106385 30.529909732491703, -79.7174551077208 30.964444740028352))"
BRAVO 2,2019-04-01 18:10:00+00:00,2019-04-01 22:10:00+00:00,0.0,52000.0,"POLYGON ((-138 6, -122.45 5, -120 3.3, -140 3.3, -138 6))"
YANKEE 2,2019-04-01 18:39:00+00:00,2019-04-01 22:30:00+00:00,0.0,57000.0,"POLYGON ((149.4 9.2, 159 5.3, 147.3 6.4, 149.4 9.2))"
