label,issue,expire,fl_low,fl_high,polygon
1C,2019-02-01 00:55:00+00:00,2019-02-01 02:55:00+00:00,0.0,36000.0,"POLYGON ((-94.05438700072355 29.313136185217296, -94.22136997788162 27.979957013594845, -96.31 27.928155221318043, -97.06910828640608 28.757878939558193, -94.05438700072355 29.313136185217296))"
1W,2019-02-01 00:55:00+00:00,2019-02-01 02:55:00+00:00,0.0,26000.0,"POLYGON ((-116.09365690456386 33.496416149421066, -115.63157287062373 32.765773439940624, -116.88609405893581 32.779530184214956, -116.09365690456386 33.496416149421066))"
2C,2019-02-01 01:55:00+00:00,2019-02-01 03:55:00+00:00,0.0,36000.0,"POLYGON ((-93.920422786106 29.431667532541404, -93.61983769755517 29.063081009224742, -95.7356768585964 27.529148803528233, -97.01304559912371 29.01284678973706, -93.920422786106 29.431667532541404))"
2W,2019-02-01 01:55:00+00:00,2019-02-01 03:55:00+00:00,0.0,26000.0,"POLYGON ((-115.99968855799682 33.57457166049266, -115.28772734110927 32.768121484153646, -116.59612345017196 32.55710352434912, -115.99968855799682 33.57457166049266))"
BRAVO 1,2019-02-01 02:45:00+00:00,2019-02-01 06:45:00+00:00,0.0,39000.0,"POLYGON ((-93.1 27.15, -91.35 26.25, -93.5 25.05, -94.45 25.45, -94.45 25.45, -93.1 27.15))"
3C,2019-02-01 02:55:00+00:00,2019-02-01 04:55:00+00:00,0.0,36000.0,"POLYGON ((-94.54100709987355 29.251685506579413, -93.83507074762302 28.600959686264062, -95.7356768585964 27.529148803528233, -96.71395260457268 29.112321022424442, -94.54100709987355 29.251685506579413))"
3W,2019-02-01 02:55:00+00:00,2019-02-01 04:55:00+00:00,0.0,26000.0,"POLYGON ((-115.99968855799682 33.57457166049266, -115.28772734110927 32.768121484153646, -116.4381485235642 32.50088319703957, -115.99968855799682 33.57457166049266))"
4C,2019-02-01 03:55:00+00:00,2019-02-01 05:55:00+00:00,0.0,34000.0,"POLYGON ((-94.98159760527773 28.75350453908465, -95.11427998141316 27.695978643763755, -95.9495057334155 27.990997723205563, -94.98159760527773 28.75350453908465))"
BRAVO 2,2019-02-01 04:45:00+00:00,2019-02-01 08:45:00+00:00,0.0,40000.0,"POLYGON ((-91.45 28.15, -88.1 28.05, -93.3 24.45, -94.4 25.3, -91.45 28.15))"
BRAVO 3,2019-02-01 08:30:00+00:00,2019-02-01 12:30:00+00:00,0.0,40000.0,"POLYGON ((-88.15 27.3, -89.15 25.45, -94 25.15, -93 27.3, -88.15 27.3))"
