URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,PA28,AMA UUA /OV 15 NW AMA/TM 2140/FL060/TP PA28/TB SEV/RM ZAB/FDCS,SEV,,6000.0,35.36276572402222,-101.95661414217226,2020-04-02 21:40:00,5.0,1,L,0.6
F,PA28,AMA UA /OV 15 NW AMA/TM 2140/FL060/TP PA28/TB SEV/RM ZAB/FDCS,SEV,,6000.0,35.36276572402222,-101.95661414217226,2020-04-02 21:40:00,5.0,1,L,0.6
F,C550,RNO UA /OV RNO240006/TM 1035/FL080/TP C550/TB SEV 080-085,SEV 080-085,,8000.0,39.433885949995954,-119.88332712047692,2020-04-04 10:35:00,5.0,1,L,0.6
T,E135,SPS UUA /OV SPS180035 /TM 1638 /FL220 /TP E135 /TB SEV /RM CANT HOLD ALT - ZFW AWC-WEB,SEV,,22000.0,33.39521941661942,-98.4928,2020-04-04 16:38:00,5.0,1,M,0.8
T,E135,SPS UUA /OV SPS180035 /TM 1638 /FL220 /TP E135 /TB SEV /RM CANT HOLD ALT - ZFW AWC-WEB:,SEV,,22000.0,33.39521941661942,-98.4928,2020-04-04 16:38:00,5.0,1,M,0.8
T,C25A,SPS UUA /OV UKW070015 /TM 1651 /FL150 /TP C25A /TB SEV /RM ZFW AWC-WEB,SEV,,15000.0,33.62551196174624,-97.53812585354582,2020-04-04 16:51:00,5.0,1,L,0.6
T,C25A,SPS UUA /OV UKW070015 /TM 1651 /FL150 /TP C25A /TB SEV /RM ZFW AWC-WEB:,SEV,,15000.0,33.62551196174624,-97.53812585354582,2020-04-04 16:51:00,5.0,1,L,0.6
F,C150,BTV UA /OV 15NM NE KMVL/TM 1715/FL045/TP C150/TB SEV DOWNDRAFTS,SEV DOWNDRAFTS,,4500.0,39.11,-75.58,2020-04-07 17:15:00,5.0,1,L,0.6
T,PA31,DEN UUA /OV 10 W/TM 1830/FL100/TP PA31/TB SEV TB,SEV TB,,10000.0,39.8328,-104.6575,2020-04-08 18:30:00,5.0,1,L,0.6
T,SR22,LAR UUA /OV LAR190010/TM 2115/FL150/TP SR22/TB SEV ZDV/FD,SEV ZDV,,15000.0,41.14791207958001,-105.71353379886465,2020-04-08 21:15:00,5.0,1,L,0.6
F,SR22,LAR UA /OV LAR190010/TM 2115/FL150/TP SR22/TB SEV TURB/RM ZDV,SEV TURB,,15000.0,41.14791207958001,-105.71353379886465,2020-04-08 21:15:00,5.0,1,L,0.6
T,C525,VLD UUA /OV VLD345098/TM 2225/FL390/TP C525/TB SEV/RM NO DAMAGE NO INJURIES,SEV,,39000.0,32.360306641720086,-83.7687710570397,2020-04-08 22:25:00,5.0,1,L,0.6
T,C525,EZM UUA /OV VNA209015/TM 2257/FL390/TP C525/TB SEV/RM NO INJURIES ZTLFD,SEV,,39000.0,31.99132736214837,-83.64325989971795,2020-04-08 22:57:00,5.0,1,L,0.6
T,P8,TRI UUA /OV HMV290015/TM 0006/FL100/TP P8/TB MOD001-100 SEV 090-100/RM DURC TRI ZTLFD,MOD001-100 SEV 090-100,,10000.0,36.52551196174624,-82.42204254119706,2020-04-09 00:06:00,5.0,1,U,0.6
F,B737,OKK UA /OV OKK/TM 0022/FL400/TP B737/TB SEV,SEV,,40000.0,40.52818,-86.05899,2020-04-09 00:22:00,5.0,1,M,0.8
T,B737,OKK UUA /OV OKK/TM 0022/FL400/TP B737/TB SEV,SEV,,40000.0,40.52818,-86.05899,2020-04-09 00:22:00,5.0,1,M,0.8
T,A320,GUS UUA /OV OKK/TM 0027/FL390/TP A320/TB SEV/RM LOST AND GAINED UP TO 200KTS,SEV,,39000.0,40.52818,-86.05899,2020-04-09 00:27:00,5.0,1,M,0.8
T,A320,GUS UUA /OV OKK/TM 0027/FL390/TP A320/TB SEV/RM LOST AND GAINED UP TO 200KTS.,SEV,,39000.0,40.52818,-86.05899,2020-04-09 00:27:00,5.0,1,M,0.8
T,CRJ9,YIP UUA /OV SVM180010/TM 0040/FL140/TP CRJ9/TB SEV/RM NO DAMAGE NO INJURIES,SEV,,14000.0,42.24331983331983,-83.59,2020-04-09 00:40:00,5.0,1,U,0.6
T,B190,LEX UUA /OV HYK095025/TM 0446/FL160/TP B190/TB SEV,SEV,,16000.0,37.933682165679215,-83.9434271645506,2020-04-09 04:46:00,5.0,1,M,0.8
T,E145,ESN UUA /OV OTT240010/TM 1025/FL240/TP E145/TB EXTRM,EXTRM,,24000.0,38.62665991665992,-76.92498695883029,2020-04-09 10:25:00,7.0,1,M,0.8
T,E145,SBY UUA /OV SBY/TM 1249/FL100/TP E145/TB SEV 100,SEV 100,,10000.0,38.3405,-75.5103,2020-04-09 12:49:00,5.0,1,M,0.8
T,CRJ2,EKN UUA /OV CKB090020/TM 1433/FL100/TP CRJ2/TB SEV/RM SEV 020-160,SEV,,10000.0,39.29664,-79.79731363555068,2020-04-09 14:33:00,5.0,1,M,0.8
T,BE9L,BWD UUA /OV BWD080060 /TM 1738 /FL160 /TP BE9L /TA M02 /TB SEV /IC LGT RIME /RM ZFW AWC-WEB,SEV,,16000.0,31.967272243183388,-97.79774262143393,2020-04-09 17:38:00,5.0,1,L,0.6
T,BE9L,BWD UUA /OV BWD080060 /TM 1738 /FL160 /TP BE9L /TA M02 /TB SEV /IC LGT RIME /RM ZFW AWC-WEB:,SEV,,16000.0,31.967272243183388,-97.79774262143393,2020-04-09 17:38:00,5.0,1,L,0.6
T,C560,EWR UUA /OV BWZ/TM 1915/FL055/TP C560/TB SEV 055,SEV 055,,5500.0,40.8,-74.82,2020-04-09 19:15:00,5.0,1,M,0.8
T,A320,IAH UUA /OV IAH270030 /TM 2227 /FL170 /TP A320 /TB SEV 150-170 /RM FM ZHU AWC-WEB:,SEV 150-170,,17000.0,29.98443,-95.91874648020747,2020-04-09 22:27:00,5.0,1,M,0.8
T,A320,IAH UUA /OV IAH270030 /TM 2227 /FL170 /TP A320 /TB SEV 150-170 /RM FM ZHU AWC-WEB,SEV 150-170,,17000.0,29.98443,-95.91874648020747,2020-04-09 22:27:00,5.0,1,M,0.8
