URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,SF50,MYNN UUA /OV ZQA316032/TM 1809/FL310/TP SF50/TB SEV-EXTREME/RM LOSS OF 1000FT ZMAFD,SEV-EXTREME,,31000.0,25.3836789690244,-77.85881748873402,2021-07-01 18:09:00,5.0,1,U,0.6
T,E170,MEM UUA /OV MEM140060/TM 1850/FL350/TP E170/TB SEV/RM +400 FT ALT CHG RPTD BYH PILOT/ZME CWSU,SEV,,35000.0,34.29500350721908,-89.19965069764216,2021-07-01 18:50:00,5.0,1,U,0.6
T,E170,MEM UUA /OV MEM135060/TM 1850/FL350/TP E170/TB SEV 350/RM ZME +/-400FT,SEV 350,,35000.0,34.3539459431069,-89.12106639435977,2021-07-01 18:50:00,5.0,1,U,0.6
T,C35,MYNN UUA /OV ZQA280030/TM 1902/FL400/TP C35/TB SEV/RM ZMAFD,SEV,,40000.0,25.086831121591693,-77.9933515725051,2021-07-01 19:02:00,5.0,1,U,0.6
T,E145,SBY UUA /OV 15 NE SBY/TM 2140/FL090/TP E145/TB MDT-SEV,MDT-SEV,,9000.0,38.51729101422328,-75.28489845561201,2021-07-01 21:40:00,5.0,1,M,0.8
T,M20P,MCN UUA /OV MCN020/030/TM 0029/FL070/TP M20P/TB SEV/RM NO INJURIES,SEV,,7000.0,32.69285,-83.64921,2021-07-02 00:29:00,5.0,1,L,0.6
F,A330,UUA /OV 4930N06500W /TM 1847 /FL380 /TP A330 /TB SEV CAT 380 /RMSMOOTH AT FL360,SEV CAT 380,,38000.0,49.5,-65.0,2021-07-02 18:47:00,5.0,1,L,0.6
T,E170,ORL UUA /OV ORL280009/TM 2038/FL350/TP E170/TB SEV CAT/RM +- 300 FT,SEV CAT,,35000.0,28.571509336477508,-81.50111702225422,2021-07-02 20:38:00,5.0,1,U,0.6
F,B77W,UUA /OV YQB /TM 2052 /FL380 /TP B77W /TB MDT-SEV /RM TURB OCNL SEV,MDT-SEV,,38000.0,46.79111,-71.39333,2021-07-02 20:52:00,5.0,1,U,0.6
F,B77L,UUA /OV YRI /TM 2107 /FL300 /TP B77L /TB MDT-SEV /RM TURB CONTUS MDT OCNL SEV,MDT-SEV,,30000.0,47.76,-69.58,2021-07-02 21:07:00,5.0,1,U,0.6
T,B737,PNE UUA /OV ARD/TM 2119/FL100/TP B737/TB SEV,SEV,,10000.0,40.25,-74.91,2021-07-02 21:19:00,5.0,1,M,0.8
F,B738,UUA /OV YRI 180030 /TM 2236 /FL380 /TP B738 /TB MDT-SEV 380-390 /RM TURB CONTUS MDT OCNL SEV,MDT-SEV 380-390,,38000.0,47.2599594999595,-69.58,2021-07-02 22:36:00,5.0,1,M,0.8
T,SR22,RNO UUA /OV KRNO090004 /TM 2341 /FL410 /TP SR22 /TB SEV 065 /RM ZOA CWSU AWC-WEB,SEV 065,,41000.0,39.48389,-119.68472522037996,2021-07-02 23:41:00,5.0,1,L,0.6
T,SR22,RNO UUA /OV KRNO090004 /TM 2341 /FL065 /TP SR22 /TB SEV 065 /RM ZOA CWSU AWC-WEB:,SEV 065,,6500.0,39.48389,-119.68472522037996,2021-07-02 23:41:00,5.0,1,L,0.6
T,SR22,RNO UUA /OV KRNO090004 /TM 2341 /FL065 /TP SR22 /TB SEV 065 /RM ZOA CWSU AWC-WEB,SEV 065,,6500.0,39.48389,-119.68472522037996,2021-07-02 23:41:00,5.0,1,L,0.6
T,SR22,RNO UUA /OV KRNO090004 /TM 2341 /FL410 /TP SR22 /TB SEV 065 /RM ZOA CWSU AWC-WEB:,SEV 065,,41000.0,39.48389,-119.68472522037996,2021-07-02 23:41:00,5.0,1,L,0.6
T,DH8A,MCG UUA /OV MCG065020/TM 0026/FL230/TP DH8A/TB SEV/RM ZAN,SEV,,23000.0,63.090884164618046,-154.9356455424256,2021-07-03 00:26:00,5.0,1,M,0.8
T,E175,GSO UUA /OV GSO215030/TM 0203/FL100/TP E175/TB SEV/RM NO DAMAGE NO INJURIES,SEV,,10000.0,35.68789080216453,-80.2985678139349,2021-07-03 02:03:00,5.0,1,U,0.6
T,A320,BID UUA /OV BID/TM 1936/FL320/TP A320/TB SEV FL260-290/RM SSOXS DEPT,SEV FL260-290,,32000.0,41.17,-71.58,2021-07-03 19:36:00,5.0,1,M,0.8
T,C560,AMA UUA /OV PNH090008/TM 0018/FL072/TP C560/TB SEV 070,SEV 070,,7200.0,35.24,-101.53673658428048,2021-07-05 00:18:00,5.0,1,M,0.8
T,BE40,MGM UUA /OV MGM260040/TM 2050/FL400/TP BE40/TB SEV/RM MOD-SEV LOST 1000FT ALT. NO DAMAGE NO INJURIES ZTLFD,SEV,,40000.0,32.18486517121108,-87.17076636348823,2021-07-05 20:50:00,5.0,1,M,0.8
T,HDJT,PBI UUA /OV 4 NW SUA/TM 2225/FL016/TP HDJT/TB SEV,SEV,,1600.0,27.21824152640592,-80.2813939307052,2021-07-05 22:25:00,5.0,1,U,0.6
T,H25B,MIA UUA /OV TRV100025/TM 2253/FL240/TP H25B/TB SEV/RM ZMAFD,SEV,,24000.0,27.60764073200692,-80.02659635441955,2021-07-05 22:53:00,5.0,1,M,0.8
T,C172,ANC UUA /OV TED034014/TM 0200/FL020/TP C172/TB SEV/RM MOD TO SEV OVER EAGLE RIVER BRIDGE,SEV,,2000.0,61.36345776908863,-149.71939538310326,2021-07-06 02:00:00,5.0,1,L,0.6
T,CRJ9,BGM UUA /OV CFB180025/TM 1937/FL180/TP CRJ9/TB SEV,SEV,,18000.0,41.74329958329958,-76.14,2021-07-06 19:37:00,5.0,1,U,0.6
T,PC12,TEB UUA /OV TEB3600808/TM 2207/FL020/TP PC12/TB EXTRM,EXTRM,,2000.0,40.85899,-74.05616,2021-07-06 22:07:00,7.0,1,L,0.6
T,C56X,OMN UUA /OV OMN090020/TM 1329/FL260/TP C56X/TB SEV,SEV,,26000.0,29.30056,-80.73134431039512,2021-07-07 13:29:00,5.0,1,M,0.8
T,C56X,OMN UUA /OV OMN090020/TM 1329/FL260/TP C56X/TB SEV CAT,SEV CAT,,26000.0,29.30056,-80.73134431039512,2021-07-07 13:29:00,5.0,1,M,0.8
T,A320,SBY UUA /OV SBY/TM 1821/FL340/TP A320/TB SEV,SEV,,34000.0,38.3405,-75.5103,2021-07-07 18:21:00,5.0,1,M,0.8
T,PC12,GTF UUA /OV GTF090030/TM 1906/FL100/TP PC12/TB SEV/RM DURD,SEV,,10000.0,47.4733,-110.64242257154216,2021-07-07 19:06:00,5.0,1,L,0.6
T,SR22,MSO UUA /OV MSO060045/TM 0010/FL127/TP SR22/TB SEV WIND SHEAR/RM ZLC,SEV WIND SHEAR,,12700.0,47.29583037503038,-113.14145544819966,2021-07-08 00:10:00,5.0,1,L,0.6
F,C560,UUA /OV CYYC 270050 /TM 0323 /FL200 /TP C560 /TB SEV,SEV,,20000.0,51.11389,-115.34782835131544,2021-07-08 03:23:00,5.0,1,M,0.8
F,DHC8,UUA /OV 5056N11340W /TM 0401 /FL070 /TP DHC8 /TB MDT-SEV /RM TURB OCNL,MDT-SEV,,7000.0,50.9333,-113.6666,2021-07-08 04:01:00,5.0,1,L,0.6
T,PC12,FAM UUA /OV FAM/TM 1653/FL110/TP PC12/TB SEV/RM ZKC FDC/KI,SEV,,11000.0,37.76103,-90.42861,2021-07-08 16:53:00,5.0,1,L,0.6
T,C182,SJT UUA /OV 48W SPS/TM 1927/FL130/TP C182/TB SEV TURB/RM ZHU,SEV TURB,,13000.0,33.9786,-99.45760952537502,2021-07-08 19:27:00,5.0,1,L,0.6
T,M20P,DMN UUA /OV CUS270020/TM 2043/FL105/TP M20P/TB SEV/RM ZAB/FDCS,SEV,,10500.0,31.82,-107.9623230793994,2021-07-08 20:43:00,5.0,1,L,0.6
T,BE40,AMG UUA /OV AMG270010/TM 2153/FL210/TP BE40/TB EXTRM 210,EXTRM 210,,21000.0,31.53606,-82.70212257844173,2021-07-08 21:53:00,7.0,1,M,0.8
T,C560,SEG UUA /OV SEG270010/TM 2230/FL330/TP C560/TB SEV CONS /RM 330-350,SEV CONS,,33000.0,40.82056,-77.0841448352673,2021-07-08 22:30:00,5.0,1,M,0.8
T,BE58,ACK UUA /OV MVY060005/TM 1219/FL010/TP BE58/WX +RA/WV 180040KT/TB SEV/RM MOD TO SEV TB BELOW 1000FT,SEV,,1000.0,41.43473004167004,-70.51879168325554,2021-07-09 12:19:00,5.0,1,L,0.6
T,B190,GRI UUA /OV GRI/TM 1230/FL050/TP B190/TB SEV CAT/RM ZMP FDU,SEV CAT,,5000.0,40.96754,-98.30964,2021-07-09 12:30:00,5.0,1,M,0.8
T,A306,ELD UUA /OV ELD360010 /TM 1350 /FL270 /TP A306 /TB SEV /RM ZFW CLEAR AIR SEV TURB AWC-WEB:,SEV,,27000.0,33.38765016668017,-92.81328,2021-07-09 13:50:00,5.0,1,H,1.0
T,A306,ELD UUA /OV ELD360010 /TM 1350 /FL270 /TP A306 /TB SEV /RM ZFW CLEAR AIR SEV TURB AWC-WEB,SEV,,27000.0,33.38765016668017,-92.81328,2021-07-09 13:50:00,5.0,1,H,1.0
T,B77L,PGUM UUA /OV 1400N 13900E /TM 1451 /FL330 /TP B77L /TB SEV /RM ZOA CWSU AWC-WEB:,SEV,,33000.0,14.0,139.0,2021-07-09 14:51:00,5.0,1,U,0.6
T,B77L,PGUM UUA /OV 1400N 13900E /TM 1451 /FL330 /TP B77L /TB SEV /RM ZOA CWSU AWC-WEB,SEV,,33000.0,14.0,139.0,2021-07-09 14:51:00,5.0,1,U,0.6
T,H,ORD UUA /OV DNV190025/TM 1543/FL360/TP H/A322/TB SEV/RM WESTBOUND IN ZID AIRSPACE,SEV,,36000.0,39.78933019895001,-87.69025595712846,2021-07-09 15:43:00,5.0,1,L,0.6
T,CL30,AVP UUA /OV LVZ310020/TM 2110/FL280/TP CL30/TB SEV 280-270/RM POCKET SEVERE TURB IN DESCENT ON ARRIVAL,SEV 280-270,,28000.0,41.484279891845,-76.0297625957602,2021-07-09 21:10:00,5.0,1,U,0.6
F,BCS1,IAH UA /OV 5S SE IAH/TM 2117/FL140/TP BCS1/TB SEV TURB,SEV TURB,,14000.0,29.98443,-95.34144,2021-07-09 21:17:00,5.0,1,U,0.6
T,C208,BFF UUA /OV BFF350045/TM 2304/FL080/TP C208/TB SEV TURB/RM ZDV,SEV TURB,,8000.0,42.61269564188998,-103.77055834983824,2021-07-09 23:04:00,5.0,1,L,0.6
T,SR22,IDA UUA /OV IDA261015/TM 2358/FL175/TP SR22/TB SEV /ZLC,SEV,,17500.0,43.47460821593886,-112.4112613693808,2021-07-09 23:58:00,5.0,1,L,0.6
T,A321,ORL UUA /OV ORL115045/TM 0008/FL340/TP A321/TB SEV/RM ZMAFD,SEV,,34000.0,28.2284706296094,-80.55908264355942,2021-07-10 00:08:00,5.0,1,M,0.8
T,A321,ORL UUA /OV ORL090050/TM 0011/FL340/TP A321/TB SEV,SEV,,34000.0,28.54546,-80.38420986719642,2021-07-10 00:11:00,5.0,1,M,0.8
F,B744,UUA /OV 6045N13900W /TM 0103 /FL400 /TP B744 /TB SEV /RM MTN WAVE,SEV,,40000.0,60.75,-139.0,2021-07-10 01:03:00,5.0,1,H,1.0
T,B744,ORT UUA /OV TMSON/TM 0104/FL400/TP B744/TB SEV/RM NO INJURIES ZAN,SEV,,40000.0,62.96,-141.92,2021-07-10 01:04:00,5.0,1,H,1.0
F,F900,DEN UA /OV APA170010/TM 0150/FL110/TP F900/TB SEV/RM SEV TB 110-090 DURD,SEV,,11000.0,39.40585207958001,-104.8124520673118,2021-07-10 01:50:00,5.0,1,M,0.8
T,F900,DEN UUA /OV APA170010/TM 0150/FL110/TP F900/TB SEV/RM SEV TB 110-090 DURD,SEV,,11000.0,39.40585207958001,-104.8124520673118,2021-07-10 01:50:00,5.0,1,M,0.8
F,P28A,UUA /OV CYBA /TM 2118 /FL064 /TP P28A /TA 22 /WV 090030 /TB MDT-SEV,MDT-SEV,,6400.0,51.21,-115.54,2021-07-10 21:18:00,5.0,1,L,0.6
T,C560,TUP UUA /OV TUP090030/TM 1915/FL400/TP C560/TB OCNL EXTRM FL400-410/RM NO DAMAGE. NO INJURIES./ZME CWSU,OCNL EXTRM FL400-410,,40000.0,34.26083,-88.1660881348234,2021-07-11 19:15:00,7.0,1,M,0.8
T,BE9L,ABQ UUA /OV ABQ255030/TM 0038/FL220/TP BE9L/TA M15/TB SEV/IC LGT RIME/RM ZAB/FDCS,SEV,,22000.0,34.91247999526693,-107.20543884836836,2021-07-12 00:38:00,5.0,1,L,0.6
F,BE9L,ABQ UA /OV ABQ255030/TM 0038/FL220/TP BE9L/TA M15/TB SEV/IC LGT RIME/RM ZAB/FDCS,SEV,,22000.0,34.91247999526693,-107.20543884836836,2021-07-12 00:38:00,5.0,1,L,0.6
T,E75,MSY UUA /OV RQR090010 /TM 1253 /FL340 /TP E75 /TB SEV TURB /RM SEV TURB FL340 NO DAMAGE/INJURIES...ZHU AWC-WEB:,SEV TURB,,34000.0,30.09,-90.39735937848992,2021-07-12 12:53:00,5.0,1,U,0.6
T,E75,MSY UUA /OV RQR090010 /TM 1253 /FL340 /TP E75 /TB SEV TURB /RM SEV TURB FL340 NO DAMAGE/INJURIES...ZHU AWC-WEB,SEV TURB,,34000.0,30.09,-90.39735937848992,2021-07-12 12:53:00,5.0,1,U,0.6
T,A320,PBI UUA /OV PBI030037/TM 1751/FL200/TP A320/TB SEV/RM PBI NO DAMAGE EVERYONE OK,SEV,,20000.0,27.21879225701258,-79.75428383113893,2021-07-12 17:51:00,5.0,1,M,0.8
T,B350,CLL UUA /OV 30 SW IDU/TM 2030/FL100/TP B350/TB SEV TURB,SEV TURB,,10000.0,29.60641797155345,-96.96811695979252,2021-07-12 20:30:00,5.0,1,M,0.8
T,SF50,CEW UUA /OV CEW200060/TM 2139/FL310/TP SF50/TA M24/TB SEV/IC MOD CLR,SEV,,31000.0,29.84023126403569,-86.91812884025957,2021-07-12 21:39:00,5.0,1,U,0.6
T,SF50,PNS UUA /OV KPNS/TM 2146/FL310/TP SF50/TB SEV/RM ZHU,SEV,,31000.0,30.47806,-87.18694,2021-07-12 21:46:00,5.0,1,U,0.6
T,A319,LOZ UUA /OV LVT080030/TM 2147/FL360/TP A319/TB SEV/RM NO DAMAGE OR INJURIES / LASTED 30 SECONDS,SEV,,36000.0,36.66683112159169,-84.5567645151832,2021-07-12 21:47:00,5.0,1,M,0.8
T,BE9L,PPA UUA /OV PNH060023 /TM 2149 /FL130 /TP BE9L /TB SEV /RM DURD ZAB/FDCS,SEV,,13000.0,35.43168219168219,-101.29350298662509,2021-07-12 21:49:00,5.0,1,L,0.6
F,BE9L,AMA UA /OV PNH060023/TM 2149/FL130/TP BE9L/TB SEV/RM DURD - ZAB/FDCS,SEV,,13000.0,35.43168219168219,-101.29350298662509,2021-07-12 21:49:00,5.0,1,L,0.6
