URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
F,B787,UUA /OV 4940N11350W /TM 0145 /FL400 /TP B787 /TB MDT-SEV /RM MTN WAVES AIRSPEED +/- 15-20KTS ALT FLUCTUATIONS +\- 100FT,MDT-SEV,,40000.0,49.6666,-113.8333,2021-10-01 01:45:00,5.0,1,U,0.6
T,E120,COT UUA /OV COT/TM 1043/FL190/TP E120/TB SEV/RM LOSS 300 FT KZHU,SEV,,19000.0,28.45667,-99.21833,2021-10-01 10:43:00,5.0,1,M,0.8
T,C56X,PBI UUA /OV PBI040074/TM 1408/FL360/TP C56X/TB SEV/RM ZMAFD,SEV,,36000.0,27.6295646744298,-79.21205441101446,2021-10-01 14:08:00,5.0,1,M,0.8
T,E45X,LAA UUA /OV LAA120025/TM 1532/FL300/TP E45X/TB SEV TURB/RM ZAB FDCS,SEV TURB,,30000.0,37.86164979164979,-102.22966751659617,2021-10-01 15:32:00,5.0,1,M,0.8
T,E45X,LAA UUA /OV LAA120025/TM 1532/FL300/TP E45X/TB SEV,SEV,,30000.0,37.86164979164979,-102.22966751659617,2021-10-01 15:32:00,5.0,1,M,0.8
T,B787,IAH UUA /OV IAH045065/TM 1707/FL130/TP B787/TB SEV TURB/RM ZHU,SEV TURB,,13000.0,30.750524394967524,-94.45696912488178,2021-10-01 17:07:00,5.0,1,U,0.6
T,PA46,KTN UUA /OV KTN /TM 2237 /FL030 /TP PA46 /WX +RA /TB OCNL SEV /RMLLWS +/- 20 KTS (AKFSS),OCNL SEV,,3000.0,55.35,-131.71,2021-10-01 22:37:00,5.0,1,L,0.6
T,PA46,KTN UUA /OV KTN /TM 2237 /FL030 /TP PA46 /WX +RA /TB OCNL SEV /RM LLWS +/- 20 KTS (AKFSS,OCNL SEV,,3000.0,55.35,-131.71,2021-10-01 22:37:00,5.0,1,L,0.6
T,B739,IAH UUA /OV IAH135005/TM 1717/FL040/TP B739/TB SEV TURB 040-050/RM ZHU,SEV TURB 040-050,,4000.0,29.92549966192557,-95.27340377883706,2021-10-02 17:17:00,5.0,1,M,0.8
T,B737,MBPV UUA /OV GTK032145/TM 1748/FL340/TP B737/TB SEV/RM UPDRAFT +800FT / ZMAFD,SEV,,34000.0,23.379615571292188,-69.7750770654397,2021-10-02 17:48:00,5.0,1,M,0.8
F,B744,UUA /OV 4730N05200W /TM 2005 /FL410 /TP B744 /TB SEV,SEV,,41000.0,47.5,-52.0,2021-10-02 20:05:00,5.0,1,H,1.0
