URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
F,BE20,DFW UA /OV LNC180005/TM 1303/FL050/TP BE20/TB EXTRM 050/RM HEAVY PRECIP,EXTRM 050,,5000.0,32.495849916659914,-96.71905,2021-11-03 13:03:00,7.0,1,M,0.8
T,C680,AUS UUA /OV 35E/TM 2125/FL130/TP C680/TB SEV TURB 130-100,SEV TURB 130-100,,13000.0,30.1945278,-97.6698889,2021-11-03 21:25:00,5.0,1,U,0.6
T,B748,PANC UUA /OV TED250001/TM 0408/FL006/TP B748/TB SEV/RM SEV TURB DURC UNTIL 006 RWY 25L,SEV,,600.0,61.164299202550254,-150.02248114509197,2021-11-04 04:08:00,5.0,1,U,0.6
T,C750,RNO UUA /OV RNO180005/TM 1710/FL070/TP C750/TB SEV/RM DURC 070-080,SEV,,7000.0,39.40054991665992,-119.77111,2021-11-04 17:10:00,5.0,1,M,0.8
T,B737,RNO UUA /OV FMG/TM 1800/FL360/TP B737/TB SEV MTN WAVE/RM MTN WAVE -45KTS. ZOA CWSU,SEV MTN WAVE,,36000.0,39.53,-119.66,2021-11-04 18:00:00,5.0,1,M,0.8
F,B789,UUA /OV 4300N05504W /TM 0254 /FL390 /TP B789 /TB SEV TURB /RM SEVTURB LASTED FOR 10MINS,SEV TURB,,39000.0,43.0,-55.666,2021-11-05 02:54:00,5.0,1,U,0.6
F,B77W,UUA /OV 4711N04101W /TM 0844 /FL340 /TP B77W /TB SEV TURB,SEV TURB,,34000.0,47.1833,-41.166,2021-11-05 08:44:00,5.0,1,U,0.6
T,PC12,HQM UUA /OV HQM060010/TM 1229/FL050/TP PC12/TB EXTRM/RM SEV WIND SHEAR ON APPCH TO HQM ..ZSE,EXTRM,,5000.0,47.05453008334008,-123.7250177273288,2021-11-05 12:29:00,7.0,1,L,0.6
T,BE99,RDM UUA /OV DSD323036/TM 1726/FL120/TP BE99/TB SEV/RM ..ZSE,SEV,,12000.0,44.72922011975298,-121.8041425134268,2021-11-05 17:26:00,5.0,1,L,0.6
T,B77W,ORF UUA /OV 3429N06035W/TM 1849/FL320/TP B77W/TB SEV,SEV,,32000.0,34.4833,-60.5833,2021-11-05 18:49:00,5.0,1,U,0.6
T,PC12,W99 UUA /OV SIE090015/TM 2050/FL270/TP PC12/TB SEV,SEV,,27000.0,39.1,-74.47782822297273,2021-11-05 20:50:00,5.0,1,L,0.6
T,SF34,MYNN UUA /OV ZBV200080/TM 0059/FL120/TP SF34/TB SEV/RM NEG DAMAGES OR INJURIES...?.ZMAFD,SEV,,12000.0,24.416975018714258,-79.80600442873138,2021-11-06 00:59:00,5.0,1,M,0.8
T,PC12,RNO UUA /OV RNO090005/TM 0157/FL100/TP PC12/TB SEV TURB/RM PC12 REPT SEV TURB DURD 100-065 NO INJURIES,SEV TURB,,10000.0,39.48389,-119.66312902547492,2021-11-06 01:57:00,5.0,1,L,0.6
F,B77W,UUA /OV 5030N05200W /TM 0301 /FL370 /TP B77W /TB SEV /RM MDT-SEV TURB,SEV,,37000.0,50.5,-52.0,2021-11-06 03:01:00,5.0,1,U,0.6
F,B789,UUA /OV YYC 020050 /TM 0330 /FL390 /TP B789 /TB SEV /RM SEV MOUNTAINWAVE TURB  SPEED FLUCTUATIONS +/- 20-30 KTS  ALT FLUCUATIONS 500 FT,SEV,,39000.0,51.89703061330359,-113.56623172261132,2021-11-06 03:30:00,5.0,1,U,0.6
F,B789,UUA /OV YYC 030135 /TM 0340 /FL370 /TP B789 /TB SEV,SEV,,37000.0,53.06260499180266,-112.22808972572416,2021-11-06 03:40:00,5.0,1,U,0.6
F,B77W,UUA /OV 52N050W /TM 0513 /FL370 /TP B77W /TB MDT OCNL SEV,MDT OCNL SEV,,37000.0,52.0,-50.0,2021-11-06 05:13:00,5.0,1,U,0.6
T,PC12,RNO UUA /OV FMG230004/TM 1538/FL100/TP PC12/TB SEV 100,SEV 100,,10000.0,39.487144021631,-119.72621850618458,2021-11-06 15:38:00,5.0,1,L,0.6
F,PC12,RNO UA /OV RNO/TM 1539/FL100/TP PC12/TB SEV/RM DURC. NO INJURIES,SEV,,10000.0,39.48389,-119.77111,2021-11-06 15:39:00,5.0,1,L,0.6
T,B350,RNO UUA /OV KMEV160005 /TM 1802 /FL100 /TP B350 /TB SEV /RM ZOA CWSU AWC-WEB,SEV,,10000.0,38.91798593866964,-119.7133241395768,2021-11-06 18:02:00,5.0,1,M,0.8
T,B350,RNO UUA /OV KMEV160005 /TM 1802 /FL100 /TP B350 /TB SEV /RM ZOA CWSU AWC-WEB:,SEV,,10000.0,38.91798593866964,-119.7133241395768,2021-11-06 18:02:00,5.0,1,M,0.8
T,TBM8,NGU UUA /OV ORF180020/TM 1804/FL310/TP TBM8/TB SEV CHOP,SEV CHOP,,31000.0,36.56996966663967,-76.19222,2021-11-06 18:04:00,5.0,1,U,0.6
T,B772,ORF UUA /OV 3843N04253W/TM 0119/FL378/TP B772/TB SEV,SEV,,37800.0,38.7166,-42.8833,2021-11-07 01:19:00,5.0,1,H,1.0
F,SR22,SLC UA /OV 6 SE SLC/TM 0647/FL070/TP SR22/WV WINDSHEAR DURD ON RIGHT BASE TO RWY 35/TB SEV TB DURD,SEV TB DURD,,7000.0,40.70928359431069,-111.87661087065298,2021-11-07 06:47:00,5.0,1,L,0.6
T,A319,ILM UUA /OV ILM170070/TM 0817/FL360/TP A319/TB SEV 360-370,SEV 360-370,,36000.0,33.120964557060034,-77.65483106602353,2021-11-07 08:17:00,5.0,1,M,0.8
T,P46,PUB UUA /OV PUB270065/TM 1350/FL145/TP P46/TB SEV MTW/RM -65KTS ZDV,SEV MTW,,14500.0,38.29,-105.87868729004816,2021-11-07 13:50:00,5.0,1,L,0.6
F,B738,ECG UA /OV ECG193149/TM 0618/FL350/TP B738/TB SEV 350,SEV 350,,35000.0,33.84069834438213,-76.86742523042055,2021-11-08 06:18:00,5.0,1,M,0.8
T,B738,ECG UUA /OV ECG193149/TM 0618/FL350/TP B738/TB SEV 350,SEV 350,,35000.0,33.84069834438213,-76.86742523042055,2021-11-08 06:18:00,5.0,1,M,0.8
T,A333,ANC UUA /OV 4000N17200E/TM 1132/FL390/TP A333/TB SEV 390 SMOOTH 370/RM ZOA CWSU,SEV 390 SMOOTH 370,,39000.0,40.0,172.0,2021-11-08 11:32:00,5.0,1,H,1.0
F,PA28,TUL UA /OV HAXED/TM 1804/FL028/TP PA28/TB SEV 028,SEV 028,,2800.0,35.74,-95.41,2021-11-08 18:04:00,5.0,1,L,0.6
T,C5,ORF UUA /OV 3822N06239W/TM 0409/FL320/TP C5/TB SEV,SEV,,32000.0,38.3666,-62.65,2021-11-09 04:09:00,5.0,1,L,0.6
T,C130,ALS UUA /OV ALS119037/TM 0711/FL100/TP C130/TB SEV/RM ZAB/FDCS,SEV,,10000.0,37.139899851250014,-105.1820562110172,2021-11-10 07:11:00,5.0,1,M,0.8
T,SW4,DEN UUA /OV DEN230040/TM 1605/FL150/TP SW4/TB SEV 150-140/RM CONT MOD OCNL SEV TB 150-140 DURD,SEV 150-140,,15000.0,39.40424021631001,-105.32259491457113,2021-11-10 16:05:00,5.0,1,M,0.8
F,A333,UUA /OV 55N036W /TM 1755 /FL350 /TP A333 /TB MDT - SEV,MDT - SEV,,35000.0,55.0,-36.0,2021-11-10 17:55:00,5.0,1,H,1.0
T,B2,MHK UUA /OV MHK/TM 1803/FL340/TP B2/TB SEV/RM ZKC/FD1/CJ,SEV,,34000.0,39.13528,-96.67778,2021-11-10 18:03:00,5.0,1,U,0.6
T,B763,DBQ UUA /OV DBQ063015/TM 0042/FL290/TP B763/TB SEV,SEV,,29000.0,42.5118568182517,-90.40748113372462,2021-11-11 00:42:00,5.0,1,H,1.0
T,B77W,ASE UUA /OV DBL/TM 0358/FL350/TP B77W/TB SEV/RM ZDVTMU,SEV,,35000.0,39.44,-106.9,2021-11-11 03:58:00,5.0,1,U,0.6
T,B77W,ASE UUA /OV DBL270025/TM 0402/FL350/TP B77W/TB SEV/RM ZDVTMU,SEV,,35000.0,39.44,-107.43956451146494,2021-11-11 04:02:00,5.0,1,U,0.6
F,FA8X,UUA /OV 53N030W /TM 1155 /FL400 /TP FA8X /TB MDT - SEV /RM 10 - 15MIN,MDT - SEV,,40000.0,53.0,-30.0,2021-11-11 11:55:00,5.0,1,U,0.6
F,FA8X,UUA /OV 53N040W /TM 1247 /FL410 /TP FA8X /TB MDT - SEV /RM FM 37W -40W,MDT - SEV,,41000.0,53.0,-40.0,2021-11-11 12:47:00,5.0,1,U,0.6
F,B777,UUA /OV CYQB 129053 /TM 1435 /FL370 /TP B777 /TB MDT-SEV CAT,MDT-SEV CAT,,37000.0,46.23516529332031,-70.3905923891901,2021-11-11 14:35:00,5.0,1,H,1.0
F,A359,UUA /OV 56N040W /TM 1512 /FL380 /TP A359 /TB MDT - SEV,MDT - SEV,,38000.0,56.0,-40.0,2021-11-11 15:12:00,5.0,1,U,0.6
T,A320,COS UUA /OV BRK238048/TM 1535/FL360/TP A320/TB SEV/RM CONT MOD,SEV,,36000.0,38.516030249810775,-105.50231866093608,2021-11-11 15:35:00,5.0,1,M,0.8
F,C172,UUA /OV 4410N08049W /TM 1915 /FL030 /TP C172 /TB MDT-SEV BLO 030 /RMENRT CYVV - DURHAM  OVR DURHAM AT 030 INTMT MDT TURB,MDT-SEV BLO 030,,3000.0,44.1666,-80.8166,2021-11-11 19:15:00,5.0,1,L,0.6
T,C182,DEN UUA /OV DEN270040/TM 1945/FL145/TP C182/TB SEV TURB,SEV TURB,,14500.0,39.8328,-105.52571974957895,2021-11-11 19:45:00,5.0,1,L,0.6
F,A35K,UUA /OV 5700N04000W /TM 2018 /FL400 /TP A35K /TB SEV,SEV,,40000.0,57.0,-40.0,2021-11-11 20:18:00,5.0,1,U,0.6
F,A35K,UUA /OV 5700N04000W /TM 2018 /FL380 /TP A35K /TB MDT - SEV,MDT - SEV,,38000.0,57.0,-40.0,2021-11-11 20:18:00,5.0,1,U,0.6
F,A35K,UUA /OV 57N041W /TM 2028 /FL400 /TP A35K /TB SEV /RM SEC TURB AT 400MDT - SEV 390 RIDE SMOOTHED OUT AT F380,SEV,,40000.0,57.0,-41.0,2021-11-11 20:28:00,5.0,1,U,0.6
T,E75L,DEN UUA /OV DEN210025/TM 0030/FL120/TP E75L/TB SEV,SEV,,12000.0,39.47192685336988,-104.92881867174344,2021-11-12 00:30:00,5.0,1,U,0.6
T,BE9L,APA UUA /OV APA210008/TM 0035/FL110/TP BE9L/TB SEV,SEV,,11000.0,39.45452059307837,-104.93649197058711,2021-11-12 00:35:00,5.0,1,L,0.6
T,B737,DHT UUA /OV DHT310040/TM 0410/FL360/TP B737/TB SEV/RM ZAB/FDCS,SEV,,36000.0,36.45114978368999,-103.17876740978764,2021-11-12 04:10:00,5.0,1,M,0.8
T,C441,LBL UUA /OV LBL070025/TM 0431/FL060/TP C441/TB SEV/RM UPDRAFT PUSHED ACFT UP 500FT/ ZKC/FDC/CW,SEV,,6000.0,37.18673993624375,-100.46927539540089,2021-11-12 04:31:00,5.0,1,L,0.6
T,PA32,ALS UUA /OV ALS045028/TM 1537/FL125/TP PA32/TB SEV TURB/RM ZAB FDCS,SEV TURB,,12500.0,37.76889989321678,-105.44576155063191,2021-11-12 15:37:00,5.0,1,L,0.6
T,PA32,ALS UUA /OV ALS045028/TM 1537/FL125/TP PA32/TB SEV/RM ZDV,SEV,,12500.0,37.76889989321678,-105.44576155063191,2021-11-12 15:37:00,5.0,1,L,0.6
T,M20T,BID UUA /OV SEY350015/TM 1621/FL120/TP M20T/TB SEV CAT 120,SEV CAT 120,,12000.0,41.41622188063,-71.63767519315857,2021-11-12 16:21:00,5.0,1,L,0.6
T,BE40,HTO UUA /OV HTO020015/TM 1738/FL100/TP BE40/TB SEV,SEV,,10000.0,41.194942183991074,-72.13676423214008,2021-11-12 17:38:00,5.0,1,M,0.8
F,C182,HOT UA /OV HOT270030/TM 1825/FL045/TP C182/TB SEV 045/RM ZME - 040-045,SEV 045,,4500.0,34.47803,-93.7028125330267,2021-11-12 18:25:00,5.0,1,L,0.6
T,C182,HOT UUA /OV HOT270030/TM 1825/FL045/TP C182/TB SEV 045/RM ZME - 040-045,SEV 045,,4500.0,34.47803,-93.7028125330267,2021-11-12 18:25:00,5.0,1,L,0.6
T,GALX,GGG UUA /OV SLR020030 /TM 1835 /FL380 /TP GALX /TB ONCL SEV /RM ZFW AWC-WEB:,ONCL SEV,,38000.0,33.62988436798215,-95.41570607073804,2021-11-12 18:35:00,5.0,1,M,0.8
T,GALX,GGG UUA /OV SLR020030 /TM 1835 /FL380 /TP GALX /TB ONCL SEV /RM ZFW AWC-WEB,ONCL SEV,,38000.0,33.62988436798215,-95.41570607073804,2021-11-12 18:35:00,5.0,1,M,0.8
T,PA31,MYGF UUA /OV ZFP237042/TM 1847/FL090/TP PA31/TB SEV/RM ZMAFD,SEV,,9000.0,26.11872179442532,-79.43604470609392,2021-11-12 18:47:00,5.0,1,L,0.6
T,PC12,ACK UUA /OV ACK190040/TM 1957/FL110/TP PC12/TB SEV,SEV,,11000.0,40.596518318320015,-70.21430602307537,2021-11-12 19:57:00,5.0,1,L,0.6
T,C172,CNO UUA /OV CNO/TM 1958/FL015/TP C172/TB SEV,SEV,,1500.0,33.97528,-117.63611,2021-11-12 19:58:00,5.0,1,L,0.6
T,LJ60,MIA UUA /OV ZBV120090/TM 2002/FL280/TP LJ60/TB SEV/RM ZMAFD,SEV,,28000.0,24.91993924993925,-77.85859578582482,2021-11-12 20:02:00,5.0,1,M,0.8
T,C56X,DFW UUA /OV BYP300020 /TM 2009 /FL390 /TP C56X /TB SEV /RM ZFW AWC-WEB,SEV,,39000.0,33.706680166680165,-96.57636882472654,2021-11-12 20:09:00,5.0,1,M,0.8
T,C56X,DFW UUA /OV BYP300020 /TM 2009 /FL390 /TP C56X /TB SEV /RM ZFW AWC-WEB:,SEV,,39000.0,33.706680166680165,-96.57636882472654,2021-11-12 20:09:00,5.0,1,M,0.8
F,C172,UUA /OV CYBW /TM 2017 /FL075 /TP C172 /TB MDT-SEV /RM MDT-SEV CYBW TO VCPDS/LGT-MDT VCPDS TO CFX2 A070,MDT-SEV,,7500.0,51.10306,-114.37444,2021-11-12 20:17:00,5.0,1,L,0.6
T,CRJ7,PWM UUA /OV PWM 290010/TM 2027/FL024/TP CRJ7/TB SEV TURB/RM DURD,SEV TURB,,2400.0,43.69943797449749,-70.52085853846809,2021-11-12 20:27:00,5.0,1,M,0.8
T,CRJ7,PWM UUA /OV PWM290010/TM 2027/FL024/TP CRJ7/TB SEV/RM DURD,SEV,,2400.0,43.69943797449749,-70.52085853846809,2021-11-12 20:27:00,5.0,1,M,0.8
T,E55P,HYA UUA /OV HYA /TM 2129 /FL010 /TP E55P /TB SEV BLO 010 /RM LLWS +/-10KTS ON ILS RY15 APCH,SEV BLO 010,,1000.0,41.67,-70.28,2021-11-12 21:29:00,5.0,1,U,0.6
T,HDJT,SRQ UUA /OV SRQ280130/TM 2312/FL430/TP HDJT/TB SEV/RM LOST 1000FT ZMAFD,SEV,,43000.0,27.777658193564005,-84.96220632950953,2021-11-12 23:12:00,5.0,1,U,0.6
T,PC12,EAT UUA /OV EAT/TM 0319/FL080/TP PC12/TB SEV 080-070/MOD BLO 070/RM DURD ..ZSE,SEV 080-070,,8000.0,47.399,-120.207,2021-11-13 03:19:00,5.0,1,L,0.6
T,B787,ADQ UUA /OV ODK268071/TM 1221/FL360/TP B787/TB SEV/RM ZAN,SEV,,36000.0,57.70869891711527,-154.71640947738547,2021-11-13 12:21:00,5.0,1,U,0.6
T,C25A,LWT UUA /OV LWT/TM 1326/FL450/TP C25A/TB SEV/RM MTW +/-30KTS ZLC,SEV,,45000.0,47.04925,-109.46669,2021-11-13 13:26:00,5.0,1,L,0.6
T,LJ60,DYL UUA /OV ARD360010 /TM 1658 /FL090 /TP LJ60 /TB SEV /RM IMC CONVECTIVE ACTIVITY,SEV,,9000.0,40.416680166680166,-74.91,2021-11-13 16:58:00,5.0,1,M,0.8
T,LJ60,TTN UUA /OV SBJ225015 /TM 1700 /FL093 /TP LJ60 /TB SEV,SEV,,9300.0,40.40320898577672,-74.97277337859676,2021-11-13 17:00:00,5.0,1,M,0.8
T,B737,DEN UUA /OV DEN220@040/TM 1718/FL145/TP B737/TB SEV/RM DURGD  MOD TB 170-SFC SEV TB DURGD 145,SEV,,14500.0,39.8328,-104.6575,2021-11-13 17:18:00,5.0,1,M,0.8
T,SF50,SWF UUA /OV SWF/TM 1722/FL200/TP SF50/TB SEV/RM SMOOTH 30 SECONDS LATER. DURC,SEV,,20000.0,41.50411,-74.10483,2021-11-13 17:22:00,5.0,1,U,0.6
T,SF50,SWF UUA /OV SWF/TM 1722/FL200/TP SF50/TB SEV/RM SMOOTH 30 SECONDS LATER. DURC.,SEV,,20000.0,41.50411,-74.10483,2021-11-13 17:22:00,5.0,1,U,0.6
T,LJ45,DEN UUA /OV DEN230035/TM 2335/FL145/TP LJ45/TB SEV/RM 145-140 DURD,SEV,,14500.0,39.45781018927126,-105.23945805024972,2021-11-13 23:35:00,5.0,1,M,0.8
T,E75L,CON UUA /OV CON/TM 2359/FL260/TP E75L/TB SEV CAT 260/RM PILOT REPORTED IT CAME OUT OF NOWHERE,SEV CAT 260,,26000.0,43.19528,-71.50111,2021-11-13 23:59:00,5.0,1,U,0.6
T,B38M,GRI UUA /OV OBH255033/TM 0200/FL320/TP B38M/TB SEV CHOP/RM PLANE ROLLED 30 DEGREES OR MORE,SEV CHOP,,32000.0,41.23763799479363,-99.05808022457136,2021-11-14 02:00:00,5.0,1,U,0.6
T,B38M,BVN UUA /OV OBH280015/TM 0200/FL320/TP B38M/TB SEV,SEV,,32000.0,41.423415560795846,-98.6781462650716,2021-11-14 02:00:00,5.0,1,U,0.6
T,C56X,DEN UUA /OV DEN275045/TM 0209/FL180/TP C56X/TB SEV/RM ZDV,SEV,,18000.0,39.89817210177741,-105.63053040022274,2021-11-14 02:09:00,5.0,1,M,0.8
T,B737,GRI UUA /OV GRI090030/TM 0244/FL270/TP B737/TB CONS SEV 270-250/RM DURD,CONS SEV 270-250,,27000.0,40.96754,-97.64740587127088,2021-11-14 02:44:00,5.0,1,M,0.8
T,C425,SPW UUA /OV SPW/TM 0335/FL140/TP C425/TB SEV,SEV,,14000.0,43.168218,-95.210088,2021-11-14 03:35:00,5.0,1,L,0.6
F,B77W,UUA /OV 4358N05832W /TM 0500 /FL330 /TP B77W /TB SEV,SEV,,33000.0,43.9666,-58.5333,2021-11-14 05:00:00,5.0,1,U,0.6
T,C172,DEN UUA /OV DEN255050/TM 1618/FL115/TP C172/TB MDT-SEV/RM BERTHOUD PASS  NEG INJURIES OR DAMAGE,MDT-SEV,,11500.0,39.61709999211155,-105.70579484876568,2021-11-14 16:18:00,5.0,1,L,0.6
T,C560,JAC UUA /OV JAC/TM 1907/FL140/TP C560/TB SEV DURD +/-10KTS LLWS /RM ILS Z 19 /ZLC,SEV DURD +,,14000.0,43.61281,-110.73699,2021-11-14 19:07:00,5.0,1,M,0.8
