URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,E45X,OXC UUA /OV BDL270030 /TM 0025 /FL160 /TP E45X /TB SEV CAT /RM LIGHTNING STRIKE EXTREME RAIN,SEV CAT,,16000.0,41.9381,-73.35471734963612,2017-09-06 00:25:00+00:00,5.0,1,1,M,0.8
F,C185,IYS UA /OV IYS-GKN239063 /TM 2235 /FL060 /TP C185 /SK OVC060-065 /WX FV99SM /TA 03 /TB NEG /RM ISOL -RASN/4KT TAIL WIND/SMTH/SCT-BKN065 TOWARD GKN CLEARING BEYOND/CHUGACH RANGE OVC070-080,NEG,,6000.0,61.57,-149.53,2017-09-28 22:35:00+00:00,0.0,0,0,L,0.6
F,BA319,EKN UA /OV GEFFS/TM 1142/FL320/TP BA319/TB LGT CHOP,LGT CHOP,,32000.0,30.55,-83.78,2017-09-28 11:42:00+00:00,1.0,0,0,U,0.6
F,A340,UUA /OV YQB /TM 2310 /FL320 /TP A340 /TB MDT-SEV 300-320,MDT-SEV 300-320,,32000.0,46.8,-71.38,2017-09-27 23:10:00+00:00,5.0,1,0,L,0.6
F,B737,JST UA /OV JST090040 /TM 1327 /FL250 /TP B737 /TB NEG /RM SMOOTH AWC-WEB:,NEG,,25000.0,40.31611,-77.9595366903492,2017-09-30 13:27:00+00:00,0.0,0,0,M,0.8
F,DA40,PRB UA /OV PRB126015 /TM 2138 /FL075 /TP DA40 /SK SKC /WX FV99SM /TA 14 /TB NEG,NEG,,7500.0,35.52245415426362,-120.38014854569902,2017-09-08 21:38:00+00:00,0.0,0,0,L,0.6
F,B772,CAR UA /OV 5130N 01700W /TM 1138 /FL350 /TP B772 /TB CONT LGT CHOP /RM OCNL MDT CHOP AWC-WEB:,CONT LGT CHOP,,35000.0,51.5,-17.0,2017-09-08 11:38:00+00:00,1.0,0,0,H,1.0
F,BE9L,ACK UA /OV ACK/TM 1236/FL016/TP BE9L/WX VMC/TB NEG,NEG,,1600.0,41.25311,-70.06031,2017-09-27 12:36:00+00:00,0.0,0,0,L,0.6
F,E190,HFD UA /OV 15 S HFD/TM 1014/FL190/TP E190/TB LGT CHOP,LGT CHOP,,19000.0,41.48669974997975,-72.64944,2017-09-09 10:14:00+00:00,1.0,0,0,U,0.6
F,B744,ANJ UA /OV 5606N 08411W /TM 0104 /FL350 /TP B744 /TB NEG/RM AWC-WEB:,NEG,,35000.0,56.1,-84.1833,2017-09-25 01:04:00+00:00,0.0,0,0,H,1.0
T,BE9L,ALS UUA /OV ALS350040/TM 2325/FL240/TP BE9L/TB SEV MTW/RM +60KTS ZDV,SEV MTW,,24000.0,38.09548168167999,-106.00720172732838,2017-09-19 23:25:00+00:00,5.0,1,1,L,0.6
F,B777,UA /OV 6600N08000W /TM 1825 /FL370 /TP B777 /TB LGT /RM MDT CHOP,LGT,,37000.0,66.0,-80.0,2017-09-02 18:25:00+00:00,1.0,0,0,H,1.0
F,A321,GZH UA /OV MVC300050/TM 1727/FL350/TP A321/TB NEG/RM ZTLFD,NEG,,35000.0,31.86670041670041,-88.19603193273322,2017-09-29 17:27:00+00:00,0.0,0,0,M,0.8
F,C280,STL UA /OV TOY090020/TM 2055/FL450/TP C280/TB LGT /RM /ZKC FDC/AF,LGT,,45000.0,38.74,-89.49261151372217,2017-09-21 20:55:00+00:00,1.0,0,0,U,0.6
F,C185,PAQ UA /OV AK1 /TM 1828 /FL015 /TP C185 /WV 09040KT /TB NEG,NEG,,1500.0,61.53,-149.01,2017-09-23 18:28:00+00:00,0.0,0,0,L,0.6
F,A320,LAA UA /OV LAA190020/TM 0030/FL330/TP A320/TB CONT LGT TURB/RM ZDV,CONT LGT TURB,,33000.0,37.74170415916001,-102.76159042444384,2017-09-02 00:30:00+00:00,1.0,0,0,M,0.8
F,B737,BRL UA /OV BRL/TM 1656/FL330/TP B737/TB LGT 330-310,LGT 330-310,,33000.0,40.772929,-91.125494,2017-09-23 16:56:00+00:00,1.0,0,0,M,0.8
F,C414,D07 UA /OV DPR/TM 1435/FL060/TP C414/TB SEV CHOP,SEV CHOP,,6000.0,45.08,-101.72,2017-09-19 14:35:00+00:00,5.0,1,0,L,0.6
T,C402,SLE UUA /OV CUO070017/TM 2105/FL160/TP C402/TB SEV TURB/RM NO INJURIES LOST CNTRL LOSS 500FT NO DMG TO AC ..ZSE,SEV TURB,,16000.0,44.90953,-123.0025,2017-09-20 21:05:00+00:00,5.0,1,0,L,0.6
F,BE58,TOC UA /OV ODF360010/TM 1543/FL080/TP BE58/TB LGT CHOP/RM ON TOP 076 - SMOOTH ABOVE - LIGHT CHOP BELOW ZTLFD,LGT CHOP,,8000.0,34.86668016668017,-83.3,2017-09-13 15:43:00+00:00,1.0,0,0,L,0.6
