URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,E75,DKK UA /OV DKK/TM 2100/FL340/TP E75/TB CONT LGT OCNL MDT TURB,CONT LGT OCNL MDT TURB,,34000.0,42.49334,-79.27204,2017-11-18 21:00:00+00:00,1.0,0,0,U,0.6
F,A330,UUA /OV 4408N05341W /TM 1750 /FL340 /TP A330 /TB SEV,SEV,,34000.0,44.1333,-53.6833,2017-11-08 17:50:00+00:00,5.0,1,0,L,0.6
T,F900,JOT UUA /OV DNV090015/TM 1747/FL410/TP F900/TB SEV DURGC/RM FL430 GOOD,SEV DURGC,,41000.0,40.1997,-87.26818241983776,2017-11-05 17:47:00+00:00,5.0,1,1,M,0.8
F,B737,ABQ UA /OV ONM315025 /TM 0130 /FL400 /TP B737 /TB CONT LGT CHOP 400 /RM SINCE 40NM EAST OF ABQ AWC-WEB,CONT LGT CHOP 400,,40000.0,34.31712389037213,-107.258647135099,2017-11-14 01:30:00+00:00,1.0,0,0,M,0.8
F,PA28,PMD UA /OV LHS 360010/TM 1525/FL075/TP PA28/TB SEV,SEV,,7500.0,34.846680166680166,-118.58,2017-11-15 15:25:00+00:00,5.0,1,0,L,0.6
F,B739,MOT UA /OV MOT300040/TM 0055/FL260/TP B739/TB CONT LGT,CONT LGT,,26000.0,48.59274033336033,-102.14760567306178,2017-11-22 00:55:00+00:00,1.0,0,0,M,0.8
T,B77W,PASY UUA /OV SYA237194/TM 1755/FL320/TP B77W/TA M43/WV 288068/TB SEV/RM ZAN,SEV,,32000.0,50.9488578123455,169.63377132256184,2017-11-18 17:55:00+00:00,5.0,1,0,U,0.6
T,TBM9,MVY UUA /OV PVD135039 /TM 1330 /FL140 /TP TBM9 /TB SEV 140-110 /RM DURD,SEV 140-110,,14000.0,41.262243363019486,-70.81665517479817,2017-11-22 13:30:00+00:00,5.0,1,0,U,0.6
F,B738,BNA UA /OV BNA237004 /TM 1224 /FL370 /TP B738 /WV 31265KT /TB CONT LGT CHOP 370/RM AWC-WEB,CONT LGT CHOP 370,,37000.0,36.08257778994527,-86.75839035843416,2017-11-04 12:24:00+00:00,1.0,0,0,M,0.8
T,A332,BOS UUA /OV 4340N 04827W/TM 0702/FL390/TP A332/TB SEV,SEV,,39000.0,43.6666,-48.45,2017-11-23 07:02:00+00:00,5.0,1,0,H,1.0
F,E75L,SMF UA /OV SMF345010/TM 1516/FL045/TP E75L/SK OVC056-TOP130/TB LGT CHOP/RM DURC,LGT CHOP,,4500.0,38.85642067772654,-121.64605365254263,2017-11-15 15:16:00+00:00,1.0,0,0,U,0.6
T,C56X,EDC UUA /OV CWK360010 /TM 0310 /FL280 /TP C56X /TB SEV,SEV,,28000.0,30.546680166680165,-97.53,2017-11-09 03:10:00+00:00,5.0,1,0,M,0.8
F,B787,UUA /OV 4535N06500W /TM 0430 /FL360 /TP B787 /TB MDT-SEV /RM DUR 5MIN,MDT-SEV,,36000.0,45.5833,-65.0,2017-11-26 04:30:00+00:00,5.0,1,0,U,0.6
