URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,E170,DYR UUA /OV DYR270030/TM 0242/FL360/TP E170/TB SEV/RM ZME,SEV,,36000.0,35.99797,-90.02464813991813,2017-03-01 02:42:00,5.0,1,U,0.6
T,GLF4,CNU UUA /OV CNU020025/TM 0322/FL320/TP GLF4/TB SEV CAT/RM CWSU ZKC,SEV CAT,,32000.0,38.06185030665179,-95.30411615269024,2017-03-01 03:22:00,5.0,1,M,0.8
T,BE36,CNM UUA /OV CNM/TM 0346/FL094/TP BE36/TB SEV/RM ZAB,SEV,,9400.0,32.33747,-104.26328,2017-03-01 03:46:00,5.0,1,L,0.6
T,E75L,RFD UUA /OV PLL/TM 0423/FL300/TP E75L/TB SEV CAT 300-320,SEV CAT 300-320,,30000.0,41.97,-89.52,2017-03-01 04:23:00,5.0,1,U,0.6
F,E75L,RFD UA /OV PLL270020/TM 0426/FL300/TP E75L/TB SEV 300 - 320,SEV 300 - 320,,30000.0,41.97,-89.96836925290495,2017-03-01 04:26:00,5.0,1,U,0.6
T,E75L,RFD UUA /OV PLL270020/TM 0426/FL300/TP E75L/TB SEV 300-320,SEV 300-320,,30000.0,41.97,-89.96836925290495,2017-03-01 04:26:00,5.0,1,U,0.6
T,AT72,SPI UUA /OV SPI 160025/TM 0600/FL190/TP AT72/WX M14/TB SEV-EXTREME/IC SEV/RM ZKCFDC/OH,SEV-EXTREME,,19000.0,39.45312969334821,-89.49827493524091,2017-03-01 06:00:00,5.0,1,M,0.8
T,SW3,PLN UUA /OV PLN/TM 0918/FL220/TP SW3/TB CONT SEV CHOP 220-230,CONT SEV CHOP 220-230,,22000.0,45.57092,-84.79672,2017-03-01 09:18:00,5.0,1,L,0.6
T,GLF5,ALW UUA /OV ALW340030/TM 1330/FL410/TP GLF5/TB SEV MTN WAVE/RM ..ZSE,SEV MTN WAVE,,41000.0,46.56466436798216,-118.53562140674586,2017-03-01 13:30:00,5.0,1,M,0.8
T,GLF5,ALW UUA /OV ALW340030/TM 1330/FL410/TP GLF5/TB SEV MTN WAVE/RM ..ZSE ..ZSE,SEV MTN WAVE,,41000.0,46.56466436798216,-118.53562140674586,2017-03-01 13:30:00,5.0,1,M,0.8
T,B757,LOZ UUA/OV LVT270015/TM 1408/FL240/TP B757/TB SEV 240-250/RM DURD,SEV 240-250,,24000.0,36.58,-85.48134781531782,2017-03-01 14:08:00,5.0,1,M,0.8
F,MD11,LEX UA /OV MAUDD/TM 1415/FL100/TP MD11/TB MON - SEV,MON - SEV,,10000.0,38.0408,-84.6058,2017-03-01 14:15:00,5.0,1,H,1.0
F,CRJ2,LEX UA /OV 30 NE LEX/TM 1454/FL100/TP CRJ2/TB MON - SEV TURB 100 - 032,MON - SEV TURB 100 - 032,,10000.0,38.39438202844655,-84.1568480775894,2017-03-01 14:54:00,5.0,1,M,0.8
T,CL35,DEN UUA /OV DEN240025/TM 1515/FL450/TP CL35/TB SEV/RM ZDV,SEV,,45000.0,39.62444979164979,-105.1274377245017,2017-03-01 15:15:00,5.0,1,U,0.6
