URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
F,B738,MYNN UA /OV ZQA121140 /TM 2015 /FL360 /TP B738 /TB CONT LGT CHOP /RM //SJU-TPA AWC-WEB,CONT LGT CHOP,,36000.0,23.79814714958304,-75.2430024784477,2017-12-11 20:15:00+00:00,1.0,0,0,M,0.8
T,B737,DEN UUA /OV FQF300055/TM 1716/FL340/TP B737/TB SEV MTW/RM ZDV; +-1000FT,SEV MTW,,34000.0,40.14837045837046,-105.65172130393464,2017-12-30 17:16:00+00:00,5.0,1,0,M,0.8
T,A321,CGE UUA /OV OTT090020/TM 0004/FL200/TP A321/TB SEV/RM FL250-200,SEV,,20000.0,38.71,-76.31279091809104,2017-12-10 00:04:00+00:00,5.0,1,0,M,0.8
T,BL17,KVGT UUA /OV KVGT240010/TM 2150/FL055/TP BL17/TB SEV 055B085,SEV 055B085,,5500.0,36.12734991665992,-115.37334467842751,2017-12-20 21:50:00+00:00,5.0,1,0,L,0.6
T,B737,BTV UUA /OV BTV315025/TM 2141/FL270/TP B737/TB SEV CAT 270-230/RM IN DESCENT TO CYUL,SEV CAT 270-230,,27000.0,44.764651690372126,-73.56289872194996,2017-12-23 21:41:00+00:00,5.0,1,0,M,0.8
F,MD11,LSE UA /OV UKN118018 /TM 1517 /FL360 /TP MD11 /TB NEG /RM SMOOTH RIDE AWC-WEB,NEG,,36000.0,43.13914712299385,-91.17612455040036,2017-12-30 15:17:00+00:00,0.0,0,0,H,1.0
T,B737,DEN UUA /OV DEN230030/TM 1810/FL320/TP B737/TB SEV MTW/RM -500FPM ZDV,SEV MTW,,32000.0,39.511380162232506,-105.15632118592832,2017-12-29 18:10:00+00:00,5.0,1,0,M,0.8
F,B772,UUA /OV 5145N04600W /TM 1233 /FL370 /TP B772 /TB MDT-SEV /RM MDTOCNL SEV TURB F370 5145N046W CONTINUING THRU 56N030W F380,MDT-SEV,,37000.0,51.75,-46.0,2017-12-11 12:33:00+00:00,5.0,1,0,H,1.0
F,B737,JNU UA /OV JNU /TM 1413 /FL050 /TP B737 /TB LGT CHOP /RM DURCRY08,LGT CHOP,,5000.0,58.35,-134.57,2017-12-10 14:13:00+00:00,1.0,0,0,M,0.8
F,E75L,KBUR UA /OV KBUR/TM 1631/FL017/TP E75L/TB NONE/RM +/- 10 KTS ON FINAL FOR RWY 33,NONE,,1700.0,34.20067,-118.35867,2017-12-21 16:31:00+00:00,0.0,0,0,U,0.6
T,E755,DAY UUA /OV RID1751/TM 1749/FL230/TP E755/TB SEV 230-250,SEV 230-250,,23000.0,39.7572,-84.8428,2017-12-08 17:49:00+00:00,5.0,1,0,U,0.6
F,A333,UUA /OV 4607N06138W /TM 0610 /FL330 /TP A333 /TB SEV /RM ACFTREMAINED AT ALT,SEV,,33000.0,46.1166,-61.6333,2017-12-24 06:10:00+00:00,5.0,1,0,H,1.0
T,B738,PBX UUA /OV AZQ090030 /TM 1948 /FL390 /TP B738 /TB SEV 400-385,SEV 400-385,,39000.0,37.39,-82.63063873450916,2017-12-22 19:48:00+00:00,5.0,1,0,M,0.8
F,CRJ2,SLK UA /OV SLK80020/TM 1110/FL240/TP CRJ2/SK OVC235-TOP240/TB NEG/IC NEG/RM IMC 235. ON TOP 240,NEG,,24000.0,44.38531,-74.20619,2017-12-12 11:10:00+00:00,0.0,0,0,M,0.8
T,A332,SIT UUA /OV BKA192075/TM 2142/FL360/TP A332/TB SEV/RM ZAN,SEV,,36000.0,55.63721646153913,-136.02542894463085,2017-12-15 21:42:00+00:00,5.0,1,0,H,1.0
T,C210,POC UUA /OV POM015014/TM 2355/FL085/TP C210/TB SEV/RM OV MT BALDY. COR SA-ID AND MSG TYPE AND LOCTN. ZLA CWSU,SEV,,8500.0,34.30540094881715,-117.71708051210211,2017-12-21 23:55:00+00:00,5.0,1,0,L,0.6
T,A319,MOD UUA /OV MOD065090/TM 0712/FL280/TP A319/TB SEV 280,SEV 280,,28000.0,38.25979874078119,-119.23782059756664,2017-12-05 07:12:00+00:00,5.0,1,0,M,0.8
T,B737,TPH UUA /OV OAL220025/TM 1924/FL200/TP B737/TB SEV/RM ZOA CWSU,SEV,,20000.0,37.680788961341285,-118.10990635734385,2017-12-20 19:24:00+00:00,5.0,1,0,M,0.8
T,PC12,DEN UUA /OV DEN300050/TM 1955/FL260/TP PC12/TB SEV MTW/RM +\-30KTS +\-1500FT ZDV/PG,SEV MTW,,26000.0,40.249500416700414,-105.59737544900342,2017-12-30 19:55:00+00:00,5.0,1,0,L,0.6
F,B738,SPS UA /OV UKW209016 /TM 0515 /FL300 /TP B738 /TB NEG/RM AWC-WEB,NEG,,30000.0,33.3067491862916,-97.97512056588366,2017-12-06 05:15:00+00:00,0.0,0,0,M,0.8
F,B737,SHR UA /OV SHR/TM 2130/FL350/TP B737/TB CONS LGT CHOP /ZLC,CONS LGT CHOP,,35000.0,44.77,-106.97,2017-12-09 21:30:00+00:00,1.0,0,0,M,0.8
F,PC12,STT UA /OV TIST070165 /TM 1844 /FL165 /TP PC12 /SK SCT100 /TA 04 /TB NEG /RM SCT 100-120,NEG,,16500.0,19.2779371792087,-62.25074489642389,2017-12-18 18:44:00+00:00,0.0,0,0,L,0.6
F,A321,MAF UA /OV TXO240035/TM 2253/FL260/TP A321/TB NEG ICING/RM ZAB FDCS,NEG ICING,,26000.0,34.208309708309706,-103.45304010509231,2017-12-05 22:53:00+00:00,0.0,0,0,M,0.8
F,B77W,PASY UA /OV SPY240280/TM 0855/FL300/TP B77W/TB SEV/RM ZAN,SEV,,30000.0,54.83647766647766,-177.67511804221388,2017-12-27 08:55:00+00:00,5.0,1,0,U,0.6
T,DA42,SEE UUA /OV SEE/TM 1800/FL075/TP DA42/TB EXTRM/RM COR MSG TYPE AND TURB. ZLA CWSU,EXTRM,,7500.0,32.82622,-116.97244,2017-12-06 18:00:00+00:00,7.0,1,0,U,0.6
F,A321,PRC UA /OV DRK246015/TM 1440/FL300/TP A321/TB NEG/RM SMOOTH...ZAB/FDCS,NEG,,30000.0,34.5983076028058,-112.75781611533462,2017-12-19 14:40:00+00:00,0.0,0,0,M,0.8
T,SR22,WHP UUA /OV VNY360007 /TM 2026 /FL045 /TP SR22 /TB SEV 045,SEV 045,,4500.0,34.326396116676115,-118.48917,2017-12-20 20:26:00+00:00,5.0,1,0,L,0.6
F,B77W,PASY UA /OV SYA258536/TM 1543/FL340/TP B77W/TB SEV/RM REPORTED AFTER ENTERING RJJJ AIRSPACE. ZAN,SEV,,34000.0,50.852505116978094,159.68591354695263,2017-12-28 15:43:00+00:00,5.0,1,0,U,0.6
T,BE9L,HBR UUA /OV HBR280020/TM 2030/FL210/TP BE9L/TA M14/TB EXTRM/IC LGT-MOD MIX,EXTRM,,21000.0,35.04919741439446,-99.4521226669515,2017-12-16 20:30:00+00:00,7.0,1,0,L,0.6
F,B763,UUA /OV 6053N04609W /TM 0426 /FL330 /TP B763 /TB SEV,SEV,,33000.0,60.8833,-46.15,2017-12-17 04:26:00+00:00,5.0,1,0,H,1.0
