URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,E75,DAG UUA /OV HEC082029 /TM 0001 /FL260 /TP E75 /TB SEV /RM SEV TURB DURING DESCENT ON ANJL ARR AC BANKED 40 DEGREES RIGHT ....ZLAWC AWC-WEB,SEV,,26000.0,34.86727244742971,-115.87707508176612,2018-06-01 00:01:00,5.0,1,U,0.6
T,B738,SLC UUA /OV TCH200010/TM 0230/FL110/TP B738/TB SEV TURB,SEV TURB,,11000.0,40.69337187733928,-112.0553650505721,2018-06-01 02:30:00,5.0,1,M,0.8
T,BE9L,MEM UUA /OV 1M7/TM 0400/FL070/TP BE9L/TB SEV,SEV,,7000.0,36.52,-88.91,2018-06-01 04:00:00,5.0,1,L,0.6
F,B788,UUA /OV 6128N05800W /TM 0504 /FL380 /TP B788 /TB MDT-SEV,MDT-SEV,,38000.0,61.4666,-58.0,2018-06-01 05:04:00,5.0,1,U,0.6
T,SR22,JFK UUA /OV KCOL090005/TM 0935/FL100/TP SR22/TB SEV 090-100/RM DURC,SEV 090-100,,10000.0,40.31,-74.05070947521152,2018-06-01 09:35:00,5.0,1,L,0.6
T,SR22,BLM UUA /OV COL/TM 0937/FL090/TP SR22/TB SEV 090-100,SEV 090-100,,9000.0,40.31,-74.16,2018-06-01 09:37:00,5.0,1,L,0.6
T,S22T,HSV UUA /OV HSV/TM 1111/FL110/TP S22T/TB SEV/RM ZME,SEV,,11000.0,34.64389,-86.78611,2018-06-01 11:11:00,5.0,1,U,0.6
T,LJ45,DEN UUA /OV DEN320040/TM 1530/FL160/TP LJ45/TB SEV/RM 160-150 DURD,SEV,,16000.0,40.34353766185394,-105.2155808975145,2018-06-01 15:30:00,5.0,1,M,0.8
T,EA50,IEN UUA /OV GRN/TM 0216/FL150/TP EA50/WX VIRGA/TB SEV/RM ZDV,SEV,,15000.0,42.806,-102.1753,2018-06-02 02:16:00,5.0,1,U,0.6
F,B777,PHNL UA /OV 3530N 16400W /TM 1259 /FL300 /TP B777 /TB SEV /RM ZOA CWSU AWC-WEB,SEV,,30000.0,35.5,-164.0,2018-06-02 12:59:00,5.0,1,H,1.0
F,B777,PHNL UA /OV 3530N 16400W /TM 1259 /FL300 /TP B777 /TB SEV /RM ZOA CWSU AWC-WEB:,SEV,,30000.0,35.5,-164.0,2018-06-02 12:59:00,5.0,1,H,1.0
