URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,K135,P28 UUA /OV ANY/TM 0338/FL180/TP K135/TB SEV-EXTRM CAT/RM ZKC FDC,SEV-EXTRM CAT,202408010300-KMSC-UBUS01-PIREP,18000.0,37.16,-98.17,2024-08-01 03:38:00,6.0,1,U,0.6
T,B744,DLL UUA /OV DLL/TM 0359/FL320/TP B744/TB SEV-EXTRM,SEV-EXTRM,202408010400-KMSC-UBUS01-PIREP,32000.0,43.55,-89.76,2024-08-01 03:59:00,6.0,1,H,1.0
F,B788,UUA /OV 6028N05451W /TM 0855 /FL360 /TP B788 /TB SEV /RM ALSOEXPERIENCED 200M E OF 6130N040W,SEV,202408010903-CYQX-UACN01-PIREP,36000.0,60.4666,-54.85,2024-08-01 08:55:00,5.0,1,U,0.6
T,EC135,FPR UUA /OV FPR250015/TM 0045/FL010/TP EC135/TB SEV 010,SEV 010,202408020100-KMSC-UBUS01-PIREP,1000.0,27.412548038253757,-80.64153490841026,2024-08-02 00:45:00,5.0,1,U,0.6
T,E75L,SEA UUA /OV SEA161007/TM 0253/FL027/TP E75L/TB MDT-SEV/RM DURD INTO SEA,MDT-SEV,202408020200-KMSC-UBUS01-PIREP,2700.0,47.329680564353936,-122.2538377186858,2024-08-02 02:53:00,5.0,1,U,0.6
T,C750,JAN UUA /OV MHZ260050/TM 1737/FL430/TP C750/TB SEV/RM ZME - WAVE ACTION +/- 300FT NO DAMAGE NO INJURIES,SEV,202408021700-KMSC-UBUS01-PIREP,43000.0,32.28528146401384,-91.07238584761647,2024-08-02 17:37:00,5.0,1,M,0.8
T,A320,MBPV UUA /OV PVN330040/TM 2004/FL350/TP A320/TB SEV,SEV,202408022000-KMSC-UBUS01-PIREP,35000.0,22.3473970346082,-72.61896140809594,2024-08-02 20:04:00,5.0,1,M,0.8
T,LJ45,RSW UUA /OV RSW225015/TM 2051/FL130/TP LJ45/TB SEV/RM SEVERE TURB BETWEEN 120-130,SEV,202408022000-KMSC-UBUS01-PIREP,13000.0,26.361268985776725,-81.95434183875848,2024-08-02 20:51:00,5.0,1,M,0.8
T,B777,PBI UUA /OV PBI050030/TM 2114/FL220/TP B777/TB SEV,SEV,202408022100-KMSC-UBUS01-PIREP,22000.0,27.006119837767493,-79.67068488099481,2024-08-02 21:14:00,5.0,1,H,1.0
T,BE35,AKO UUA /OV AKO189060/TM 0040/FL077/TP BE35/TB SEV/RM ZDVWC07,SEV,202408030000-KMSC-UBUS01-PIREP,7700.0,39.18786165656927,-103.42678484524106,2024-08-03 00:40:00,5.0,1,L,0.6
T,E55P,IAD UUA /OV MRB310015/TM 1542/FL175/TP E55P/TB SEV TURB/RM OVER BUBBI  ANTHM ARRIVAL,SEV TURB,202408031500-KMSC-UBUS01-PIREP,17500.0,39.562609918883744,-78.23253271361591,2024-08-03 15:42:00,5.0,1,U,0.6
T,E55P,IAD UUA /OV 10 NW MRB/TM 1550/FL150/TP E55P/TB SEV 170-150/RM DURD,SEV 170-150,202408031500-KMSC-UBUS01-PIREP,15000.0,39.497503816014806,-78.16136753618542,2024-08-03 15:50:00,5.0,1,U,0.6
F,A20N,CLT UA /OV CLT270020/TM 1758/FL120/TP A20N/TB SEV,SEV,202408031800-KMSC-UBUS01-PIREP,12000.0,35.22255,-81.36238075690567,2024-08-03 17:58:00,5.0,1,U,0.6
T,CRJ9,RDU UUA /OV RDU080015/TM 2209/FL330/TP CRJ9/TB SEV 330,SEV 330,202408042200-KMSC-UBUS01-PIREP,33000.0,35.93561556079585,-78.47796794406923,2024-08-04 22:09:00,5.0,1,U,0.6
T,B738,CRG UUA /OV CRG085075/TM 1124/FL310/TP B738/TB CONS SEV,CONS SEV,202408051100-KMSC-UBUS01-PIREP,31000.0,30.44505350296235,-80.07178873748069,2024-08-05 11:24:00,5.0,1,M,0.8
T,A332,MDW UUA /OV CGT/TM 1606/FL400/TP A332/TB CONS SEV,CONS SEV,202408051600-KMSC-UBUS01-PIREP,40000.0,41.51,-87.57,2024-08-05 16:06:00,5.0,1,H,1.0
T,A321,ROA UUA /OV ROA090015/TM 1949/FL340/TP A321/TB SEV CAT,SEV CAT,202408051900-KMSC-UBUS01-PIREP,34000.0,37.31724016,-79.6593033941563,2024-08-05 19:49:00,5.0,1,M,0.8
T,F900,MSP UUA /OV MSP230060/TM 2123/FL050/TP F900/TB OCNL SEV,OCNL SEV,202408052100-KMSC-UBUS01-PIREP,5000.0,44.242530324465015,-94.31258707815218,2024-08-05 21:23:00,5.0,1,M,0.8
T,E75L,DEN UUA /OV DEN180020/TM 2350/FL100/TP E75L/TB SEV,SEV,202408052300-KMSC-UBUS01-PIREP,10000.0,39.49943966663967,-104.6575,2024-08-05 23:50:00,5.0,1,U,0.6
T,A319,DEN UUA /OV DEN130020/TM 0000/FL090/TP A319/TB SEV,SEV,202408060000-KMSC-UBUS01-PIREP,9000.0,39.618520108155,-104.32495254271444,2024-08-06 00:00:00,5.0,1,M,0.8
T,B39M,PQI UUA /OV PQI060035/TM 0209/FL350/TP B39M/TB SEV/RM SMALL POCKET OF SEVERE,SEV,202408060200-KMSC-UBUS01-PIREP,35000.0,46.98066029169029,-67.308289573752,2024-08-06 02:09:00,5.0,1,U,0.6
F,B747,UUA /OV 4708N06747W /TM 0213 /FL350 /TP B747 /TB SEV,SEV,202408060221-CYXU-UACN01-PIREP,35000.0,47.1333,-67.7833,2024-08-06 02:13:00,5.0,1,H,1.0
T,B789,BVY UUA /OV BVY/TM 0311/FL330/TP B789/TB SEV,SEV,202408060300-KMSC-UBUS01-PIREP,33000.0,42.58414,-70.91614,2024-08-06 03:11:00,5.0,1,U,0.6
T,C170,MCG UUA /OV TNC /TM 0330 /FL025 /TP C170 /TB SEV /RM DEBRIS BEINGBLOWN  WINDY UNTIL 30SM FROM MCG (AKFSS),SEV,202408060300-KMSC-UBUS01-PIREP,2500.0,65.56,-167.92,2024-08-06 03:30:00,5.0,1,L,0.6
T,C170,MCG UUA /OV TNC /TM 0330 /FL025 /TP C170 /TB SEV /RM DEBRIS BEING BLOWN  WINDY UNTIL 30SM FROM MCG (AKFSS,SEV,202408060345-KWBC-UBAK90-PIREP,2500.0,65.56,-167.92,2024-08-06 03:30:00,5.0,1,L,0.6
F,B777,UUA /OV 4408N06506W /TM 0428 /FL330 /TP B777 /TB SEV,SEV,202408060429-CYXU-UACN01-PIREP,33000.0,44.1333,-65.1,2024-08-06 04:28:00,5.0,1,H,1.0
F,B777,UUA /OV 4407N06323W /TM 0530 /FL350 /TP B777 /TB SEV,SEV,202408060535-CYXU-UACN01-PIREP,35000.0,44.1166,-63.3833,2024-08-06 05:30:00,5.0,1,H,1.0
T,GLF5,BCT UUA /OV BCT270030/TM 1152/FL160/TP GLF5/TB EXTRM/RM +400,EXTRM,202408061100-KMSC-UBUS01-PIREP,16000.0,26.38,-80.66816382209748,2024-08-06 11:52:00,7.0,1,M,0.8
T,F900,DMW UUA /OV EMI360010/TM 1922/FL260/TP F900/TB SEV,SEV,202408061900-KMSC-UBUS01-PIREP,26000.0,39.666680166680166,-76.98,2024-08-06 19:22:00,5.0,1,M,0.8
T,GL5T,AGC UUA /OV KAGC/TM 1956/FL040/TP GL5T/TB CONT MODERATE 4000 TO SURFACE MODERATE TO SEV 4000 TO 3000,CONT MODERATE 4000 TO SURFACE MODERATE TO SEV 4000 TO 3000,202408062000-KMSC-UBUS01-PIREP,4000.0,40.35472,-79.92167,2024-08-06 19:56:00,5.0,1,U,0.6
T,C180,MCG UUA /OV MCG102083 /TM 0115 /FL050 /TP C180 /SK OVC050-TOPUNKN/WX FV20SM -RA /TB OCNL SEV /RM THROUGH RAINY PASS (AKFSS),OCNL SEV,202408070100-KMSC-UBUS01-PIREP,5000.0,62.66236553117385,-152.62438573160932,2024-08-07 01:15:00,5.0,1,L,0.6
T,C180,MCG UUA /OV MCG102083 /TM 0115 /FL050 /TP C180 /SK OVC050-TOPUNKN /WX FV20SM -RA /TB OCNL SEV /RM THROUGH RAINY PASS (AKFSS,OCNL SEV,202408070130-KWBC-UBAK91-PIREP,5000.0,62.66236553117385,-152.62438573160932,2024-08-07 01:15:00,5.0,1,L,0.6
F,B789,BOS UA /OV 4008N06520W/TM 0357/FL390/TP B789/TB SEV,SEV,202408070400-KMSC-UBUS01-PIREP,39000.0,40.1333,-65.3333,2024-08-07 03:57:00,5.0,1,U,0.6
T,B789,BOS UUA /OV 4008N06520W/TM 0357/FL390/TP B789/TB SEV/RM CORRECTION,SEV,202408070400-KMSC-UBUS01-PIREP,39000.0,40.1333,-65.3333,2024-08-07 03:57:00,5.0,1,U,0.6
T,PC12,ABR UUA /OV ABR070045/TM 1347/FL160/TP PC12/TB SEV,SEV,202408071400-KMSC-UBUS01-PIREP,16000.0,45.706535885238736,-97.41530295282388,2024-08-07 13:47:00,5.0,1,L,0.6
T,E55P,PTW UUA /OV PTW170020/TM 1614/FL190/TP E55P/TB SEV 190/RM FL 190,SEV 190,202408071600-KMSC-UBUS01-PIREP,19000.0,39.910034159160006,-75.4813880114401,2024-08-07 16:14:00,5.0,1,U,0.6
F,E55P,PTW UA /OV MXE065015/TM 1619/FL190/TP E55P/TB SEV 190/RM PILOT REPORTED NO DAMAGE NO INJURIES ASSOCIATED WITH REPORTED SEVERE TURBULENCE,SEV 190,202408071600-KMSC-UBUS01-PIREP,19000.0,40.02566312346354,-75.37454671046477,2024-08-07 16:19:00,5.0,1,U,0.6
T,P46T,APA UUA /OV APA180010/TM 1913/FL110/TP P46T/TB SEV,SEV,202408071900-KMSC-UBUS01-PIREP,11000.0,39.40331983331984,-104.85,2024-08-07 19:13:00,5.0,1,L,0.6
T,B748,ANC UUA /OV SILTY/TM 2006/FL063/TP B748/TB SEV 063/RM DURD WITTI4 ONE SEVERE BUMP AT 063,SEV 063,202408072000-KMSC-UBUS01-PIREP,6300.0,30.35,-89.83,2024-08-07 20:06:00,5.0,1,U,0.6
T,PA31,ILI UUA /OV ILI024043/TM 2135/FL090/TP PA31/TB SEV/RM 090-094 SMOOTH ABOVE ZAN,SEV,202408072100-KMSC-UBUS01-PIREP,9000.0,60.404760609344045,-154.33133135379535,2024-08-07 21:35:00,5.0,1,L,0.6
T,C68A,MGM UUA /OV MGM/TM 0303/FL400/TP C68A/TB SEV 400/RM LOSS OF 2000FT NO DAMAGE OR INJURIESZTLFD-13,SEV 400,202408080300-KMSC-UBUS01-PIREP,40000.0,32.30064,-86.39397,2024-08-08 03:03:00,5.0,1,U,0.6
T,BE20,ANC UUA /OV TED190004/TM 0545/FL020/TP BE20/TB SEV BLO 040/RM DURD RY7L ANC,SEV BLO 040,202408080500-KMSC-UBUS01-PIREP,2000.0,61.104340831832005,-150.01400909203284,2024-08-08 05:45:00,5.0,1,M,0.8
T,C56X,DOV UUA /OV ENO360010/TM 1838/FL150/TP C56X/TB SEV,SEV,202408081800-KMSC-UBUS01-PIREP,15000.0,39.39668016668016,-75.52,2024-08-08 18:38:00,5.0,1,M,0.8
T,C172,UOX UUA /OV UOX /TM 1731 /FL025 /TP C172 /TB SEV /RM RPTD SEV CROSSWINDS DURD RY9,SEV,202408091700-KMSC-UBUS01-PIREP,2500.0,34.3843333,-89.5368056,2024-08-09 17:31:00,5.0,1,L,0.6
T,EA50,ALB UUA /OV ALB/TM 2038/FL140/TP EA50/TB SEV/RM SEVERE TURBULENCE,SEV,202408092000-KMSC-UBUS01-PIREP,14000.0,42.75757,-73.80361,2024-08-09 20:38:00,5.0,1,U,0.6
T,C172,SLC UUA /OV FFU170012/TM 2155/FL065/TP C172/TB SEV,SEV,202408092100-KMSC-UBUS01-PIREP,6500.0,40.07302249549601,-111.8944795081289,2024-08-09 21:55:00,5.0,1,L,0.6
T,BE36,RNO UUA /OV RNO175011/TM 0108/FL082/TP BE36/TB SEV/RM DURD,SEV,202408100100-KMSC-UBUS01-PIREP,8200.0,39.30123951184379,-119.75040544351783,2024-08-10 01:08:00,5.0,1,L,0.6
T,B77W,PASY UUA /OV SYA262446/TM 1832/FL320/TP B77W/TB SEV/RM /ZAN,SEV,202408101800-KMSC-UBUS01-PIREP,32000.0,51.675396153322296,161.95914699049882,2024-08-10 18:32:00,5.0,1,U,0.6
T,C182,DAB UUA /OV DAB210018/TM 1949/FL070/TP C182/WX MDT/TB SEV,SEV,202408101900-KMSC-UBUS01-PIREP,7000.0,28.92009133442631,-81.22987691986371,2024-08-10 19:49:00,5.0,1,L,0.6
T,B747,PASY UUA /OV SYA258270/TM 2156/FL320/TP B747/TB SEV/RM ZAN,SEV,202408102200-KMSC-UBUS01-PIREP,32000.0,51.774321607433,166.84413555536793,2024-08-10 21:56:00,5.0,1,H,1.0
F,C17,IAD UA /OV IAD/TM 2235/FL080/TP C17/TB SEV/RM ON ARRIVAL,SEV,202408102200-KMSC-UBUS01-PIREP,8000.0,38.93484,-77.44728,2024-08-10 22:35:00,5.0,1,L,0.6
T,B748,PANC UUA /OV ANC/TM 1310/FL010/TP B748/TB SEV BLO 010 FINAL RY 7R,SEV BLO 010 FINAL RY 7R,202408111300-KMSC-UBUS01-PIREP,1000.0,61.17,-149.99,2024-08-11 13:10:00,5.0,1,U,0.6
T,C56X,DEN UUA /OV DEN320065/TM 1839/FL150/TP C56X/TB SEV TURB,SEV TURB,202408121800-KMSC-UBUS01-PIREP,15000.0,40.662748700512665,-105.56438145846109,2024-08-12 18:39:00,5.0,1,M,0.8
T,CRJ7,SLC UUA /OV TCH340012/TM 2043/FL090/TP CRJ7/TB SEV 080,SEV 080,202408122000-KMSC-UBUS01-PIREP,9000.0,41.03795374719287,-112.07043806068651,2024-08-12 20:43:00,5.0,1,M,0.8
T,S22T,TCC UUA /OV TCC/TM 0026/FL060/TP S22T/TB SEV CAT TURB /RM ZAB FDCS,SEV CAT TURB,202408130000-KMSC-UBUS01-PIREP,6000.0,35.18278,-103.60319,2024-08-13 00:26:00,5.0,1,U,0.6
F,GLEX,UUA /OV 4745N05550W /TM 1157 /FL410 /TP GLEX /TB SEV,SEV,202408131201-CYQX-UACN01-PIREP,41000.0,47.75,-55.8333,2024-08-13 11:57:00,5.0,1,M,0.8
T,C212,ANI UUA /OV ANI /TM 1847 /FL002 /TP C212 /TB SEV /RM 002-015COMING IN FROM SW (AKFSS),SEV,202408151800-KMSC-UBUS01-PIREP,200.0,61.58,-159.54,2024-08-15 18:47:00,5.0,1,M,0.8
T,C212,ANI UUA /OV ANI /TM 1847 /FL002 /TP C212 /TB SEV /RM 002-015 COMING IN FROM SW (AKFSS,SEV,202408151855-KWBC-UBAK91-PIREP,200.0,61.58,-159.54,2024-08-15 18:47:00,5.0,1,M,0.8
T,TF19,MRI UUA /OV MRI040010/TM 2016/FL020/TP TF19/TB SEV,SEV,202408152000-KMSC-UBUS01-PIREP,2000.0,61.337684415463485,-149.61753366857653,2024-08-15 20:16:00,5.0,1,L,0.6
T,GLF5,TAD UUA /OV TBE200020/TM 2203/FL410/TP GLF5/TB SEV/RM MTN WAVE +/-400FT ZAB/FDCS,SEV,202408152200-KMSC-UBUS01-PIREP,41000.0,36.95674375467857,-103.74327379521118,2024-08-15 22:03:00,5.0,1,M,0.8
T,C172,GSO UUA /OV GSO020015/TM 2325/FL035/TP C172/TB SEV/RM MOMENTARY LOSE OF CONTROL. NO DAMAGE,SEV,202408152300-KMSC-UBUS01-PIREP,3500.0,36.33244218399108,-79.83778040632902,2024-08-15 23:25:00,5.0,1,L,0.6
F,S22T,ATL UA /OV VXV276038/TM 2050/FL120/TP S22T/TB SEV/RM ZTLFD-41,SEV,202408162000-KMSC-UBUS01-PIREP,12000.0,35.96620672238504,-84.6676327223674,2024-08-16 20:50:00,5.0,1,U,0.6
F,M2OP,NEW UA /OV NEW 03005/TM 2335/FL020/TP M2OP/TB TB SEV,TB SEV,202408172300-KMSC-UBUS01-PIREP,2000.0,30.04239,-90.02825,2024-08-17 23:35:00,5.0,1,U,0.6
T,C180,6K8 UUA /OV CZN-6K8 /TM 0041 /FL065 /TP C180 /TB OCNL SEV /RMFOLLOWING GLENN HWY CZN TO TOK (AKFSS),OCNL SEV,202408180000-KMSC-UBUS01-PIREP,6500.0,62.695,-142.495,2024-08-18 00:41:00,5.0,1,L,0.6
