URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,C25A,IPT UUA /OV FQM/TM 1446/FL055/TP C25A/TB SEV OCNL,SEV OCNL,202411011500-KMSC-UBUS01-PIREP,5500.0,41.34,-76.77,2024-11-01 14:46:00,5.0,1,L,0.6
T,A321,DEN UUA /OV DVV248010/TM 1600/FL320/TP A321/TB SEV/RM ZDVWC-61 MOD TO SEV TB,SEV,202411021600-KMSC-UBUS01-PIREP,32000.0,39.827560510569946,-104.82141766330368,2024-11-02 16:00:00,5.0,1,M,0.8
T,P28A,RIC UUA /OV 20 N RIC/TM 1822/FL030/TP P28A/TB SEV/RM NO INJURIES  NO DAMAGE,SEV,202411021800-KMSC-UBUS01-PIREP,3000.0,37.84486033336033,-77.32336,2024-11-02 18:22:00,5.0,1,L,0.6
F,P28A,SNA UA /OV ELB090015/TM 2030/FL060/TP P28A/TB SEV 050-060,SEV 050-060,202411032000-KMSC-UBUS01-PIREP,6000.0,33.68,-117.42954824679155,2024-11-03 20:30:00,5.0,1,L,0.6
T,P28A,F70 UUA /OV ELB090015/TM 2030/FL060/TP P28A/TB SEV 050-060/RM COR SA-ID AND MSG TYPE. ZLA CWSU,SEV 050-060,202411032000-KMSC-UBUS01-PIREP,6000.0,33.68,-117.42954824679155,2024-11-03 20:30:00,5.0,1,L,0.6
T,C650,EMP UUA /OV EMP190038/TM 2057/FL420/TP C650/TB SEV/RM ZKC FDC,SEV,202411032100-KMSC-UBUS01-PIREP,42000.0,37.70679790240402,-96.32992867135466,2024-11-03 20:57:00,5.0,1,M,0.8
T,CL60,HOT UUA /OV HOT225015/TM 2135/FL040/TP CL60/TB OCNL SEV TURB ON FINAL RWY 5 KHOT/RM ZME,OCNL SEV TURB ON FINAL RWY 5 KHOT,202411032100-KMSC-UBUS01-PIREP,4000.0,34.30123898577672,-93.31068284676016,2024-11-03 21:35:00,5.0,1,M,0.8
T,BE36,TSP UUA /OV TSP/TM 2150/FL135/TP BE36/TB SEV 135-155/RM COR SA-ID AND MSG TYPE. ZLA CWSU,SEV 135-155,202411032200-KMSC-UBUS01-PIREP,13500.0,35.135,-118.43922,2024-11-03 21:50:00,5.0,1,L,0.6
T,P28A,BVY UUA /OV BVY/TM 2202/FL015/TP P28A/TB SEV TURB FL015/RM 3 NM SOUTH OF BVY,SEV TURB FL015,202411032200-KMSC-UBUS01-PIREP,1500.0,42.58414,-70.91614,2024-11-03 22:02:00,5.0,1,L,0.6
T,A346,DEN UUA /OV DEN045010/TM 2329/FL160/TP A346/TB SEV,SEV,202411032300-KMSC-UBUS01-PIREP,16000.0,39.95066067614885,-104.50401898187816,2024-11-03 23:29:00,5.0,1,H,1.0
F,A346,DEN UA /OV DEN045010/TM 2330/FL130/TP A346/TA M06/TB SEV RIME,SEV RIME,202411032300-KMSC-UBUS01-PIREP,13000.0,39.95066067614885,-104.50401898187816,2024-11-03 23:30:00,5.0,1,H,1.0
T,PAY1,SUA UUA /OV SUA350012/TM 2354/FL015/TP PAY1/TB SEV/RM WAS IN LEVEL FLIGHT AT 015,SEV,202411040000-KMSC-UBUS01-PIREP,1500.0,27.376977504503994,-80.25904382926623,2024-11-03 23:54:00,5.0,1,L,0.6
T,E55P,MBPV UUA /OV PVN100010/TM 0010/FL410/TP E55P/TB SEV/RM NO DAMAGE OR INJURIES,SEV,202411040000-KMSC-UBUS01-PIREP,41000.0,21.741056292802767,-72.08324601113748,2024-11-04 00:10:00,5.0,1,U,0.6
F,C25B,TUS UA /OV TUS175024/TM 0158/FL165/TP C25B/TA M09/TB SEV/IC MOD RIME 150-140,SEV,202411040200-KMSC-UBUS01-PIREP,16500.0,31.72175984402281,-110.89681371519684,2024-11-04 01:58:00,5.0,1,U,0.6
T,C525,TUS UUA /OV OLS/TM 0158/FL170/TP C525/TB SEV CAT/RM ZAB/FDCS,SEV CAT,202411040200-KMSC-UBUS01-PIREP,17000.0,31.42083,-110.84583,2024-11-04 01:58:00,5.0,1,L,0.6
T,B737,BPG UUA /OV BGS360025/TM 0504/FL370/TP B737/TB SEV/RM ZFW,SEV,202411040500-KMSC-UBUS01-PIREP,37000.0,32.806700416700416,-101.48,2024-11-04 05:04:00,5.0,1,M,0.8
