label,issue,expire,fl_low,fl_high,polygon
1E,2022-11-01 00:55:00+00:00,2022-11-01 02:55:00+00:00,,,"POLYGON ((-78.80166872808348 36.03988176469549, -79.00036218172642 35.81825522950798, -79.01381559101794 35.79916305937626, -79.74791138841421 34.44511800793873, -78.85144622348105 35.684748535369195, -78.65275276983812 35.9063750705567, -79.57208861158578 34.349795654063385, -78.83799281418952 35.703840705500916, -78.80166872808348 36.03988176469549))"
1C,2022-11-01 00:55:00+00:00,2022-11-01 02:55:00+00:00,0.0,32000.0,"POLYGON ((-103.51659516035193 30.75789165190176, -102.98 30.450893132790817, -103.95 29.301786265581644, -104.6272204200906 29.7100533582447, -103.51659516035193 30.75789165190176))"
4C,2022-11-01 00:55:00+00:00,2022-11-01 02:55:00+00:00,0.0,38000.0,"POLYGON ((-96.85470138219479 26.389614256059392, -96.8250734143528 25.918943496784934, -97.38 25.92, -98.40870393866415 26.29836449827671, -96.85470138219479 26.389614256059392))"
2E,2022-11-01 00:55:00+00:00,2022-11-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-81.20614069567004 27.0399853224657, -80.7357600598367 26.208197054565407, -81.43813576473457 26.222911517540677, -81.78 26.819141878841787, -81.20614069567004 27.0399853224657))"
2C,2022-11-01 00:55:00+00:00,2022-11-01 02:55:00+00:00,0.0,38000.0,"POLYGON ((-101.04541459660122 30.85748875672594, -99.77476348862295 29.356306330062054, -100.30270032451307 28.95027751999734, -102.38716587833457 30.437511336465015, -101.04541459660122 30.85748875672594))"
3C,2022-11-01 00:55:00+00:00,2022-11-01 02:55:00+00:00,0.0,34000.0,"POLYGON ((-96.6916129298837 29.560860392128248, -96.31 29.338283757683588, -97.07382416902473 29.03447644696247, -97.69373793121541 29.3611732326868, -96.6916129298837 29.560860392128248))"
3E,2022-11-01 01:55:00+00:00,2022-11-01 03:55:00+00:00,,,"POLYGON ((-76.45347392665632 36.443650571619564, -78.69986020227131 36.04738000679066, -78.76907632794179 35.99892525009527, -79.64298941525404 34.48626111723464, -78.6651159362244 35.85042103650278, -76.4187296606094 36.24669160133168, -79.46981289786616 34.386211660337544, -78.59589981055392 35.89887579319817, -76.45347392665632 36.443650571619564))"
7C,2022-11-01 01:55:00+00:00,2022-11-01 03:55:00+00:00,0.0,32000.0,"POLYGON ((-96.31012243276145 29.956519387931614, -96.05782876873732 29.703441750288487, -96.84921685976629 29.229491785461253, -98.05536064479922 29.28646405932242, -96.31012243276145 29.956519387931614))"
6C,2022-11-01 01:55:00+00:00,2022-11-01 03:55:00+00:00,0.0,38000.0,"POLYGON ((-100.99838575502042 30.898270541117668, -99.4114643611765 30.246439889586863, -98.46 28.641786265581647, -99.8542527298541 28.40155436335463, -102.5699963197468 30.596430960522778, -100.99838575502042 30.898270541117668))"
4E,2022-11-01 01:55:00+00:00,2022-11-01 03:55:00+00:00,0.0,42000.0,"POLYGON ((-81.0645142873749 27.167680874440347, -80.737185858328 26.678533547964037, -81.33278978393312 26.36332815362072, -81.78 26.819141878841787, -81.0645142873749 27.167680874440347))"
5C,2022-11-01 01:55:00+00:00,2022-11-01 03:55:00+00:00,0.0,32000.0,"POLYGON ((-103.17272493331518 30.549158601798624, -102.72338761232632 30.415481926530124, -103.63176255662209 29.631784326409623, -104.30409836786232 29.99284205847543, -103.17272493331518 30.549158601798624))"
8C,2022-11-01 01:55:00+00:00,2022-11-01 03:55:00+00:00,0.0,38000.0,"POLYGON ((-96.80920992915023 26.430015754052395, -96.78486419536128 26.14008353136133, -96.89778037669431 25.91920220851464, -97.38 25.92, -97.67728878619825 26.030346471319337, -96.80920992915023 26.430015754052395))"
ECHO 5,2022-11-01 02:45:00+00:00,2022-11-01 06:45:00+00:00,,,"POLYGON ((178.3 45, -175 40.3, 172.45 30.15, 167.3 27.3, 165 30, 178.3 45))"
FOXTROT 5,2022-11-01 02:45:00+00:00,2022-11-01 06:45:00+00:00,0.0,40000.0,"POLYGON ((-56.45 40.15, -47.45 35, -54.45 31.3, -55.15 34, -60.15 36.15, -56.45 40.15))"
DELTA 5,2022-11-01 02:45:00+00:00,2022-11-01 06:45:00+00:00,0.0,52000.0,"POLYGON ((-137.15 11.15, -126.15 10.15, -126.45 8, -139.15 6.15, -137.15 11.15))"
5E,2022-11-01 02:55:00+00:00,2022-11-01 04:55:00+00:00,,,"POLYGON ((-76.36221337305143 36.94149167770838, -78.56918125272288 36.16138626564628, -78.6129815359513 36.13075387772892, -78.98850146720724 35.675729376201794, -78.50252792000394 35.9728197435978, -76.29556004033249 36.7529251556599, -78.83424756803146 35.54842762998803, -78.45872763677552 36.00345213151516, -76.36221337305143 36.94149167770838))"
12C,2022-11-01 02:55:00+00:00,2022-11-01 04:55:00+00:00,0.0,40000.0,"POLYGON ((-97.224792045639 27.43871838206908, -96.08520567672318 25.914248203128036, -97.38 25.92, -97.72654322250287 27.284884539101476, -97.224792045639 27.43871838206908))"
10C,2022-11-01 02:55:00+00:00,2022-11-01 04:55:00+00:00,0.0,38000.0,"POLYGON ((-101.34704831947458 31.048544528952668, -98.46 30.13910686720918, -98.46 29.64, -100.06280859581634 29.61280135552095, -102.75835499451983 30.488696234034407, -101.34704831947458 31.048544528952668))"
9C,2022-11-01 02:55:00+00:00,2022-11-01 04:55:00+00:00,0.0,32000.0,"POLYGON ((-103.20164500548017 30.488696234034407, -102.16297931382807 30.241585849351253, -103.29545604096907 28.915027596438687, -103.95 29.80089313279083, -103.20164500548017 30.488696234034407))"
11C,2022-11-01 02:55:00+00:00,2022-11-01 04:55:00+00:00,0.0,36000.0,"POLYGON ((-98.46 29.64, -98.46 28.97452417705443, -99.42 28.478213734418357, -100.19734294507327 29.35877709847978, -98.46 29.64))"
PAPA 1,2022-11-01 03:26:00+00:00,2022-11-01 07:20:00+00:00,0.0,41000.0,"POLYGON ((-177.45 29, 179.45 18, -175 17, -172.15 27.15, -177.45 29))"
16C,2022-11-01 03:55:00+00:00,2022-11-01 05:55:00+00:00,0.0,38000.0,"POLYGON ((-97.30674208562928 28.017576519544736, -95.8780275270073 27.837084685876338, -96.27016671874976 25.91577412410946, -97.56497651087251 25.919882609626494, -97.30674208562928 28.017576519544736))"
15C,2022-11-01 03:55:00+00:00,2022-11-01 05:55:00+00:00,0.0,36000.0,"POLYGON ((-97.17412572936232 30.252184507793576, -96.50213508679136 29.95498799596341, -98.9857472701459 28.40155436335463, -99.14074085471864 30.010032339611183, -97.17412572936232 30.252184507793576))"
13C,2022-11-01 03:55:00+00:00,2022-11-01 05:55:00+00:00,0.0,34000.0,"POLYGON ((-103.37193059006843 30.298729706585682, -102.46607336090584 29.873048685196448, -103.29545604096907 28.915027596438687, -103.95 29.80089313279083, -103.37193059006843 30.298729706585682))"
14C,2022-11-01 03:55:00+00:00,2022-11-01 05:55:00+00:00,0.0,37000.0,"POLYGON ((-102.13715128433186 30.9472656614796, -99.94890796381131 30.86706873506423, -100.8972913094099 29.62707183384493, -102.65967494833606 30.28177423458166, -102.13715128433186 30.9472656614796))"
DELTA 6,2022-11-01 04:50:00+00:00,2022-11-01 08:50:00+00:00,0.0,50000.0,"POLYGON ((-132.3 10.15, -124.15 9.45, -123.45 8, -132.15 6.45, -132.3 10.15))"
6E,2022-11-01 04:55:00+00:00,2022-11-01 06:55:00+00:00,0.0,41000.0,"POLYGON ((-76.25400119195191 37.759437629843156, -76.79896869249265 36.258405492177125, -78.21234012941083 35.677663676693896, -77.02249638951126 37.734908715085794, -76.25400119195191 37.759437629843156))"
18C,2022-11-01 04:55:00+00:00,2022-11-01 06:55:00+00:00,0.0,37000.0,"POLYGON ((-97.94058048361798 30.73228010495411, -96.81917975859425 30.12340956535689, -97.92110463500133 29.16834839713986, -99.5170469493898 29.25380946951011, -97.94058048361798 30.73228010495411))"
19C,2022-11-01 04:55:00+00:00,2022-11-01 06:55:00+00:00,0.0,41000.0,"POLYGON ((-95.35 29.12815522131804, -95.71529979292204 25.910492292818326, -97.01004771500816 25.919530440197065, -98.00474625301811 27.898849006115082, -95.35 29.12815522131804))"
17C,2022-11-01 04:55:00+00:00,2022-11-01 06:55:00+00:00,0.0,39000.0,"POLYGON ((-100.76249752271063 31.258971372398964, -99.82 30.16628718173732, -102.89423476650951 29.375718716725917, -102.65967494833606 30.28177423458166, -100.76249752271063 31.258971372398964))"
FOXTROT 6,2022-11-01 05:00:00+00:00,2022-11-01 09:00:00+00:00,0.0,40000.0,"POLYGON ((-56 39.15, -45.45 36.3, -54.15 27, -56.3 30.45, -55.3 34.15, -59 36.15, -56 39.15))"
GOLF 1,2022-11-01 05:15:00+00:00,2022-11-01 09:15:00+00:00,0.0,45000.0,"POLYGON ((-95.15 27.15, -93.3 26.45, -94.45 25.3, -96 26, -95.15 27.15))"
22C,2022-11-01 05:55:00+00:00,2022-11-01 07:55:00+00:00,0.0,41000.0,"POLYGON ((-96.16517410460933 28.45251307634666, -94.56734362335169 28.112163378606606, -95.90024978959222 25.91248758424627, -97.19502348912748 25.919882609626494, -99.5931525119043 27.4162262621541, -96.16517410460933 28.45251307634666))"
20C,2022-11-01 05:55:00+00:00,2022-11-01 07:55:00+00:00,0.0,34000.0,"POLYGON ((-100.86179968284802 31.016420160068012, -99.5991452039822 30.138698843516536, -101.30006271233552 29.549952084764303, -102.46607336090584 29.873048685196448, -100.86179968284802 31.016420160068012))"
7E,2022-11-01 05:55:00+00:00,2022-11-01 07:55:00+00:00,0.0,35000.0,"POLYGON ((-76.30121341652611 38.21267439955602, -75.75575887107158 38.21267439955602, -75.75575887107158 37.667219854101475, -76.30121341652611 37.667219854101475, -76.30121341652611 38.21267439955602))"
21C,2022-11-01 05:55:00+00:00,2022-11-01 07:55:00+00:00,0.0,35000.0,"POLYGON ((-97.41162570540979 30.27771955635063, -96.62759522498327 29.42745916883786, -97.13455836056464 28.75749741507897, -99.16144960585363 29.024792285273637, -97.41162570540979 30.27771955635063))"
