label,issue,expire,fl_low,fl_high,polygon
ROMEO 8,2023-02-01 00:39:00+00:00,2023-02-01 04:35:00+00:00,0.0,36000.0,"POLYGON ((-162.45 16.3, -161 16.45, -161.15 14.45, -163.15 14.45, -162.45 16.3))"
SIERRA 5,2023-02-01 00:46:00+00:00,2023-02-01 04:40:00+00:00,25000.0,38000.0,"POLYGON ((-162.15 21.3, -158.3 19, -161 16.45, -162.45 16.3, -163.3 14.15, -173.3 12, -175.15 13.45, -162.15 21.3))"
TANGO 4,2023-02-01 02:24:00+00:00,2023-02-01 06:20:00+00:00,0.0,45000.0,"POLYGON ((-153.15 18.15, -152.3 17.45, -155 14.3, -156 15.3, -153.15 18.15))"
SIERRA 6,2023-02-01 02:47:00+00:00,2023-02-01 06:45:00+00:00,25000.0,38000.0,"POLYGON ((-158.15 19.45, -157.3 17.15, -162.45 16.3, -163.15 14.45, -170.15 12.15, -175.3 12.45, -169 19, -158.15 19.45))"
ROMEO 9,2023-02-01 02:50:00+00:00,2023-02-01 06:50:00+00:00,0.0,40000.0,"POLYGON ((-162.45 16.3, -159.45 17, -160.45 15, -163.15 14.45, -162.45 16.3))"
CHARLIE 1,2023-02-01 04:10:00+00:00,2023-02-01 08:10:00+00:00,32000.0,40000.0,"POLYGON ((-153.15 33, -149 30, -154 27, -160 30, -153.15 33))"
OSCAR 1,2023-02-01 05:11:00+00:00,2023-02-01 09:05:00+00:00,0.0,55000.0,"POLYGON ((158.3 3.15, 153.15 3.15, 152.3 7, 159.45 6.3, 158.3 3.15))"
SIERRA 7,2023-02-01 06:34:00+00:00,2023-02-01 10:30:00+00:00,25000.0,38000.0,"POLYGON ((-175.15 13, -169 19, -158.15 19.45, -157.3 17.3, -169 12, -175.15 13))"
OSCAR 2,2023-02-01 08:49:00+00:00,2023-02-01 12:40:00+00:00,0.0,52000.0,"POLYGON ((158.3 3, 153.45 3.45, 154.3 7.3, 159.45 5.45, 158.3 3))"
SIERRA 8,2023-02-01 10:32:00+00:00,2023-02-01 14:30:00+00:00,25000.0,38000.0,"POLYGON ((-175.15 13, -168.15 19, -158 19.45, -157 17.3, -168.45 12.15, -175.15 13))"
PAPA 1,2023-02-01 10:43:00+00:00,2023-02-01 14:40:00+00:00,28000.0,38000.0,"POLYGON ((-155 23.45, -155 30, -147.45 30, -147.45 24.45, -155 23.45))"
SIERRA 9,2023-02-01 14:29:00+00:00,2023-02-01 18:25:00+00:00,25000.0,38000.0,"POLYGON ((-169.3 12, -175.15 13, -165.45 19.15, -158.15 19.45, -156.15 17.3, -169.3 12))"
PAPA 2,2023-02-01 14:35:00+00:00,2023-02-01 18:30:00+00:00,28000.0,38000.0,"POLYGON ((-152.3 25.15, -153.3 30, -143.45 30, -143.15 25.15, -152.3 25.15))"
