URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,C414,DEN UUA /OV DEN045025/TM 2100/FL120/TP C414/TB SEV,SEV,,12000.0,40.127451690372126,-104.2737974546954,2024-06-23 21:00:00+00:00,5.0,1,0,L,0.6
F,C310,PHX UA /OV FLG075012/TM 2200/FL125/TP C310/TB SEV TURB UP/DN DRAFTS,SEV TURB UP,,12500.0,35.19204800189323,-111.4359596155371,2024-06-23 22:00:00+00:00,5.0,1,1,L,0.6
F,A321,MBPV UA /OV PVN322109/TM 1502/FL370/TP A321/TB CONS LGT CHOP OCNL LGT,CONS LGT CHOP OCNL LGT,,37000.0,23.20166882495056,-73.46444297000859,2024-06-08 15:02:00+00:00,1.0,0,0,M,0.8
T,SR22,SYR UUA /OV SYR170020/TM 2100/FL061/TP SR22/TB SEV AT 061/RM DURD,SEV AT 061,,6100.0,42.78289415916001,-76.02701530232672,2024-06-27 21:00:00+00:00,5.0,1,0,L,0.6
F,B739,MIA UA /OV ZBV026030/TM 2007/FL310/TP B739/TB NEG,NEG,,31000.0,26.119433424344862,-79.05679311654008,2024-06-28 20:07:00+00:00,0.0,0,0,M,0.8
F,CRJ9,ITH UA /OV ITH/TM 1439/FL290/TP CRJ9/TB NEG,NEG,,29000.0,42.4910278,-76.4584444,2024-06-05 14:39:00+00:00,0.0,0,0,U,0.6
T,P28A,DEN UUA /OV DEN160015/TM 1923/FL075/TP P28A/TB SEV/RM NO INJURIES,SEV,,7500.0,39.597857816008926,-104.54614425880406,2024-06-17 19:23:00+00:00,5.0,1,0,L,0.6
T,CRJ7,CDS UUA /OV CDS110030/TM 1456/FL360/TP CRJ7/TB SEV/RM ZFW,SEV,,36000.0,34.26286607650751,-99.71835070189908,2024-06-03 14:56:00+00:00,5.0,1,0,M,0.8
F,B737,GSO UA /OV GSO/TM 1843/FL350/TP B737/TB OCNL LGT CHOP/RM ZTLFD-28,OCNL LGT CHOP,,35000.0,36.0975,-79.94361,2024-06-30 18:43:00+00:00,1.0,0,1,M,0.8
F,A321,SAF UA /OV SAF320020/TM 1337/FL340/TP A321/TB CONS LGT/RM ZAB/FDCS,CONS LGT,,34000.0,35.87247883092697,-106.35301060704128,2024-06-04 13:37:00+00:00,1.0,0,0,M,0.8
F,CL35,ORD UA /OV ENW/TM 1708/FL170/TP CL35/TA M07/TB NEG/IC LGT RIME/RM NEG ICE AT 150,NEG,,17000.0,42.595,-87.93806,2024-06-29 17:08:00+00:00,0.0,0,0,U,0.6
F,G4,VJI UA /OV GZG/TM 1235/FL195/TP G4/SK SKC/TB NEG/IC NEG/RM ZTLFD-46,NEG,,19500.0,36.83,-82.08,2024-06-05 12:35:00+00:00,0.0,0,0,L,0.6
F,B38M,LEX UA /OV FLM/TM 1622/FL390/TP B38M/TB NEG,NEG,,39000.0,38.65,-84.31,2024-06-14 16:22:00+00:00,0.0,0,0,U,0.6
F,E75S,DSM UA /OV DSM090040/TM 1922/FL280/TP E75S/TB CONS LGT CHOP,CONS LGT CHOP,,28000.0,41.53395,-92.7624465457928,2024-06-11 19:22:00+00:00,1.0,0,0,U,0.6
F,A320,CLT UA /OV CLT/TM 1404/FL360/TP A320/TB NEG/RM SMOOTH ZTLFD-28,NEG,,36000.0,35.22255,-80.95431,2024-06-18 14:04:00+00:00,0.0,0,0,M,0.8
T,C55B,VRB UUA /OV TRV245035/TM 1350/FL150/TP C55B/TB EXTRM,EXTRM,,15000.0,27.433452711918424,-81.08705141815199,2024-06-11 13:50:00+00:00,7.0,1,1,U,0.6
T,PA31,AMG UUA /OV AMG138041/TM 2147/FL090/TP PA31/TB EXTRM CAT/RM AIRCRAFT REPORTED TURBULENCE BUT NO DAMAGE TO AIRCRAFT OR INJURIES,EXTRM CAT,,9000.0,31.02820323614989,-81.97004668255533,2024-06-10 21:47:00+00:00,7.0,1,1,L,0.6
F,B738,MJX UA /OV CYN047012/TM 1129/FL210/TP B738/TB NEG,NEG,,21000.0,39.95641072039698,-74.23954276834938,2024-06-10 11:29:00+00:00,0.0,0,0,M,0.8
T,PC12,PSM UUA /OV PSM330015/TM 2129/FL080/TP PC12/TB SEV,SEV,,8000.0,43.29446388797807,-70.99442703672133,2024-06-07 21:29:00+00:00,5.0,1,0,L,0.6
F,B737,BAF UA /OV CMK/TM 1000/FL340/TP B737/TB OCNL LGT CHOP,OCNL LGT CHOP,,34000.0,41.28,-73.58,2024-06-09 10:00:00+00:00,1.0,0,0,M,0.8
T,C55B,RSW UUA /OV RSW045050/TM 1351/FL140/TP C55B/TB EXTRM,EXTRM,,14000.0,27.12736338074425,-81.09802387080508,2024-06-11 13:51:00+00:00,7.0,1,1,U,0.6
F,B737,SRQ UA /OV SRQ290140/TM 1201/FL380/TP B737/TB NEG/IC NEG,NEG,,38000.0,28.19950164296496,-85.02851684081126,2024-06-30 12:01:00+00:00,0.0,0,0,M,0.8
T,B737,GSH UUA /OV GSH/TM 1243/FL160/TP B737/TB SEV,SEV,,16000.0,41.52722,-85.79222,2024-06-25 12:43:00+00:00,5.0,1,1,M,0.8
F,CRJ2,DBQ UA /OV DBQ/TM 1433/FL280/TP CRJ2/TB NEG,NEG,,28000.0,42.39835,-90.709143,2024-06-09 14:33:00+00:00,0.0,0,0,M,0.8
F,A320,HTS UA /OV HTS/TM 2150/FL030/TP A320/SK SKC/WX FV30SM/TB LGT 030,LGT 030,,3000.0,38.365,-82.555,2024-06-29 21:50:00+00:00,1.0,0,0,M,0.8
F,C750,LOZ UA /OV LOZ/TM 0507/FL350/TP C750/TB LGT CHOP,LGT CHOP,,35000.0,37.087,-84.077,2024-06-28 05:07:00+00:00,1.0,0,0,M,0.8
