URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,in_sigmet,Plane Weight,sample_weight
T,H,CHA UUA /OV GQO115025/TM 0443/FL320/TP H/B767/TB SEV 320/RM LOSS 500-1000FT LOSS OF 30-40 KTS NO DAMAGE NO INJURIES ZTLFD-37,SEV 320,,32000.0,34.78389479422744,-84.68918884330682,2024-04-03 04:43:00+00:00,5.0,1,1,L,0.6
T,CRJ7,PKB UUA /OV JPU140030/TM 2257/FL300/TP CRJ7/TB SEV/RM NO INJURIES,SEV,,30000.0,39.05694675360954,-80.95380954088454,2024-04-25 22:57:00+00:00,5.0,1,0,M,0.8
T,E55P,DFW UUA /OV 20 NE TKI/TM 2005/FL080/TP E55P/TB SEV,SEV,,8000.0,33.4157213522977,-96.3083585256357,2024-04-24 20:05:00+00:00,5.0,1,0,U,0.6
F,B737,ORD UA /OV ORD222016/TM 1711/FL080/TP B737/TB LGT TURB,LGT TURB,,8000.0,41.78935199459508,-88.172010189687,2024-04-19 17:11:00+00:00,1.0,0,0,M,0.8
F,PC12,CPR UA /OV CPR010010/TM 1433/FL110/TP PC12/SK OVC081/TB NEG/IC NEG/RM DURC,NEG,,11000.0,43.07214792042,-106.42490359293906,2024-04-26 14:33:00+00:00,0.0,0,0,L,0.6
T,C172,PKB UUA /OV KPKB/TM 1534/FL020/TP C172/TB SEV/RM DURD,SEV,,2000.0,39.33948267,-81.44378792,2024-04-15 15:34:00+00:00,5.0,1,0,L,0.6
F,B738,MGM UA /OV MGM/TM 2039/FL370/TP B738/TB LGT CONS CHOP/RM ZTLFD-14,LGT CONS CHOP,,37000.0,32.30064,-86.39397,2024-04-08 20:39:00+00:00,1.0,0,0,M,0.8
F,B738,DBQ UA /OV DBQ/TM 0329/FL340/TP B738/TB CONS LGT CHOP/RM FROM ALO TO JVL,CONS LGT CHOP,,34000.0,42.39835,-90.709143,2024-04-10 03:29:00+00:00,1.0,0,0,M,0.8
T,E75,BWI UUA /OV BAL045015/TM 2052/FL240/TP E75/TB SEV,SEV,,24000.0,39.34679101422328,-76.43196357031584,2024-04-03 20:52:00+00:00,5.0,1,1,U,0.6
T,B737,LNK UUA /OV LNK200045/TM 0539/FL330/TP B737/TB SEV,SEV,,33000.0,40.12635144802677,-97.10232143657387,2024-04-28 05:39:00+00:00,5.0,1,0,M,0.8
