URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,C750,PTW UUA /OV MXE220015/TM 0047/FL130/TP C750/TB SEV/RM 090-130,SEV,202504010000-KMSC-UBUS01-PIREP,13000.0,39.72847337680477,-75.87954659826474,2025-04-01 00:47:00,5.0,1,M,0.8
T,B739,DEN UUA /OV 220040/TM 1410/FL190/TP B739/TB SEV,SEV,202504011400-KMSC-UBUS01-PIREP,19000.0,39.8328,-104.6575,2025-04-01 14:10:00,5.0,1,M,0.8
T,A319,LIC UUA /OV HGO007041/TM 1613/FL240/TP A319/TB SEV/RM FL240-250.....ZDVWC-07,SEV,202504011600-KMSC-UBUS01-PIREP,24000.0,39.48829480777267,-103.5231197710186,2025-04-01 16:13:00,5.0,1,M,0.8
T,A320,COS UUA /OV BRK040020/TM 1620/FL240/TP A320/TB SEV/RM FL240-FL265 ZDVWC-41,SEV,202504011600-KMSC-UBUS01-PIREP,24000.0,39.195368830926974,-104.35450676761468,2025-04-01 16:20:00,5.0,1,M,0.8
T,A320,COS UUA /OV BRK320020/TM 1633/FL240/TP A320/TB SEV/RM FL240-280 DURC ZDVWC-41,SEV,202504011600-KMSC-UBUS01-PIREP,24000.0,39.195368830926974,-104.90549323238533,2025-04-01 16:33:00,5.0,1,M,0.8
T,PC12,SLC UUA /OV TCH295019/TM 1715/FL090/TP PC12/TB SEV 090-080,SEV 090-080,202504011700-KMSC-UBUS01-PIREP,9000.0,40.98383995638714,-112.35944394129984,2025-04-01 17:15:00,5.0,1,L,0.6
T,C25M,DEN UUA /OV CFO /TM 1811 /FL130 /TP C25M /WV 00000KT /TB SEV 080,SEV 080,202504011800-KMSC-UBUS01-PIREP,13000.0,39.7841,-104.5376,2025-04-01 18:11:00,5.0,1,U,0.6
T,A321,GUC UUA /OV HBU094034/TM 2036/FL270/TP A321/TB SEV/RM ZDVWC-25,SEV,202504012000-KMSC-UBUS01-PIREP,27000.0,38.41046812971965,-106.31813153864744,2025-04-01 20:36:00,5.0,1,M,0.8
F,B737,4CR UA /OV CNX090020/TM 2252/FL400/TP B737/TB SEV/RM SEV MTN WAVE +40KTS - ZAB/FDCS,SEV,202504012200-KMSC-UBUS01-PIREP,40000.0,34.37,-105.276127190151,2025-04-01 22:52:00,5.0,1,M,0.8
T,B737,4CR UUA /OV CNX090020/TM 2252/FL400/TP B737/TB SEV/RM COR - SEV MTN WAVE +40KTS - ZAB/FDCS,SEV,202504012200-KMSC-UBUS01-PIREP,40000.0,34.37,-105.276127190151,2025-04-01 22:52:00,5.0,1,M,0.8
