label,issue,expire,fl_low,fl_high,polygon
1C,2017-01-01 00:55:00+00:00,2017-01-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-90.56368288589351 30.854196521300352, -90.47139863850819 30.676760285754945, -93.06385787630734 29.328427185122827, -93.15614212369266 29.505863420668234, -90.56368288589351 30.854196521300352))"
GOLF 1,2017-01-01 01:30:00+00:00,2017-01-01 05:30:00+00:00,29000.0,39000.0,"POLYGON ((-140.5 38.15, -128.4 35.35, -129.2 33.3, -142.4 33.4, -140.5 38.15))"
WHISKEY 5,2017-01-01 01:46:00+00:00,2017-01-01 05:50:00+00:00,,,"POLYGON ((133.2 6.4, 141.1 6.1, 141.1 1.5, 132.5 2.1, 133.2 6.4))"
2C,2017-01-01 01:55:00+00:00,2017-01-01 03:55:00+00:00,0.0,42000.0,"POLYGON ((-90.6683188321712 30.57022573508871, -90.58966968748203 30.386339052483184, -93.07067542765542 29.325201961592768, -93.14932457234458 29.509088644198293, -90.6683188321712 30.57022573508871))"
3C,2017-01-01 02:55:00+00:00,2017-01-01 04:55:00+00:00,0.0,42000.0,"POLYGON ((-90.02517922700936 30.38049094868072, -89.97482077299064 30.186934687844637, -92.4968120445971 29.530776210003626, -92.54717049861583 29.72433247083971, -90.02517922700936 30.38049094868072))"
4C,2017-01-01 03:55:00+00:00,2017-01-01 05:55:00+00:00,0.0,40000.0,"POLYGON ((-88.89750177967676 30.91989264077524, -89.52835033643807 29.178786073129128, -91.32697679203754 28.728742840558308, -92.53287004757625 30.138737836651895, -88.89750177967676 30.91989264077524))"
5C,2017-01-01 04:55:00+00:00,2017-01-01 06:55:00+00:00,0.0,37000.0,"POLYGON ((-88.42740576314375 31.09300975477584, -88.29259423685625 30.94527400290774, -90.49079361321674 28.939377601635954, -90.62560513950424 29.08711335350405, -88.42740576314375 31.09300975477584))"
GOLF 2,2017-01-01 05:15:00+00:00,2017-01-01 09:15:00+00:00,29000.0,39000.0,"POLYGON ((-141.15 38, -128.45 35, -128.3 32.15, -143 33.15, -141.15 38))"
7C,2017-01-01 05:55:00+00:00,2017-01-01 07:55:00+00:00,0.0,33000.0,"POLYGON ((-100.67992240650122 31.0623137501887, -100.6072127451101 30.875998680641473, -102.23299515891065 30.241535300463205, -102.30570482030177 30.427850370010432, -100.67992240650122 31.0623137501887))"
6C,2017-01-01 05:55:00+00:00,2017-01-01 07:55:00+00:00,0.0,37000.0,"POLYGON ((-88.05835717938554 31.118851938996766, -87.94580394168393 30.953528714122317, -91.41387205957878 28.592443055799485, -91.52642529728038 28.757766280673934, -88.05835717938554 31.118851938996766))"
1W,2017-01-01 05:55:00+00:00,2017-01-01 07:55:00+00:00,0.0,30000.0,"POLYGON ((-116.000882266407 34.54201818646123, -115.14994329189165 33.03895531667581, -115.32398728255905 32.940422635231684, -116.1749262570744 34.4434855050171, -116.000882266407 34.54201818646123))"
2W,2017-01-01 06:55:00+00:00,2017-01-01 08:55:00+00:00,,,"POLYGON ((-116.179610132629 34.77465792875503, -115.7578056366033 33.77530402449293, -115.7839839287427 33.81158734375855, -114.7796070667911 32.93037367749474, -115.9420651230715 33.69753229668338, -116.3638696190972 34.69688620094549, -114.9115099689805 32.78003531115395, -115.9158868309321 33.66124897741776, -116.179610132629 34.77465792875503))"
8C,2017-01-01 06:55:00+00:00,2017-01-01 08:55:00+00:00,0.0,40000.0,"POLYGON ((-87.77708945360035 31.04144001320314, -87.69698074579819 30.85818446776381, -91.8998946307672 29.02091400742655, -91.98000333856938 29.20416955286588, -87.77708945360035 31.04144001320314))"
9C,2017-01-01 06:55:00+00:00,2017-01-01 08:55:00+00:00,0.0,35000.0,"POLYGON ((-100.3835720393276 31.1806251767956, -100.25797426469644 31.02498071332934, -101.53408783029118 29.995216978430584, -101.65968560492234 30.150861441896843, -100.3835720393276 31.1806251767956))"
