label,issue,expire,fl_low,fl_high,polygon
1E,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,,,"POLYGON ((-69.23576037465011 44.82001296484651, -71.09574886892725 42.39464992295422, -73.60226640377724 40.75257693437421, -69.08520125557575 44.68836209449789, -71.07526894273819 42.41247256118815, -73.71186567047349 40.91987308119069, -71.2053481356235 42.5619460697707, -71.22582806181255 42.54412343153677, -69.23576037465011 44.82001296484651))"
5E,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,37000.0,"POLYGON ((-81.11 31.870858121158204, -80.3902964602713 31.5445985851847, -81.1535322962497 30.64619790517832, -81.51 31.06285469710448, -81.11 31.870858121158204))"
8E,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-81.00735835408872 27.352272975586786, -80.89271522731002 27.188392063085047, -81.8720362550089 26.503306637200936, -81.9866793817876 26.667187549702675, -81.00735835408872 27.352272975586786))"
3E,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,40000.0,"POLYGON ((-75.03154941792828 40.94182120889644, -74.48609487247374 40.94182120889644, -74.48609487247374 40.396366663441896, -75.03154941792828 40.396366663441896, -75.03154941792828 40.94182120889644))"
2E,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,42000.0,"POLYGON ((-74.99168310386783 42.41566442869528, -74.81816600273594 42.3162068215715, -75.59324144943406 40.96398401470079, -75.76675855056595 41.06344162182457, -74.99168310386783 42.41566442869528))"
4E,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,41000.0,"POLYGON ((-76.75798956316902 36.98752596777381, -75.71361837305291 37.15367745373798, -75.68219508221371 36.95616143719037, -76.72656627232982 36.7900099512262, -76.75798956316902 36.98752596777381))"
7E,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,37000.0,"POLYGON ((-80.44689032228487 29.29836235561977, -80.17569080132787 28.347475588065816, -81.5722851958344 28.33534824058018, -81.80728988864105 28.948108210164353, -80.44689032228487 29.29836235561977))"
6E,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-80.8399558014279 30.338291980661136, -79.10488902531782 30.004244923169015, -79.41519412349672 29.897873042671513, -81.11 29.444570939420892, -80.8399558014279 30.338291980661136))"
4C,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,44000.0,"POLYGON ((-95.8132726787441 30.125164361464417, -97.75496399006141 28.56747227092997, -99.16144960585363 29.024792285273637, -98.46 29.92914187884179, -95.8132726787441 30.125164361464417))"
7C,2017-06-01 00:55:00+00:00,2017-06-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-103.12743601415858 41.36703851025627, -100.49482916847553 39.46415472598209, -102.69 38.2, -104.41431254252778 41.320103132545746, -103.12743601415858 41.36703851025627))"
