label,issue,expire,fl_low,fl_high,polygon
JULIETT 1,2017-02-01 00:30:00+00:00,2017-02-01 04:30:00+00:00,0.0,30000.0,"POLYGON ((-65.15 39.45, -63.3 38.45, -69 36, -70.3 37, -65.15 39.45))"
OSCAR 5,2017-02-01 02:54:00+00:00,2017-02-01 06:55:00+00:00,0.0,58000.0,"POLYGON ((133 10.3, 143.4 10.3, 143.5 7, 139.2 6.4, 136.2 4.5, 132.1 6.3, 133 10.3))"
JULIETT 2,2017-02-01 04:15:00+00:00,2017-02-01 08:15:00+00:00,0.0,30000.0,"POLYGON ((-62.3 39.45, -60.15 39, -68.15 34.45, -72 36.15, -62.3 39.45))"
OSCAR 6,2017-02-01 06:54:00+00:00,2017-02-01 10:55:00+00:00,0.0,57000.0,"POLYGON ((136.3 11, 143.3 11, 142.3 9, 136.2 7.2, 134.2 8.1, 136.3 11))"
PAPA 1,2017-02-01 12:35:00+00:00,2017-02-01 16:35:00+00:00,0.0,58000.0,"POLYGON ((144.2 10.4, 142.4 8.2, 144.2 3.5, 142 2.3, 139.5 7, 136.4 8.5, 144.2 10.4))"
ALFA 1,2017-02-01 13:30:00+00:00,2017-02-01 17:30:00+00:00,0.0,39000.0,"POLYGON ((-162.3 39, -167.15 31.15, -174 29.15, -168.3 37.45, -162.3 39))"
QUEBEC 1,2017-02-01 13:48:00+00:00,2017-02-01 17:48:00+00:00,0.0,58000.0,"POLYGON ((136.2 6.1, 138.4 5, 137.3 3.4, 135.5 4.4, 136.2 6.1))"
PAPA 2,2017-02-01 15:18:00+00:00,2017-02-01 19:18:00+00:00,0.0,58000.0,"POLYGON ((137.1 12.2, 144.1 10.4, 140.4 7.3, 135.1 10, 137.1 12.2))"
QUEBEC 2,2017-02-01 15:32:00+00:00,2017-02-01 19:32:00+00:00,0.0,58000.0,"POLYGON ((136.3 6.5, 138.3 5.1, 136.5 3.5, 135.1 5.2, 136.3 6.5))"
ALFA 2,2017-02-01 17:30:00+00:00,2017-02-01 21:30:00+00:00,0.0,38000.0,"POLYGON ((-159.45 41, -168 28, -174.15 27.45, -166.3 39.45, -159.45 41))"
PAPA 3,2017-02-01 19:00:00+00:00,2017-02-01 23:00:00+00:00,0.0,60000.0,"POLYGON ((136.4 13.2, 144.1 10.3, 141.1 7.1, 134.1 10.3, 136.4 13.2))"
ALFA 3,2017-02-01 21:15:00+00:00,2017-02-02 01:15:00+00:00,0.0,36000.0,"POLYGON ((-162.3 38.3, -167.3 30, -171.45 28.3, -166.3 37.45, -162.3 38.3))"
KILO 1,2017-02-01 22:15:00+00:00,2017-02-02 02:15:00+00:00,0.0,28000.0,"POLYGON ((-59 38.15, -58 37.15, -63.15 36.3, -64 37.15, -59 38.15))"
PAPA 4,2017-02-01 22:21:00+00:00,2017-02-02 02:20:00+00:00,0.0,60000.0,"POLYGON ((134.4 13.4, 141 11.5, 140 8.3, 133 11, 134.4 13.4))"
KILO 2,2017-02-01 23:50:00+00:00,2017-02-02 03:50:00+00:00,0.0,22000.0,"POLYGON ((-65 38.45, -59 38, -58.45 37, -62.45 36, -65.15 37.45, -65 38.45))"
LIMA 1,2017-02-01 23:50:00+00:00,2017-02-02 03:50:00+00:00,0.0,25000.0,"POLYGON ((-69 38, -68.15 37.15, -71 36, -71.15 37, -69 38))"
LIMA 2,2017-02-02 01:05:00+00:00,2017-02-02 05:05:00+00:00,0.0,25000.0,"POLYGON ((-65.45 38.15, -65.3 36.45, -70.45 35.45, -71.15 36.45, -65.45 38.15))"
KILO 3,2017-02-02 01:10:00+00:00,2017-02-02 05:10:00+00:00,0.0,22000.0,"POLYGON ((-64.45 38.3, -58.45 38.3, -58 37, -64.45 36.3, -64.45 38.3))"
PAPA 5,2017-02-02 02:01:00+00:00,2017-02-02 06:00:00+00:00,0.0,52000.0,"POLYGON ((135.5 15, 141.2 13, 140.1 10.2, 134.3 12.4, 135.5 15))"
LIMA 3,2017-02-02 03:35:00+00:00,2017-02-02 07:35:00+00:00,0.0,23000.0,"POLYGON ((-57.15 38.45, -57 37.15, -70 35.3, -71 36.15, -65.3 38, -57.15 38.45))"
ROMEO 1,2017-02-02 13:40:00+00:00,2017-02-02 17:40:00+00:00,0.0,60000.0,"POLYGON ((134.2 12.5, 138 11, 135.2 7.2, 132.1 11.4, 134.2 12.5))"
BRAVO 1,2017-02-02 16:00:00+00:00,2017-02-02 20:00:00+00:00,0.0,35000.0,"POLYGON ((-158.3 32, -164.15 28.45, -167.15 29.15, -165.15 31.15, -162 32, -158.3 32))"
ROMEO 2,2017-02-02 17:28:00+00:00,2017-02-02 21:30:00+00:00,0.0,58000.0,"POLYGON ((137.3 13.5, 137.1 8.5, 131.4 9.2, 131.2 13.1, 137.3 13.5))"
ROMEO 3,2017-02-02 21:22:00+00:00,2017-02-03 01:20:00+00:00,0.0,59000.0,"POLYGON ((137.2 14.1, 137.4 9, 132.2 9.3, 131.5 14, 137.2 14.1))"
ROMEO 4,2017-02-03 00:54:00+00:00,2017-02-03 04:55:00+00:00,0.0,59000.0,"POLYGON ((137.4 14.3, 139 8.4, 131.5 10.1, 131.5 14.3, 137.4 14.3))"
ROMEO 5,2017-02-03 04:05:00+00:00,2017-02-03 08:05:00+00:00,0.0,60000.0,"POLYGON ((137.1 15.1, 139.4 9.5, 137.1 7.3, 131 12, 137.1 15.1))"
ROMEO 6,2017-02-03 07:40:00+00:00,2017-02-03 11:40:00+00:00,0.0,60000.0,"POLYGON ((137.1 13.2, 139.3 10, 130.5 6, 129.2 9.4, 137.1 13.2))"
ROMEO 7,2017-02-03 11:10:00+00:00,2017-02-03 15:10:00+00:00,0.0,60000.0,"POLYGON ((129.4 11, 134.2 8.4, 130.2 5.1, 127.3 9.1, 129.4 11))"
CHARLIE 1,2017-02-03 12:55:00+00:00,2017-02-03 16:55:00+00:00,0.0,40000.0,"POLYGON ((-151.15 33.45, -152.15 27.15, -156.3 27.15, -153.45 33.45, -151.15 33.45))"
ROMEO 8,2017-02-03 14:35:00+00:00,2017-02-03 18:35:00+00:00,0.0,60000.0,"POLYGON ((128.4 11.3, 133 9.2, 130 5.1, 126.1 8.3, 128.4 11.3))"
DELTA 1,2017-02-03 17:45:00+00:00,2017-02-03 21:45:00+00:00,28000.0,36000.0,"POLYGON ((-171.44724292953674 39.33551397106759, -177.44724292953674 31.63551397106759, -179.15275707046328 32.964486028932406, -173.15275707046328 40.66448602893241, -171.44724292953674 39.33551397106759))"
1W,2017-02-03 17:55:00+00:00,2017-02-03 19:55:00+00:00,0.0,31000.0,"POLYGON ((-120.5659506940352 38.820622203482024, -119.45881649677231 37.987923906144964, -120.01231665834662 36.94351175441082, -120.6410665468577 37.01474975539493, -120.5659506940352 38.820622203482024))"
2W,2017-02-03 18:55:00+00:00,2017-02-03 20:55:00+00:00,0.0,31000.0,"POLYGON ((-120.35047741364627 39.30665460025506, -119.40058229159538 37.680663107086176, -120.2049498131128 37.18606151539586, -121.03724689833406 38.604858674891595, -120.35047741364627 39.30665460025506))"
