label,issue,expire,fl_low,fl_high,polygon
FOXTROT 6,2017-09-01 00:15:00+00:00,2017-09-01 04:15:00+00:00,0.0,40000.0,"POLYGON ((-88.31154640507887 26.76788662027927, -91.16154640507887 25.06788662027927, -91.43845359492113 25.53211337972073, -88.58845359492113 27.23211337972073, -88.31154640507887 26.76788662027927))"
3C,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,,,"POLYGON ((-104.5717667561852 38.44197387136972, -104.7179722719023 38.18079554581855, -104.730144368868 38.14260679952812, -104.8895616718163 36.65534111268915, -104.5434555899733 38.08310251777411, -104.3972500742562 38.34428084332527, -104.690700795956 36.63402557722556, -104.5312834930077 38.12129126406454, -104.5717667561852 38.44197387136972))"
2E,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-81.34 27.874524177054433, -80.64857631903219 26.678907617793083, -82.12397088460735 26.65692051132631, -82.30346621446442 27.909488227934716, -81.34 27.874524177054433))"
1E,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-83.3696978843305 32.92496973579902, -82.78536945555149 31.30442367277811, -83.45732168839922 29.952299972303155, -84.80660029301603 28.95177178152769, -84.84565865872744 32.12935950199946, -83.3696978843305 32.92496973579902))"
6C,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-104.65268540330287 48.8509037935655, -102.99692595659302 49.070774411352, -102.66307183228777 47.89167369750967, -105.02927850322428 47.76315164863681, -104.65268540330287 48.8509037935655))"
1C,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-85.99644410708854 37.28209881891041, -86.53117268288955 33.54211877226146, -87.71259602304839 31.993329976444404, -91.74899387195534 35.03216431650136, -89.32 36.851844778681965, -85.99644410708854 37.28209881891041))"
1W,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-117.44407990040968 38.614371514982395, -115.42688131858135 37.42193069666147, -116.591613124246 36.49248507881505, -118.74103122341234 37.67766690531182, -117.44407990040968 38.614371514982395))"
4E,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-81.47806761737856 30.101049596683787, -81.28621065926644 30.044561477366813, -81.73777485215481 28.51086317961023, -81.92963181026693 28.567351298927203, -81.47806761737856 30.101049596683787))"
3E,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,0.0,45000.0,"POLYGON ((-77.94159010621681 34.99810393164402, -77.7984098937832 34.85846358372313, -82.05885668455329 30.49001502535834, -82.2020368969869 30.629655373279228, -77.94159010621681 34.99810393164402))"
2C,2017-09-01 00:55:00+00:00,2017-09-01 02:55:00+00:00,0.0,44000.0,"POLYGON ((-90.6480978297583 30.57644070273565, -90.60989068989493 30.380124084836243, -93.09089643006831 29.897270751629403, -93.12910356993169 30.09358736952881, -90.6480978297583 30.57644070273565))"
