URGENT,AIRCRAFT,REPORT,TURBULENCE,PRODUCT_ID,FL,LAT,LON,datetime,turbulence_intensity,turb_label,Plane Weight,sample_weight
T,M20P,BNA UUA /OV BNA 135040/TM 2215/FL040/TP M20P/TB SEV/RM ZME,SEV,,4000.0,35.6474472954046,-86.10555365866522,2017-07-01 22:15:00,5.0,1,L,0.6
F,MD88,ATL UA /OV ATL040050/TM 2255/FL155/TP MD88/TB SEV 155/RM NO DAMAGES NO INJURIES/ ZTLFD,SEV 155,,15500.0,34.268522077317435,-83.79841762226603,2017-07-01 22:55:00,5.0,1,M,0.8
T,MD88,ATL UUA /OV ATL040050/TM 2255/FL155/TP MD88/TB SEV 155/RM NO DAMAGES NO INJURIES/ ZTLFD,SEV 155,,15500.0,34.268522077317435,-83.79841762226603,2017-07-01 22:55:00,5.0,1,M,0.8
F,B788,UUA /OV 4930N07445W /TM 2310 /FL400 /TP B788 /TB SEV CHOPS,SEV CHOPS,,40000.0,49.5,-74.75,2017-07-01 23:10:00,5.0,1,U,0.6
T,CLO4,DNS UUA /OV DNS/TM 1419/FL100/TP CLO4/TB SEV,SEV,,10000.0,41.9841944444,-95.3799888889,2017-07-02 14:19:00,5.0,1,U,0.6
T,COL4,SUX UUA /OV 50 SW SUX/TM 1425/FL100/TP COL4/TB SEV TURB,SEV TURB,,10000.0,41.80237461925575,-97.17739387482838,2017-07-02 14:25:00,5.0,1,U,0.6
T,COL4,SUX UUA /OV 50 SE SUX/TM 1425/FL100/TP COL4/TB SEV TURB AT 100/RM CORRECTION TO PREVIOUS PIREP OF 50 SW SUX,SEV TURB AT 100,,10000.0,41.80237461925575,-95.58156212517164,2017-07-02 14:25:00,5.0,1,U,0.6
T,BE36,KGSP UUA /OV GRD/TM 2035/FL080/TP BE36/TB MDT-SEV,MDT-SEV,,8000.0,34.25,-82.16,2017-07-03 20:35:00,5.0,1,L,0.6
F,A319,GCK UA /OV GCK350030/TM 0100/FL350/TP A319/TB SEV/RM DURD FL350-330 ZDV,SEV,,35000.0,38.41997376125998,-100.83450158024804,2017-07-04 01:00:00,5.0,1,M,0.8
T,PC12,IPT UUA /OV FQM090015/TM 0101/FL130/TP PC12/TB SEV,SEV,,13000.0,41.34,-76.4369962835943,2017-07-04 01:01:00,5.0,1,L,0.6
T,GLEX,PMDY UUA /OV 2000N 17000E/TM 1523/FL410/TP GLEX/TB SEV/RM -2000FT. ZOA CWSU,SEV,,41000.0,20.0,170.0,2017-07-04 15:23:00,5.0,1,M,0.8
T,BE36,PIA UUA /OV PIA/TM 2037/FL120/TP BE36/TB SEV,SEV,,12000.0,40.6675,-89.6839,2017-07-04 20:37:00,5.0,1,L,0.6
T,C560,ETC UUA /OV TYI070025/TM 2245/FL380/TP C560/TB SEV/RM FL380 THROUGH FL370,SEV,,38000.0,36.12251993624374,-77.21611517213029,2017-07-05 22:45:00,5.0,1,M,0.8
T,C172,IIY UUA /OV EBA /TM 2340 /FL040 /TP C172 /TB SEV,SEV,,4000.0,34.0954,-82.8175,2017-07-05 23:40:00,5.0,1,L,0.6
T,M20T,BIL UUA /OV BIL350030/TM 0055/FL100/TP M20T/TB SEV/RM ZLC,SEV,,10000.0,46.29934376125998,-108.66676429077854,2017-07-06 00:55:00,5.0,1,L,0.6
T,SW4,SLC UUA /OV TCH020008/TM 0129/FL070/TP SW4/TB SEV 070-060/RM DURD,SEV 070-060,,7000.0,40.97530249812858,-111.91970795954232,2017-07-06 01:29:00,5.0,1,M,0.8
F,BE36,VRB UA /OV TRV335012/TM 1514/FL090/TP BE36/TB SEV/RM NO INJURIES AND NO DAMAGE/CWSU ZMA,SEV,,9000.0,27.861276239608163,-80.58545473666167,2017-07-06 15:14:00,5.0,1,L,0.6
F,AS50,UA /OV CYYR 270004 /TM 1816 /FL010 /TP AS50 /TB MDT-SEV CHOP 010-SFC,MDT-SEV CHOP 010-SFC,,1000.0,53.31917,-60.53744178788055,2017-07-06 18:16:00,5.0,1,L,0.6
F,B767,UUA /OV 4805N06537W /TM 0410 /FL350 /TP B767 /TB SEV,SEV,,35000.0,48.833,-65.6166,2017-07-07 04:10:00,5.0,1,H,1.0
F,BE20,UUA /OV CYRI 237045 /TM 2140 /FL110 /TP BE20 /TB MDT-SEV /RM COR COPY,MDT-SEV,,11000.0,47.351487636884265,-70.51576121120456,2017-07-07 21:40:00,5.0,1,M,0.8
F,BE20,UUA /OV CYRJ 237045 /TM 2140 /FL110 /TP BE20 /TB MDT-SEV,MDT-SEV,,11000.0,48.11148763688427,-73.21527802419773,2017-07-07 21:40:00,5.0,1,M,0.8
T,C182,JLN UUA /OV KJLN/TM 2357/FL025/TP C182/TB SEV-025,SEV-025,,2500.0,37.1522,-94.4952,2017-07-07 23:57:00,5.0,1,L,0.6
T,EA50,LEX UUA /OV FLM120015/TM 0003/FL140/TP EA50/TB SEV,SEV,,14000.0,38.52498987498987,-84.03275209375911,2017-07-08 00:03:00,5.0,1,U,0.6
F,C525,BHM UA /OV TCL260020/TM 1735/FL035/TP C525/TB SEV/RM PILOT SAID HEAVIER THAN MOD WITH NO DAMAGE,SEV,,3500.0,33.154012585605535,-88.00849301653868,2017-07-08 17:35:00,5.0,1,L,0.6
F,B757,KCLT UA /OV 080007/TM 2228/FL060/TP B757/TB SEV TURB,SEV TURB,,6000.0,35.22255,-80.95431,2017-07-08 22:28:00,5.0,1,M,0.8
F,B77W,UUA /OV 8000N09100W /TM 1915 /FL320 /TP B77W /TB MDT-SEV CAT,MDT-SEV CAT,,32000.0,80.0,-91.0,2017-07-09 19:15:00,5.0,1,U,0.6
T,CRJ7,KORD UUA /OV KORD130010/TM 1258/FL050/TP CRJ7/TB SEV 050,SEV 050,,5000.0,41.88040005407751,-87.7601473040426,2017-07-10 12:58:00,5.0,1,M,0.8
T,EVOT,SDF UUA /OV MIE210020/TM 1423/FL120/TP EVOT/TB SEV,SEV,,12000.0,39.9537714826959,-85.61411286095492,2017-07-10 14:23:00,5.0,1,U,0.6
T,FA20,KIND UUA /OV VHP310025/TM 1450/FL100/TP FA20/TB SEV 130-120,SEV 130-120,,10000.0,40.07784986480625,-86.78554642088982,2017-07-10 14:50:00,5.0,1,M,0.8
T,FA20,IND UUA /OV VHP315030/TM 1453/FL130/TP FA20/TB SEV 120-130,SEV 120-130,,13000.0,40.16358202844656,-86.83029030521409,2017-07-10 14:53:00,5.0,1,M,0.8
T,FA20,BMI UUA /OV VHP315030/TM 1453/FL130/TP FA20/TB SEV FL120-130,SEV FL120-130,,13000.0,40.16358202844656,-86.83029030521409,2017-07-10 14:53:00,5.0,1,M,0.8
F,FA20,BMI UA /OV VHP315030/TM 1453/FL130/TP FA20/TB SEV FL120-130,SEV FL120-130,,13000.0,40.16358202844656,-86.83029030521409,2017-07-10 14:53:00,5.0,1,M,0.8
T,C750,EZF UUA /OV GVE090050/TM 1658/FL430/TP C750/TB SEV,SEV,,43000.0,38.156,-77.10594068550765,2017-07-10 16:58:00,5.0,1,M,0.8
T,C750,LKU UUA /OV GVE/TM 1659/FL430/TP C750/TB SEV,SEV,,43000.0,38.156,-78.1658,2017-07-10 16:59:00,5.0,1,M,0.8
T,PA46,SFM UUA /OV ENE /TM 1700 /FL100 /TP PA46 /TB SEV,SEV,,10000.0,43.43,-70.61,2017-07-10 17:00:00,5.0,1,L,0.6
T,PA46,KSFM UUA /OV ENE/TM 1700/FL100/TP PA46/WX IMC/TB SEV,SEV,,10000.0,43.43,-70.61,2017-07-10 17:00:00,5.0,1,L,0.6
T,B763,CXY UUA /OV HAR360005/TM 1702/FL380/TP B763/TB SEV,SEV,,38000.0,40.31334008334008,-77.02,2017-07-10 17:02:00,5.0,1,H,1.0
T,A320,ILM UUA /OV ILM290025/TM 1857/FL370/TP A320/TB SEV +/- 500FT,SEV +,,37000.0,34.41251993624375,-78.37383047969873,2017-07-10 18:57:00,5.0,1,M,0.8
T,EA50,ISM UUA /OV ISM/TM 2030/FL020/TP EA50/TB SEV/RM TS OVHD  HAIL ON THE WINDSCREEN  NO DAMAGE,SEV,,2000.0,28.29,-81.44,2017-07-10 20:30:00,5.0,1,U,0.6
T,B350,CTZ UUA /OV CTZ180003 /TM 2304 /FL100 /TP B350 /TB SEV CAT,SEV CAT,,10000.0,34.92555594999595,-78.36444,2017-07-10 23:04:00,5.0,1,M,0.8
F,B787,UUA /OV 4249N06514W /TM 0056 /FL360 /TP B787 /TB MDT-SEV CAT FL350-FL370 /RM SMOOTH BLO FL350 AND ABV FL370,MDT-SEV CAT FL350-FL370,,36000.0,42.8166,-65.2333,2017-07-11 00:56:00,5.0,1,U,0.6
F,B772,UUA /OV 4718N03723W /TM 0516 /FL390 /TP B772/TB MDT-SEV/RM MOD TO SEV TURB F390 AND F400 FROM 44N050W TO4718N03723W,MDT-SEV,,39000.0,47.3,-37.3833,2017-07-11 05:16:00,5.0,1,H,1.0
F,B772,UUA /OV 4930N08000W /TM 1605 /FL380 /TP B772 /TB MDT-SEV,MDT-SEV,,38000.0,49.5,-80.0,2017-07-11 16:05:00,5.0,1,H,1.0
T,GLF6,6B0 UUA /OV BTV180030 /TM 2321 /FL410 /TP GLF6 /TB SEV CAT,SEV CAT,,41000.0,43.9699594999595,-73.15,2017-07-11 23:21:00,5.0,1,U,0.6
T,GLF6,BTV UUA /OV BTV180030/TM 2321/FL410/TP GLF6/TB SEV CAT,SEV CAT,,41000.0,43.9699594999595,-73.15,2017-07-11 23:21:00,5.0,1,U,0.6
T,CRJ9,FEP UUA /OV DBQ090050 /TM 0217 /FL370 /TP CRJ9 /TB SEV,SEV,,37000.0,42.39835,-89.58059957528465,2017-07-12 02:17:00,5.0,1,U,0.6
T,B737,JOT UUA /OV EON340010/TM 1527/FL140/TP B737/TB SEV,SEV,,14000.0,41.42662812266072,-87.8658478523945,2017-07-12 15:27:00,5.0,1,M,0.8
T,B777,BRW UUA /OV BRW350678/TM 1727/FL330/TP B777/TB SEV/RM ZAN,SEV,,33000.0,82.40922900447568,-162.87441788528233,2017-07-12 17:27:00,5.0,1,H,1.0
T,BE40,MLB UUA /OV MLB055034/TM 2252/FL400/TP BE40/TB SEV/RM CWSU ZMA,SEV,,40000.0,28.427802974450348,-80.11899141745073,2017-07-12 22:52:00,5.0,1,M,0.8
F,PA31,BTT UA /OV CXF /TM 0400 /FL070 /TP PA31 /WX FV01SM +RA /TA 11 /TBSEV /RM STRONG DOWNDRAFT NEAR TS,SEV,,7000.0,67.25,-150.2,2017-07-13 04:00:00,5.0,1,L,0.6
F,PA31,BTT UA /OV CXF /TM 0400 /FL070 /TP PA31 /WX FV01SM +RA /TA 11 /TB SEV /RM STRONG DOWNDRAFT NEAR TS,SEV,,7000.0,67.25,-150.2,2017-07-13 04:00:00,5.0,1,L,0.6
T,B777,PASY UUA /OV SYA330062/TM 1400/FL320/TP B777/TB SEV @FL320/RM ZAN,SEV @FL320,,32000.0,53.6049654036427,173.25713394987204,2017-07-13 14:00:00,5.0,1,H,1.0
T,B777,PASY UUA /OV SYA330062/TM 1400/FL320/TP B777/TB SEV @FL320/RM ZAN.,SEV @FL320,,32000.0,53.6049654036427,173.25713394987204,2017-07-13 14:00:00,5.0,1,H,1.0
T,B738,DBQ UUA /OV DBQ180030/TM 1528/FL280/TP B738/TB SEV,SEV,,28000.0,41.8983094999595,-90.709143,2017-07-13 15:28:00,5.0,1,M,0.8
T,B762,OXC UUA /OV PWL090010 /TM 1838 /FL130 /TP B762 /TB SEV,SEV,,13000.0,41.77,-73.37651568319822,2017-07-13 18:38:00,5.0,1,H,1.0
T,B767,POU UUA /OV PWL090010/TM 1838/FL130/TP B767/TB SEV,SEV,,13000.0,41.77,-73.37651568319822,2017-07-13 18:38:00,5.0,1,H,1.0
T,PC12,HYA UUA /OV HYA/TM 2055/FL080/TP PC12/TB SEV,SEV,,8000.0,41.67,-70.28,2017-07-13 20:55:00,5.0,1,L,0.6
T,CRJ2,AVL UUA /OV AVL160010/TM 2205/FL060/TP CRJ2/TB SEV,SEV,,6000.0,35.27531187733928,-82.467534802924,2017-07-14 22:05:00,5.0,1,M,0.8
T,BE35,PAQ UUA /OV PAQ125020 /TM 2302 /FL050 /TP BE35 /TB SEV CHOP,SEV CHOP,,5000.0,61.39879236797039,-148.5060496411535,2017-07-14 23:02:00,5.0,1,L,0.6
T,E75,BGM UUA /OV HNK250010/TM 0021/FL330/TP E75/TB EXTRM CAT,EXTRM CAT,,33000.0,42.00299202550251,-75.53096296103408,2017-07-15 00:21:00,7.0,1,U,0.6
F,AT802,TWF UA /OV TWF073/001/TM 2210/FL003/TP AT802/WV 30019G30/TB SEV/RM SEVERE TURBULANCE REPORTED ON FINAL FOR RWY26.,SEV,,300.0,42.48181,-114.48775,2017-07-15 22:10:00,5.0,1,U,0.6
T,AT802,TWF UUA /OV TWF073001/TM 2210/FL003/TP AT802/WV 30019G30KT/TB SEV /ZLC,SEV,,300.0,42.48668325644758,-114.46613660174754,2017-07-15 22:10:00,5.0,1,U,0.6
F,AT802,TWF UA /OV TWF073/001/TM 2210/FL003/TP AT802/WV 30019G30/TB SEV/RM SEVERE TURBULANCE REPORTED ON FINAL FOR RWY26,SEV,,300.0,42.48181,-114.48775,2017-07-15 22:10:00,5.0,1,U,0.6
T,C402,HVR UUA /OV HVR150050/TM 0133/FL100/TP C402/TB SEV/RM ASSOCIATED WITH CONVECTION /ZLC,SEV,,10000.0,47.82105370673976,-109.13390059589116,2017-07-16 01:33:00,5.0,1,L,0.6
F,C402,HVR UA /OV HVR150050/TM 0133/FL100/TP C402/TB SEV/RM ASSOCIATED WITH CONVECTION /ZLC,SEV,,10000.0,47.82105370673976,-109.13390059589116,2017-07-16 01:33:00,5.0,1,L,0.6
F,B77W,UUA /OV 47N050W /TM 0325 /FL330 /TP B77W/TB MDT-SEV/RM MDT ONCL SEV,MDT-SEV,,33000.0,47.0,-50.0,2017-07-16 03:25:00,5.0,1,U,0.6
F,B748,UUA /OV 47N045W /TM 0825 /FL350 /TP B748/TB MDT TO SEV/RM TURB 47W TO 44W,MDT TO SEV,,35000.0,47.0,-45.0,2017-07-16 08:25:00,5.0,1,U,0.6
F,DH8D,UUA /OV CYYC 270035 /TM 2045 /FL230 /TP DH8D /TB SEV,SEV,,23000.0,51.11389,-114.9495638459208,2017-07-16 20:45:00,5.0,1,M,0.8
T,SR22,AMG UUA /OV AMG/TM 2050/FL110/TP SR22/TB SEV TURB/RM -005/+020,SEV TURB,,11000.0,31.53606,-82.50656,2017-07-16 20:50:00,5.0,1,L,0.6
